Lon,Lat,Clave,Edo,Est,Tmax
-111.65,25.01,CDCONSTITUCIONo,BCS,Observatorio de Ciudad ConstituciÛn B.C.S. SGT*,30.4
-109.71,23.07,SJCBS,BCS,San JosÈ del Cabo B.C.S.,29.4
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,29.2
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,27.9
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,30.2
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,28.1
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,27.4
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,30.8
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,28.7
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,29.6
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,29.1
-112.48,26.26,SANJUANICO,BCS,San Juanico B.C.S. SMN*,28.2
-112,26.87,MLGBS,BCS,MulegÈ B.C.S.,27.0
-112.1,27.09,STAROSALIAMAR,BCS,Santa RosalÌa B.C. SEMAR*,27.0
-112.28,27.3,SRLBS,BCS,Santa RosalÌa B.C.S.,26.3
-113.46,27.64,DIAZORDAZ2,BCS,Gustavo DÌaz Ordaz B.C.S.*,26.3
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,30.8
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,30.1
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,31.1
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,32.9
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,30.5
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,30.7
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,31.4
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,30.6
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,32.6
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,30.8
-90.5,19.83,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,31.6
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,30.4
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,31.5
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,30.1
-90.76,18.61,ESCARCEGA,CAMP,Esc·rcega Camp. SMN*,30.7
-90.37,19.94,PETENES,CAMP,Los Petenes Camp. SMN*,30.6
-91.82,18.65,CDCCA,CAMP,Ciudad del Carmen Camp. SMN*,29.5
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,33.8
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,30.2
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,30.7
-90.11,20.18,HECCA,CAMP,Hecelchak·n Camp.,32.9
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,30.1
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,28.1
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,26.1
-105.68,26.92,PRRCH,CHIH,Parral Chih.,24.0
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,33.9
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,29.9
-104.91,27.13,JMNCH,CHIH,JimÈnez Chih.,23.6
-107.91,27.22,URECH,CHIH,Urique Chih.,28.4
-108.54,27.42,CNDCH,CHIH,ChÌnipas Chih.,27.6
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,24.3
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,18.2
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,24.7
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,17.7
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,21.7
-107.85,28.95,TMCCH,CHIH,TemÛsachic Chih.,20.3
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,20.2
-108.52,28.15,C08182,CHIH,Moris,25.8
-105.38,27.41,CL2CH,CHIH,Colina hidromÈtrica Chih.,23.0
-107.7,28.76,C08243,CHIH,Tejolocachi,18.9
-105.96,28.77,C08270,CHIH,La Mesa,22.8
-106.48,28.8,C08099,CHIH,Majalca,16.7
-108.09,29.25,C08219,CHIH,PeÒitas,15.5
-107.26,28.77,BACCH,CHIH,BachÌniva Chih.,18.8
-106.77,26.23,CHNCH,CHIH,Chinat˙ Chih. SMN*,20.8
-107.07,26.82,GCCCH,CHIH,Guachochi Chih. SMN*,17.5
-106.35,26.95,CONCHOSob,CHIH,Observatorio de Conchos Chih. SMN*,23.9
-107.63,27.75,CRLCH,CHIH,Creel Chih.,20.3
-105.5,28.17,DELICIAS,CHIH,Ciudad Delicias Chih. SMN*,24.0
-108.21,28.2,BASCH,CHIH,Basaseachi Chih. SMN*,18.3
-106.84,28.4,CDCUAUHTEMOC,CHIH,Ciudad CuauhtÈmoc Chih. SMN*,19.1
-106.03,28.67,CHIHUAHUAob,CHIH,Observatorio de Chihuahua Chih. SMN*,21.2
-107.82,28.95,TEMOSACHICob,CHIH,Observatorio de TemÛsachic Chih. SMN*,20.2
-108.43,30.84,JANOS,CHIH,Janos Chih. SMN*,20.2
-106.43,31.69,CDJUAREZob,CHIH,Observatorio de Ciudad Ju·rez Chih. SMN*,20.1
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,14.8
-106.39,26.47,ELVERGELSMN,CHIH,El Vergel Chih. SMN*,15.2
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,24.9
-107.97,26.94,TB2CH,CHIH,Tubares II Chih.,33.5
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,29.2
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,24.1
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,24.0
-107.99,27.86,MAGCH,CHIH,Maguarichi Chih. SMN*,20.9
-106.49,28.8,MAJALCA,CHIH,Cumbres de Majalca Chih. SMN*,17.6
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. LeÛn Chih.,26.4
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,22.1
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,19.6
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,24.8
-104.43,29.58,OJINAGA,CHIH,Ojinaga Chih. SGT*,24.3
-108.17,29.67,YEPCH,CHIH,Yepachic Chih.,21.6
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,17.6
-92.4,15,HUECP,CHIS,Huehuet·n Chis.,37.8
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,38.3
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,37.0
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,35.4
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,32.1
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,30.6
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,31.3
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,29.2
-92.1,16.2,COOCP,CHIS,Observatorio de Comit·n Chis.,25.0
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,34.3
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,29.4
-92.78,16.4,ANGCP,CHIS,Doctor Belisario DomÌnguez Chis.,32.1
-92.8,16.55,ACACP,CHIS,Acala Chis.,30.9
-93.15,16.64,BOQCP,CHIS,BoquerÛn Chis.,33.2
-92.63,16.73,SCOCP,CHIS,Observatorio de San CristÛbal Chis.,22.4
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla GutiÈrrez Chis.,30.2
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,29.3
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla GutiÈrrez Chis. SMN*,30.8
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,29.5
-92.62,16.74,SCRCP,CHIS,Puente Morelos Chis.,21.2
-93.07,16.72,TXZCP,CHIS,Tuxtla GutiÈrrez Zoomat Chis.,28.8
-91.73,16.11,LMONTEBELLO,CHIS,Lagunas de Montebello Chis. SMN*,21.9
-93.08,16.17,CREDREVOLUCIONM,CHIS,Cred RevoluciÛn Mexicana Chis. SMN*,30.5
-92.13,16.23,COMITANob,CHIS,Observatorio de Comit·n Chis. SMN*,27.8
-91.52,16.81,MAZULES,CHIS,Montes Azules Chis. SMN*,29.6
-93.1,16.83,CSUMIDERO,CHIS,CaÒÛn del Sumidero Chis. SMN*,23.8
-91.23,17.29,CUSUMACINTA,CHIS,CaÒÛn Usumacinta Tab. SMN*,31.0
-92.4,14.7,PTOCHIAPASMAR,CHIS,Puerto Chiapas Chis. SEMAR*,32.4
-92.3,14.89,TAPACHULAob,CHIS,Observatorio de Tapachula Chis. SMN*,34.9
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,35.1
-92.24,14.99,TAMCP,CHIS,Tapachula Malpaso Chis.,32.5
-92.76,15.07,LAENCRUCIJADA,CHIS,La Encrucijada Chis. SGT*,32.4
-92.33,15.17,FHACP,CHIS,Finca Hamburgo Chis.,29.3
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,35.6
-92.67,15.33,ESCUINTLA,CHIS,Escuintla Chis. SMN*,35.1
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,36.5
-92.81,15.66,ELTRIUNFO,CHIS,El Triunfo Chis. SMN*,21.2
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,36.6
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,30.1
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,36.3
-92.67,15.92,REFCP,CHIS,Reforma Chis.,28.9
-93.86,16.06,PAREDONMAR,CHIS,ParedÛn Chis. SEMAR*,33.5
-93.08,16.16,REVCP,CHIS,RevoluciÛn Mexicana Chis.,28.9
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,30.8
-90.7,16.58,LACCP,CHIS,Lacant˙n Chis.,29.5
-92.63,16.73,SNCRISTOBALob,CHIS,Observatorio de San CristÛbal Chis. SMN*,22.6
-92.82,16.94,SNACP,CHIS,Santa MarÌa Chis.,28.5
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,31.2
-91.99,17.53,PLQCP,CHIS,Palenque Chis. SMN*,30.4
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,29.0
-93.6,17.18,MALCP,CHIS,NezahualcÛyotl Chis.,29.8
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,30.7
-93.46,17.45,PENCP,CHIS,¡ngel Albino Corzo Chis.,29.3
-92.15,15.09,VTACANA,CHIS,Volc·n Tacan· Chis. SMN*,27.9
-93.33,17.12,YAMCP,CHIS,YamonhÛ Chis.,28.2
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,21.9
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,23.3
-103.45,25.53,TORREONob,COAH,Observatorio de TorreÛn Coah. SMN*,28.3
-103.47,25.54,CYTCL,COAH,Coyote Coah.,27.1
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,25.3
-100.66,26.84,CDLCL,COAH,Candela Coah.,23.5
-101.42,26.91,MCVCL,COAH,Monclova Coah.,24.8
-102.06,26.98,CCGCL,COAH,Cuatro CiÈnegas Coah.,25.5
-101,27.42,PRSCL,COAH,Progreso Coah.,25.3
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,23.4
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,23.0
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,23.0
-100.95,29.33,CDACL,COAH,Ciudad AcuÒa Coah.,23.1
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,21.3
-100.84,28.34,ADLCL,COAH,Allende Coah.,23.6
-101.02,25.38,SALCL,COAH,Observatorio de Saltillo Coah.,24.4
-103.23,25.53,MATCL,COAH,Matamoros Coah.,26.8
-102.04,26.99,CUATROCIENEGAS,COAH,Cuatro Cienegas Coah. SMN*,25.2
-100.57,28.68,PNEGRASob,COAH,Observatorio de Piedras Negras Coah. SMN*,24.4
-101.02,25.38,SALTILLOob,COAH,Observatorio de Saltillo Coah. SMN*,23.7
-101.02,25.38,STOCL,COAH,Saltillo Coah.,24.3
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,23.4
-102.18,25.44,PARCL,COAH,Parras Coah.,25.1
-103.45,25.54,TORCL,COAH,Observatorio de TorreÛn Coah.,28.5
-102.98,25.76,SPECL,COAH,San Pedro Coah.,28.2
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,27.5
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,24.0
-101.33,27.92,NUEVAROSITA,COAH,Nueva Rosita Coah. SMN*,24.7
-101.71,28.01,MORELOSMUZQUIZ,COAH,Morelos M˙zquiz Coah. SMN*,25.3
-101.21,28.4,SANTACECILIA,COAH,Santa Cecilia Coah. SMN*,23.4
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,22.8
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,24.4
-100.66,29.05,JIMENEZ,COAH,JimÈnez Coah. SGT*,24.0
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,34.3
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,33.3
-103.63,18.83,CLLCM,COL,Callejones Col.,35.8
-104.32,19.04,MNZCM,COL,Manzanillo Col.,33.2
-103.8,19.21,CQMCM,COL,Coquimatl·n Col.,33.4
-103.73,19.22,LPSCM,COL,La Posta Col.,33.6
-103.61,19.25,BVSCM,COL,Buena Vista Col.,31.9
-103.6,19.32,CUACM,COL,CuauhtÈmoc Col.,31.7
-103.88,19.11,DJLCM,COL,Derivadora Jala Col.,33.8
-110.95,18.73,ISOCORROMAR,COL,Isla Socorro Col. SEMAR*,30.0
-104.32,19.05,MANZANILLOob,COL,Observatorio de Manzanillo Col. SMN*,33.4
-104.3,19.07,MANZANILLOMAR,COL,Manzanillo Col. SEMAR*,32.4
-103.73,19.23,COLIMAob,COL,Observatorio de Colima Col. SMN*,33.4
-103.87,18.91,TCMCM,COL,Tecom·n Col.,36.2
-103.87,19.17,LAECM,COL,La Esperanza Col.,34.5
-103.73,19.22,RDRCM,COL,Radar Col.,33.1
-103.81,19.32,PNTCM,COL,PeÒitas Col.,35.1
-99.2,19.3,DATDF,DF,DesviaciÛn Alta Cd. de MÈx.,24.1
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,23.8
-99.07,19.47,SJADF,DF,San Juan de AragÛn Cd. de MÈx.,25.1
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de MÈx.,24.8
-99.09,19.48,GCNDF,DF,km 6+250 del Gran Canal Cd. de MÈx.,23.2
-99.12,19.27,ENP1,DF,Escuela Nacional Preparatoria 1 Cd. de MÈx. UNAM*,23.9
-99.13,19.3,ENP5,DF,Escuela Nacional Preparatoria 5 Cd. de MÈx. UNAM*,24.2
-99.2,19.31,CCHS,DF,Colegio de Ciencias y Humanidades Sur Cd. de MÈx. UNAM*,23.5
-99.2,19.31,CENAPRED,DF,CCA CENAPRED Cd. de Mex. SMN*,24.2
-99.18,19.33,CCA,DF,Centro de Ciencias de la AtmÛsfera Cd. de Mex. UNAM*,23.3
-99.16,19.35,ENP6,DF,Escuela Nacional Preparatoria 6 Cd. de MÈx. UNAM*,24.4
-99.06,19.38,CCHO,DF,Colegio de Ciencias y Humanidades Oriente Cd. de MÈx. UNAM*,24.1
-99.1,19.39,TEZDF,DF,Tezontle Cd. de MÈx. SMN*,24.3
-99.1,19.39,ENP2,DF,Escuela Nacional Preparatoria 2 Cd. de MÈx. UNAM*,24.7
-99.2,19.4,ENP4,DF,Escuela Nacional Preparatoria 4 Cd. de MÈx. UNAM*,23.7
-99.17,19.45,CBIOLOGIPN,DF,Eescuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. OCAVM*,27.3
-99.09,19.48,ENP3,DF,Escuela Nacional Preparatoria 3 Cd. de MÈx. UNAM*,24.9
-99.2,19.5,CCHA,DF,Colegio de Ciencias y Humanidades Azcapotzalco Cd. de MÈx. UNAM*,24.2
-99.19,19.42,MDELREY,DF,Molino del Rey Cd. de Mex. SMN*,24.3
-99.12,19.48,ENP9,DF,Escuela Nacional Preparatoria 9 Cd. de MÈx. UNAM*,23.8
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,29.0
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,25.8
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,22.4
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,25.6
-104.67,24.03,DRGDR,DGO,Durango Dgo.,25.8
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,23.0
-104.75,24.5,CNTDR,DGO,Canatl·n Dgo.,25.8
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,20.4
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,31.1
-103.7,24.87,CNCDR,DGO,CuencamÈ Dgo.,25.7
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,25.4
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,25.2
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,25.9
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,18.3
-105.37,25.95,SMODR,DGO,Santa MarÌa del Oro Dgo.,17.9
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,22.0
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,23.2
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,22.6
-104.33,24.54,PDCDR,DGO,P·nuco de Coronado Dgo.,18.5
-103.98,23.74,VGCDR,DGO,Vicente Guerrero Dgo.,23.9
-104.92,24.8,GUADR,DGO,GuatimapÈ Dgo.,20.4
-104.67,23.87,SB2DR,DGO,Santiago Bayacora hidromÈtrica Dgo.,25.2
-104.75,23.96,GVHDR,DGO,Guadalupe Victoria Dgo.,22.4
-103.96,24,FV2DR,DGO,Francisco Villa hidromÈtrica Dgo.,25.6
-104.8,24.52,CB2DR,DGO,Caboraca hidromÈtrica Dgo.,20.4
-103.28,25.07,LFLDR,DGO,La Flor Coah.,28.2
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,27.6
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,25.6
-104.25,23.39,MICHILIA,DGO,La Michilia Dgo. SMN*,19.9
-104.9,23.8,SBBDR,DGO,Santa B·rbara Dgo.,20.5
-104.7,24,CAGDR,DGO,Campo AgrÌcola Dgo.,25.2
-104.6,24.09,DURANGOob,DGO,Observatorio de Durango Dgo. SMN*,25.6
-105.47,24.19,LASVEGAS,DGO,Las Vegas Dgo.,19.0
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,17.0
-103.98,26.55,LAFLOR,DGO,La Flor de Jimulco Dgo. SMN*,24.9
-105.67,23.75,SLTDR,DGO,El Salto Dgo.,18.0
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,25.2
-105.05,23.9,NAVDR,DGO,Navios Viejos Dgo.,20.5
-104.66,24.2,PAGDR,DGO,PeÒa del ¡guila Dgo.,21.5
-104.66,24.24,PA2DR,DGO,PeÒa del ¡guila hidromÈtrica Dgo.,21.5
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,26.3
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,21.6
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,33.3
-104.28,25.08,SLCDR,DGO,San Luis del Cordero Dgo.,24.1
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,25.4
-105.44,25.22,SACDR,DGO,SalomÈ Acosta Dgo.,24.8
-104.07,25.26,AGUSTINMELGAR,DGO,AgustÌn Melgar Dgo. SMN*,28.6
-105.72,25.34,TLHDR,DGO,Tepehuanes Dgo.,22.9
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,28.0
-105.02,25.59,LCRDR,DGO,L·zaro C·rdenas Dgo.,25.5
-104.9,25.75,RPADR,DGO,RADAR PALMITO,19.8
-103.85,25.82,MPMDR,DGO,MapimÌ Dgo.,32.2
-105.53,26,SBEDR,DGO,San Bernardo Dgo.,23.5
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,26.9
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,25.0
-103.75,26.69,MAPIMI,DGO,MapimÌ Dgo. SMN*,25.5
-100.52,18.08,AFIGR,GRO,AndrÈs Figueroa Gro.,33.5
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,33.1
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,34.0
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,31.0
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,33.7
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,30.2
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,32.8
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,36.6
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,33.9
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,29.5
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,30.1
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,30.3
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,26.7
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,29.4
-98.74,17.78,OLNGR,GRO,Olinala Gro.,37.7
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,20.6
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,34.1
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,35.2
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,28.0
-99.37,17.47,MCHGR,GRO,Mochitl·n Gro.,28.8
-99.91,16.82,ACAPULCOMAR,GRO,Acapulco Gro. SEMAR*,33.9
-98.84,17.41,CRUCERODEL,GRO,Crucero de L. Gro. ProtecciÛn Civil*,20.5
-100.5,18.15,AJCGR,GRO,Ajuchitl·n Gro.,25.0
-99.75,16.76,ACAPULCOob,GRO,Observatorio de Acapulco Gro. SMN*,33.1
-100.44,17.21,ATOYAC,GRO,Atoyac Gro. SMN*,36.8
-101.06,17.27,PTOVICENTEMAR,GRO,Puerto Vicente Gro. SEMAR*,32.2
-99.5,17.55,CHILPANCINGOob,GRO,Observatorio de Chilpancingo Gro. SMN*,30.6
-102.12,17.98,PETACALCO,GRO,Petacalco Gro. SMN*,33.0
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,32.8
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,27.4
