Lon,Lat,Clave,Edo,Est,Tmed
-92.93,17.98,76743,TAB,VILLAHERMOSA,32.31666667
-102.57,22.78,76525,ZAC,ZACATECAS,17.45967742
-102.32,19.98,76662,MICH,ZAMORA,25.17258065
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,25.09615385
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,22.85483871
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,20.25806452
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,28.72580645
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,22.25
-107.06,24.75,VINSI,SIN,Vinoramas Sin.,25.17241379
-107.76,25.12,RAVSI,SIN,Estación Rancho Viejo Sin.,24.775
-95.03,18.52,SONVC,VER,Sontecomapan Ver.,28.9516129
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,19.5
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,19.98387097
-103.87,19.17,LAECM,COL,La Esperanza Col.,26.04
-99.1,18.79,TICMR,MOR,Ticumán Mor.,26.24074074
-96.97,19.45,TAPVC,VER,Tapachapan Ver.,23.88709677
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,27.33695652
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,22.77586207
-103.27,22.11,76519,JAL,COLOTLAN,21.545
-100.5,21.22,POZGJ,GTO,Pozos Gto.,21.93548387
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,25.91129032
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,23.0483871
-99.24,19.53,CLYMX,MEX,Calacoaya Méx.,20.97580645
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,30.43333333
-111.35,26.01,76304,BCS,LORETO (AUTOMATICA),24.81851852
-96.41,19.26,LOFVC,VER,Loma Fina Ver.,29.92857143
-92.4,15,HUECP,CHIS,Huehuetán Chis.,30.11206897
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,23.29166667
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,29.43870968
-96.53,17.43,ATEOX,OAX,Atepec Oax.,21.72916667
-110.29,30.98,CNNSO,SON,Cananea Son.,17.32903226
-99.2,19.31,CCH S,DF,CCH Sur,20.80322581
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,22.52391304
-96.95,19.23,TOTVC,VER,Totutla Ver.,22.38709677
-97.01,18.33,ZOQPB,PUE,Zoquitlán Pue.,19.88709677
-114.78,32.48,SLCSO,SON,San Luis Río Colorado Son.,24.51612903
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,18.96153846
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,22.19107143
-110.24,28.71,SJPSO,SON,San José de Pimas Son.,23.28333333
-99.55,24.57,VSMTP,TAMPS,Victoria-San Marcos Tamps.,28.70714286
-98.23,19.32,76684,TLAX,Tlaxcala (Automatica),20.1
-99.93,17.6,YXTGR,GRO,Yextla Gro.,23.72222222
-96.91,18.21,LCAOX,OAX,La Carbonera Oax.,21.16129032
-96.97,19.55,OTIVC,VER,Otilpan Ver.,22.58064516
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,24.38709677
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,13.66666667
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,24.65789474
-111.35,26.01,BLORETO,BCS,Bahía de Loreto B.C.S. SMN*,24.56774194
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,26.46296296
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,22.81451613
-113.55,31.3,76061,SON,PTO. PEÑASCO,22.766
-98.82,21.32,76586,SLP,MATLAPA (AUTOMATICA),31.57777778
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,23.46290323
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,18.22903226
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,29.82258065
-89.72,19.46,DZILBACHEN,CAMP,Dzilbachén Camp. SMN*,30.21290323
-106.87,28.42,CUACH,CHIH,Cuauhtémoc Chih.,15.925
-106.03,28.67,76226,CHIH,CHIHUAHUA (AUTOMATICA),24.84615385
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,30.70322581
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,22.11451613
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,27.7483871
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,25.6
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,32.79411765
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,18.02816667
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,24.42258065
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,29.078125
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,26.05555556
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,27.30555556
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,30.72222222
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,28.27419355
-98,20.22,NECAXASGT,PUE,Necaxa Pue. SGT*,22.38133333
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,28.87258065
-86.89,21.14,CANCUN_ESIME,QROO,Cancún Centro Q. Roo. SMN*,30.10666667
-109.97,27.61,TAJIMAROA,SON,Tajimaroa Son. SGT*,22.94516129
-110.3,27.64,VICAM,SON,Vícam Son. SGT*,23.66129032
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,23.78225806
-98.63,22.49,NVAAPOLONIA,TAMPS,Nueva Apolonia Tamps. SGT*,30.83709677
-99.15,22.99,AHUALULCOTP,TAMPS,Ahualulco Tamps. SGT*,30.3516129
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,29.30277778
-98.37,24.05,ABASOLO,TAMPS,Abasolo Tamps. SGT*,29.92258065
-99.22,24.1,BARRETALI,TAMPS,Barretal Uno Tamps. SGT*,28.86129032
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,30.28064516
-99.61,18.55,TAXGR,GRO,Taxco Gro.,24.9137931
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,21.33870968
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,21.70967742
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,23.20645161
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,23.7483871
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,24.16666667
-102,21.9,CNSAG,AGS,Los Conos Ags.,21.79032258
-102.68,22,CDRAG,AGS,La Codorniz Ags.,23.20967742
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,23.15322581
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,22.67741935
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,22.27419355
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,22.26481481
-102.14,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,22.35483871
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,22.31451613
-102.3,22.36,CSOAG,AGS,Cosío Ags.,17.86290323
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,17.78548387
-114.85,31.03,SFLBN,BC,San Felipe B.C.,23.29
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,16.86111111
-115.15,32.41,ENLBN,BC,Ejido Nuevo León B.C.,23.66304348
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,18.14705882
-116.83,32.47,EFLBN,BC,El Florido B.C.,17
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,17.56818182
-116.3,32.52,HNGBN,BC,El Hongo B.C.,10.23684211
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,22.57894737
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,23.74655172
-109.71,23.07,SJCBS,BCS,San José del Cabo B.C.S.,22.51296296
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,19.15862069
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,23.29310345
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,22.73448276
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,24.74074074
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,21.35344828
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,26.63793103
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,24.46551724
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,23.48275862
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,24.83275862
-111.66,25,CCNBS,BCS,Ciudad Constitución B.C.S.,20.50517241
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,25.16551724
-112.28,27.3,SRLBS,BCS,Santa Rosalía B.C.S.,21.17758621
-113.42,27.78,DORBS,BCS,Díaz Ordaz B.C.S.,17.06896552
-114.05,27.97,GNGBS,BCS,Guerrero Negro B.C.S.,17.42
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,29.20645161
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,30.36774194
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,31.6
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,30.93103448
-90.74,18.6,ESCCA,CAMP,Escárcega Camp.,31.38709677
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,31.4516129
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,30.79032258
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,31.74193548
-90.72,19.36,CHMCA,CAMP,Champotón Camp.,31.20967742
-90.22,19.61,NYXCA,CAMP,Noh-Yaxché Camp.,31.89655172
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,29.96
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,30.44827586
-90.5,19.83,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,33.35645161
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,31.5
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,32.20806452
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,30.53
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,11.63461538
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,23.06
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,28.77692308
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,27.9375
-105.68,26.92,PRRCH,CHIH,Parral Chih.,23.81935484
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,29.5826087
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,28.73448276
-104.91,27.13,JMNCH,CHIH,Jiménez Chih.,22.95555556
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,27.72741935
-107.91,27.22,URECH,CHIH,Urique Chih.,28.17419355
-108.54,27.42,CNDCH,CHIH,Chínipas Chih.,26.73790323
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,24.41935484
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,24.20689655
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,24.27586207
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,13.3782
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,24.60344828
-107.48,28.48,AGZCH,CHIH,Abraham González Chih.,14.61290323
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,24.97258065
-107.85,28.95,TMCCH,CHIH,Temósachic Chih.,15.85645161
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. León Chih.,30.08870968
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,18.41774194
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,20.25925926
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,27.06034483
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,20.33870968
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,20.05
-106.4,31.74,CJZCH,CHIH,Ciudad Juárez Chih.,25.21153846
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,29.37096774
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,29.18548387
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,29.35322581
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,27.76612903
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,28.58870968
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,29.2983871
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,30.07258065
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,27.32096774
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,28.64814815
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,29.66129032
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,27.83870968
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,27.88709677
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,29.45967742
-92.67,15.92,REFCP,CHIS,Reforma Chis.,27.00806452
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,28.00806452
-92.1,16.2,COOCP,CHIS,Observatorio de Comitán Chis.,22.96290323
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,30.13387097
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,28.7016129
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,28.55645161
-92.8,16.55,ACACP,CHIS,Acala Chis.,30.4516129
-90.7,16.58,LACCP,CHIS,Lacantún Chis.,30.02777778
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,29.91129032
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,19.24193548
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,29.7983871
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,30.12903226
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla Gutiérrez Chis. SMN*,30.72741935
-92.82,16.94,SNACP,CHIS,Santa María Chis.,29.63793103
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,30.58870968
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,30.33870968
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,29.34677419
-93.6,17.18,MALCP,CHIS,Nezahualcóyotl Chis.,32.51612903
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,30.92741935
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,26.84048387
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,32.2983871
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,30.12903226
-101.02,25.38,STOCL,COAH,Saltillo Coah.,23.12068966
-103.45,25.53,TORREONob,COAH,Observatorio de Torreón Coah. SMN*,29.66129032
-103.45,25.54,TORCL,COAH,Observatorio de Torreón Coah.,29.78709677
-103.47,25.54,CYTCL,COAH,Coyote Coah.,28.42857143
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,24.03225806
-100.66,26.84,CDLCL,COAH,Candela Coah.,28.03333333
-101.42,26.91,MCVCL,COAH,Monclova Coah.,29.49464286
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,27.81666667
-101,27.42,PRSCL,COAH,Progreso Coah.,27.79310345
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,27.89166667
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,27.53571429
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,27.46964286
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,24.53571429
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,26.52173913
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,24.82692308
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,25.58793103
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,25.01666667
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,26.93548387
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,26.54032258
-103.63,18.83,CLLCM,COL,Callejones Col.,28.31481481
-103.87,18.91,TCMCM,COL,Tecomán Col.,27.55
-104.32,19.04,MNZCM,COL,Manzanillo Col.,26.48275862
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,26.61666667
-103.73,19.22,LPSCM,COL,La Posta Col.,27.11481481
-103.73,19.22,RDRCM,COL,Radar Col.,26.29516129
-103.61,19.25,BVSCM,COL,Buena Vista Col.,26.44354839
-103.81,19.32,PNTCM,COL,Peñitas Col.,28.20869565
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,26.13043478
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,17.25806452
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,21.90322581
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,21.45967742
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,22.58870968
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,18.84677419
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,21.22580645
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,20.24193548
-104.67,24.03,DRGDR,DGO,Durango Dgo.,23.25967742
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,19.98387097
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,17.59677419
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,18.2983871
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,20.48275862
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,26.14285714
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,20.67741935
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,24.11612903
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,26.66935484
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,25.71052632
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,27.44354839
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,24.87903226
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,21.57258065
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,21.36111111
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,21.34722222
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,23.80769231
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,29.58870968
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,21.43548387
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,25.61290323
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,27.94677419
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,28.25333333
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,26.56451613
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,26.78333333
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,25.83870968
-99.78,16.97,K21GR,GRO,km 21 Gro.,29.27884615
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,27.82258065
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,28.125
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,28.375
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,27.56666667
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,24.46666667
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,27.91935484
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,24.16129032
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,24.93548387
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,26.06612903
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,26.20967742
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,23.575
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,25.10344828
-98.74,17.78,OLNGR,GRO,Olinala Gro.,28.9516129
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,18.37096774
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,30.09677419
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,29.46551724
-99.55,18.35,IGLGR,GRO,Iguala Gro.,30.20967742
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,32.72580645
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,29.84615385
-101,18.42,LCLGR,GRO,La Calera Gro.,29.30357143
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,25.29032258
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,24.06451613
-100.67,20.05,SLSGJ,GTO,Solís Gto.,23.16129032
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,21.66935484
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,23.02419355
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,22.95967742
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,24.11290323
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,24.0483871
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,22.01612903
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,23.18548387
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,22.98387097
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,22.88709677
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,26.09677419
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,23.80645161
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,24.53225806
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,25.16935484
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,22.67741935
-101.13,20.52,PERGJ,GTO,Pericos Gto.,22.43548387
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,25.35483871
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,24.95967742
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,23.16129032
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,24.83870968
-101.3,20.6,TEMGJ,GTO,Temascatío Gto.,25.37096774
-101.67,20.62,CRMGJ,GTO,Cuerámaro Gto.,26.5
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,23.26612903
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,22.5
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,24.09677419
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,24.44354839
-101.29,20.87,PRSGJ,GTO,La Purísima Gto.,24.40322581
-100.9,20.95,CSRGJ,GTO,Cinco Señores Gto.,22.5
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,23.87419355
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,22.87096774
-101.67,21.1,LENGJ,GTO,León Gto.,26.49193548
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,22.7983871
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,25.41935484
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,24.24193548
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. Protección Civil*,20.74516129
-100.09,21.3,XICGJ,GTO,Xichú Gto.,27.02419355
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,19.89516129
