Lon,Lat,Clave,Edo,Est,Tmed
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,19.31
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,19.03166667
-99.36,20.16,ENDHD,HGO,Endhó Hgo.,21.2
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,20.13333333
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,19.96666667
-99.33,20.36,PRGHD,HGO,Javier Rojo Gómez Hgo.,22.43333333
-99.65,20.37,HCPHD,HGO,Huichapan Hgo.,19.92666667
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,22.51666667
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,21.65833333
-98.76,20.59,LMTHD,HGO,Metztitlán Hgo.,27.8
-98.65,20.65,ZXTHD,HGO,Zacualtipán Hgo.,19.96666667
-99.5,20.66,ZMPHD,HGO,Ing. Fernando Hiriart Balderrama Hgo.,24.23888889
-98.33,21.02,ATCHD,HGO,Atlapexco Hgo.,30.4375
-98.42,21.15,HJTHD,HGO,Huejutla Hgo.,29.64666667
-98.6,21.17,ORZHD,HGO,San Felipe Orizatlán Hgo.,28.83035714
-103.46,19.73,76656,JAL,CIUDAD GUZMÁN,23.23666667
-103.39,20.71,76612,JAL,GUADALAJARA,25.25
-103.27,22.11,76519,JAL,COLOTLAN,24.22
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,24.6
-103.4,18.97,TRJCM,JAL,Solidaridad Jal.,30.125
-104.57,19.23,CIHJL,JAL,Cihuatlán Jal.,30.33928571
-103.47,19.7,CGZJL,JAL,Ciudad Guzmán Jal.,23.682
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,25.3
-105.13,20,CPEJL,JAL,Cajón de Peña Jal.,28.9047619
-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,24.65833333
-102.71,20.29,JMYJL,JAL,Jamay Jal.,22.48275862
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,24.90517241
-103.65,20.47,HRTJL,JAL,Hurtado Jal.,24.375
-102.25,20.48,HUAJL,JAL,Huascato Jal.,23.48913043
-104.05,20.55,RAMJL,JAL,Río Ameca Jal.,25.875
-102.5,20.55,ATOTONILCOCFE,JAL,Atotonilco Jal. CFE*,24.6625
-105.05,20.58,CULJL,JAL,Cuale Jal.,27.63392857
-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,26.65833333
-103.36,20.58,PITJL,JAL,Protección a Infraestructura y Atención a Emergencias Jal.,24.90384615
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,26.3452381
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,23.475
-103.39,20.71,GUCJL,JAL,Guadalajara los Colomos Jal.,25.2
-103.33,20.73,EXPJL,JAL,La Experiencia Jal.,25.675
-103.45,20.75,BAZJL,JAL,Base Aérea Zapopan Jal.,23.54807692
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,30.79166667
-102.85,21.13,CUNJL,JAL,La Cuña Jal.,25.42391304
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,23.61111111
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,21.98076923
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,23.17857143
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,24.64166667
-101.74,21.5,CRTJL,JAL,El Cuarenta Jal.,23.19047619
-102.44,21.6,AJJJL,JAL,Ajojúcar Jal.,24.00892857
-103.2,22.17,TENJL,JAL,Tenasco Jal.,23.39285714
-102.77,19.29,CHLMC,JAL,Constitución de Apatzingán Jal.,30.6875
-103.78,21.83,BLNJL,JAL,Bolaños Jal.,30.90833333
-103.25,22.13,CLTJL,JAL,Colotlán Jal.,25.02333333
-103.23,22.33,ACHZC,JAL,Achimec Jal.,23.75833333
-103.73,22.4,BCSJL,JAL,Bocas Jal.,26.8
-101.92,21.37,OLMJL,JAL,Observatorio de Lagos de Moreno Jal.,23.86166667
-104.29,19.85,ELCJL,JAL,El Corcovado Jal.,27.55555556
-104.78,20.48,CRNJL,JAL,Corrinchis Jal.,23.43269231
-99.71,19.29,76675,MEX,TOLUCA,16.64333333
-99.24,19.53,CLYMX,MEX,Calacoaya Méx.,19.975
-100.28,19.1,TROMX,MEX,Trojes Méx.,18.07407407
-98.87,19.19,SLAMX,MEX,San Luis Ameca Méx.,17.76666667
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM Méx.,17.60185185
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas Méx.,14.24074074
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca Méx. SMN*,16.61428571
-99.28,19.45,PTLMX,MEX,Presa Totolica Méx.,17.15
-99.24,19.45,EMOMX,MEX,El Molinito Río Hondo Méx.,16.15
-99.7,19.47,SBBMX,MEX,José Antonio Alzate Méx.,16.38888889
-99.22,19.48,MBLMX,MEX,Molino Blanco Méx.,19.78333333
-98.88,19.48,CHPMX,MEX,Chapingo Méx.,18.99166667
-99.22,19.57,ARBMX,MEX,Las Arboledas Méx.,20.05
-98.92,19.58,GRDMX,MEX,La Grande Méx.,19.79310345
-99.19,19.62,OBSMX,MEX,San Martín Obispo Méx.,19.70833333
-99.05,19.63,K27MX,MEX,km 27+250 Méx.,19.31666667
-98.91,19.63,ACOLMAN,MEX,Acolman Méx. OCAVM*,19.56086957
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,18.91666667
-99.96,19.66,TPTMX,MEX,San Andrés Tepetitlán Méx.,18.25
-99.3,19.7,CNPMX,MEX,La Concepción Méx.,18.13333333
-99.18,19.74,PCGMX,MEX,Puente Colgante Méx.,17.96666667
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. Méx.,15.15
-99.56,19.88,DNXMX,MEX,Danxhó Méx.,14.38888889
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,18.2
-99.86,20.04,PNDMX,MEX,Ñadó Méx.,14.9
-99.7,20.05,HPNMX,MEX,Huapango Méx.,14.95
-99.74,20.12,PMNMX,MEX,El Molino Méx.,15.68333333
-99.42,18.99,OCUMX,MEX,Ocuilán de Arteaga Mex.,16.9
-99.63,19.29,COBMX,MEX,Observatorio del Estado de México Méx.,16.83703704
-99.28,19.45,TTLMX,MEX,Totolica hidrométricas Méx.,20.96666667
-98.91,19.53,SADMX,MEX,San Andrés Méx.,18.91666667
-98.91,19.54,ATEMX,MEX,Atenco Méx.,17.91666667
-99.39,19.83,TXMHD,MEX,Taxhimay Méx.,18.56666667
-99.47,18.8,CHDMX,MEX,Colonia Hidalgo Mex.,23.01785714
-99.65,19.3,RECMX,MEX,Rectoría Méx.,16.94259259
-99.7,19.33,CALMX,MEX,Calixtlahuaca Méx.,16.09259259
-99.24,19.47,CCH N,MEX,CCH Naucalpan,19.92222222
-99.8,19.63,SMLMX,MEX,Santa María del Llano Méx.,17.77777778
-99.79,19.83,PFBMX,MEX,Francisco José Trinidad Fabela Méx.,13.78448276
-99.94,18.93,TESMX,MEX,Texcaltitlán Méx.,16.82407407
-99.8,19.33,TBRMX,MEX,Tres Barrancas Méx.,15.46296296
-98.9,19.44,TJCMX,MEX,El Tejocote Méx.,17.63888889
-99.77,19.57,IXCMX,MEX,Ixtlahuaca Méx.,17.33653846
-99.74,19.59,SLBMX,MEX,San Bartolo del Llano Méx.,18.36111111
-101.18,19.7,76665,MICH,MORELIA,21.98
-102.32,19.98,76662,MICH,ZAMORA,25.05833333
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,22.17630435
-102.21,18.02,MLCMC,MICH,Melchor Ocampo L. C. Mich.,31.10576923
-102.18,18.05,VILMC,MICH,José María Morelos y Pavón Mich.,30.65789474
-101.88,18.27,INFMC,MICH,Infiernillo Mich.,31.21875
-100.9,18.5,CMNMC,MICH,Caimanera Mich.,29.21666667
-102.2,18.8,LPSMC,MICH,La Pastoría Mich.,32.18421053
-101.93,18.92,ZICMC,MICH,Zicuirán Mich.,30.35714286
-102.37,19.08,APAMC,MICH,Apatzingán Mich. SMN*,31.55357143
-102.37,19.08,APTMC,MICH,Apatzingán Mich.,29.99107143
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,30.35714286
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,22.725
-101.45,19.55,VJIMC,MICH,Villa Jiménez Mich.,20.76666667
-100.61,19.58,AGOMC,MICH,Agostitlán Mich.,17.66071429
-100.68,19.62,PUCMC,MICH,Pucuato Mich.,17.05
-101.26,19.63,COIMC,MICH,Coíntzio Mich.,20.76666667
-101.18,19.69,MORMC,MICH,Morelia Mich.,21.44166667
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,22.14666667
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,21.12
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,19.67307692
-101.8,19.81,ZCAMC,MICH,Zacapu Mich.,23.37
-100.87,19.83,MLPMC,MICH,Malpaís Mich.,21.975
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,22.06666667
-100.83,19.86,ZINMC,MICH,Zinapécuaro Mich.,20.48214286
-100.44,19.89,MRVMC,MICH,Maravatío Mich.,19.18333333
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,20.5
-102.32,19.96,ORAMC,MICH,Orandino Mich.,23.11363636
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,21.80833333
-102.27,19.97,CHAMC,MICH,Chaparaco Mich.,22.06521739
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,18.39285714
-102.28,20.01,ZAMMC,MICH,Zamora Mich.,22.6875
-100.41,19.84,LDFMC,MICH,Laguna del Fresno Mich.,21.71428571
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,21.17857143
-102.4,20.1,SSIMC,MICH,San Simón Mich.,24.64285714
-101.72,20.13,ANGMC,MICH,Angamacutiro Mich. SMN*,24.03636364
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,20.73076923
-102.75,20.15,LPAMC,MICH,La Palma Mich.,24.3625
-101.86,20.21,CORMC,MICH,Corrales Mich.,23.5
-101.99,20.23,ADUMC,MICH,Adjuntas Mich.,19.47321429
-101.63,20.25,LANMC,MICH,Los Ángeles Mich.,23.63043478
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,21.61666667
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,24.39833333
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,24.5
-102.24,20.34,YURMC,MICH,Yurécuaro Mich.,25.35833333
-102,20.35,LPDMC,MICH,La Piedad Mich.,25.32142857
-102.6,19.96,JARMC,MICH,Jaripo Mich.,21.52678571
-102.54,19.98,GUAMC,MICH,Guaracha Mich.,22.40178571
-102.42,20.18,BIBMC,MICH,Barraje de Ibarra Mich.,21.23076923
-102.46,20.21,SCRMC,MICH,San Cristóbal Mich.,20.81521739
-102.13,18.85,LPNMC,MICH,Los Panches Mich.,31.65789474
-101.2,18.8,LPZMC,MICH,Los Pinzanes Mich.,30.79166667
-99.23,18.89,76726,MOR,CUERNAVACA,18.58461538
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,27.1
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,19.73148148
-99.1,18.79,TICMR,MOR,Ticumán Mor.,24.46551724
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,20.82407407
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,17.0625
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,27.11111111
-99.02,18.44,HUTMR,MOR,Huautla Mor.,25.5
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,26.90384615
-99.19,18.52,XICMR,MOR,Xicatlacotla Mor.,27.93478261
-99.18,18.57,HIGMR,MOR,Higuerón Mor.,26.98333333
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,25.45833333
-99.4,18.6,AMCMR,MOR,Amacuzac Mor.,25.11666667
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,27.20833333
-99.42,18.61,HUAMR,MOR,Huajintlán Mor.,26.85714286
-99.21,18.64,ZACATEPECob,MOR,Observatorio de Zacatepec Mor. SMN*,27.475
-99.2,18.65,ZCTMR,MOR,Zacatepec Mor.,26.65714286
-98.91,18.68,LCUMR,MOR,La Cuera Mor.,25.64285714
-98.8,18.7,JNCMR,MOR,Jonacatepec Mor.,24.4
-99,18.73,MYOMR,MOR,Moyotepec Mor.,25.07692308
-99.27,18.74,ALUMR,MOR,Alpuyeca Mor.,25.75789474
-99.33,18.77,RODMR,MOR,El Rodeo Mor.,25.13043478
-98.79,18.78,TMCMR,MOR,Temoac Mor.,22.35416667
-98.9,18.8,CUAMR,MOR,Cuautla Mor.,23.40178571
-98.75,18.81,TLOMR,MOR,Tlacotepec Mor.,19.90789474
-99.2,18.9,CUEMR,MOR,Cuernavaca Mor.,22.01086957
-99.2,18.9,TEMMR,MOR,Temixco Mor.,25.25892857
-99.1,18.9,YAHMR,MOR,Yautepec Mor.,25.44166667
-98.9,18.9,OAXMR,MOR,Oaxtepec Mor.,23.67857143
-99.22,18.91,OBSMR,MOR,Observatorio de Morelos Mor.,19.1
-99.19,18.92,SLDMR,MOR,Solidaridad Mor.,21.62037037
-98.92,18.99,TOTMR,MOR,Totoloapan Mor.,23.27777778
-99.26,19.03,HUIMR,MOR,Huitzilac Mor.,14.82
-98.94,19.04,TLCMR,MOR,Tlacualera Mor.,14.56521739
-99.14,18.52,NEXMR,MOR,Nexpa Mor.,27.20588235
-98.79,18.69,ELPMR,MOR,El Peñón Mor.,24.1875
-98.9,18.94,ATLMR,MOR,Atlatlahucan Mor.,22.625
-99.25,19.05,TRESMARIAS,MOR,Tres Marías Mor. SMN*,14.29074074
-99.4,18.7,MIAMR,MOR,Miacatlán Mor.,28.11666667
-99.25,18.68,XXOMR,MOR,Xoxocotla Mor.,25.93333333
-99.26,18.73,OACMR,MOR,Oacalco Mor.,24.1
-99.16,18.77,PROMR,MOR,Progreso Mor.,22.17647059
-98.78,18.94,HUXMR,MOR,Huecahuaxco Mor.,17.25
-99.38,18.7,CUTMR,MOR,Cuautlita Mor.,26.25
-104.89,21.49,76556,NAY,TEPIC,26.765
-105.14,20.89,GAVNR,NAY,Gaviotas Nay.,29.425
-104.89,21.49,TEPNR,NAY,Tepic Nay.,26.98333333
-105.11,21.83,CAPNR,NAY,Capomal Nay.,29.36666667
-104.52,22.25,JMANR,NAY,Jesús María Nay.,33.18478261
-105.02,22.38,PAJNR,NAY,Pajaritos Nay.,31.56666667
-105.39,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,30.08035714
-105.35,22.49,ACANR,NAY,Acaponeta Nay.,31.24166667
-105.34,22.56,LESNR,NAY,La Estancia Nay.,30.81666667
-105.21,22.12,ROMNR,NAY,Rosa Morada Nay.,30.09166667
-105.14,21.96,RUINR,NAY,Ruiz Nay.,30.1
-100.3,25.73,76393,NL,MONTERREY,30.31333333
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,28.06666667
-100.17,23.68,DARNL,NL,Doctor Arroyo N.L.,23.2
-99.78,23.98,ZRGNL,NL,Zaragoza N.L.,23.83928571
-99.82,24.1,ARRNL,NL,Aramberri N.L.,26.14166667
-99.91,24.32,ASCNL,NL,La Ascensión N.L.,19.45
-99.7,24.78,CRUNL,NL,Crucitas N.L.,29.61904762
-100.08,24.83,GALNL,NL,Galeana N.L.,20.96666667
-99.58,24.87,CAMNL,NL,Camacho N.L.,29.98148148
-99.4,24.94,CPRNL,NL,José López Portillo N.L.,29.73333333
-99.74,24.99,CABNL,NL,Cabezones N.L.,28.84166667
-99.22,24.99,PAMNL,NL,La Pamona N.L.,31.49166667
-100.55,25.03,SRANL,NL,San Rafael N.L.,20.85
-99.83,25.17,MTMNL,NL,Montemorelos N.L.,28.86666667
-100.13,25.43,LBCNL,NL,La Boca N.L.,29.75
-99.53,25.5,LERNL,NL,Las Enramadas N.L.,30.84166667
-100.2,25.52,ECSNL,NL,El Cerrito N.L.,28.06666667
-100.27,25.68,MTRNL,NL,Monterrey N.L.,30.79166667
-100.3,25.73,OBSNL,NL,Observatorio de Nuevo León N.L.,30.55666667
-100.27,25.8,CANNL,NL,El Canadá N.L.,30.85344828
-100.17,25.95,CDFNL,NL,Ciénega de Flores N.L.,29.43333333
-99.2,26.02,MDRNL,NL,Madero N.L.,32.23809524
-99.61,26.09,CRVNL,NL,Cerralvo N.L.,29.60833333
-100.13,27.24,ANHNL,NL,Anáhuac N.L.,31.94166667
-99.28,25.71,CCHNL,NL,Cuchillo-Solidaridad N.L.,30.1
-100.12,23.42,MYNNL,NL,Mier y Noriega N.L.,24.26086957
-99.44,24.98,CARNL,NL,Carmen de los Elizondo Linares N.L.,31.63333333
-97.77,17.8,76773,OAX,HUAJUAPAN DE LEON,23.37833333
-96.7,17.07,76775,OAX,OAXACA,23.03166667
-96.48,15.65,76855,OAX,PUERTO ANGEL,29.19655172
-95.18,16.17,76833,OAX,SALINA CRUZ,30.98392857
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,29.76785714
-96.53,17.43,ATEOX,OAX,Atepec Oax.,18.5
-96.91,18.21,LCAOX,OAX,La Carbonera Oax.,18.58928571
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,11.08928571
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,29.025
-95.7,16.01,ASTOX,OAX,Astata Oax.,28.925
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,29.35714286
-96.48,15.67,PTAOX,OAX,Puerto Ángel Oax.,29.275
-95.2,16.18,SCROX,OAX,Salina Cruz Oax.,30.86
-94.22,16.4,ZANOX,OAX,Zanatepec Oax.,29.39166667
-95.6,16.42,TEQOX,OAX,Tequisistlán Oax.,29.85
-94.4,16.5,OSTOX,OAX,Ostuta Oax.,28.74166667
-95.1,16.58,IXTOX,OAX,Ixtepec Oax.,28.775
-94.82,16.58,CHIOX,OAX,Chicapa Oax.,30.675
-95.93,16.65,BOQOX,OAX,Boquilla 1 Oax.,29.89285714
-96.7,17,OAOOX,OAX,Observatorio de Aeropuerto Oaxaca Oax.,23.29333333
-96.73,17.07,OACOX,OAX,Oaxaca Centro Oax.,24.77678571
-96.72,17.07,BAEOX,OAX,Base Aérea Oax.,22.26785714
-95.48,17.45,MAROX,OAX,María Lombardo Oax.,28.875
-97.78,17.81,HLOOX,OAX,Observatorio de Huajuapan de León Oax.,23.41333333
-96.2,17.87,JACOX,OAX,Jacatepec Oax.,29.10833333
-96.53,17.88,SFUOX,OAX,San Felipe Usila Oax.,28.25892857
-96.26,18,CDOOX,OAX,Miguel de la Madrid Hurtado Oax.,28.49166667
-96.08,18.17,PAPOX,OAX,Papaloapan Oax.,32.07692308
-96.41,18.23,TEMOX,OAX,Presidente Alemán Oax.,29.8
-95.92,17.73,RMLOX,OAX,Río Manso Lalana Oax.,30.80357143
-98.14,17.5,SLAOX,OAX,Silacayoápam Oax.,21.5
-97.42,17.55,TEPOX,OAX,San Juan Teposcolula Oax.,17.72727273
-97.82,17.75,FOYOX,OAX,San Francisco Yosocuta Oax.,22.375
-98.39,17.76,ZALOX,OAX,Zapotitlán Lagunas Oax.,23.06818182
-97.82,17.89,ZAPOX,OAX,Zapotitlán Palmas Oax.,17.77272727
-97.54,17.73,STTOX,OAX,Santiago Teotongo Oax.,17.70769231
-95.37,16.43,EMAOX,OAX,El Marqués Oax.,30.3
-96.55,17.27,SCIOX,OAX,Ixtepeji Oax.,21.01666667
-97.72,17.53,AMTOX,OAX,San Antonino Monte Verde Oax.,18.44444444
-97.9,17.91,SCHOX,OAX,Santiago Chilixtlahuaca Oax.,22.6875
-95.93,17.15,ZACOX,OAX,Zacatepec Oax.,25.00892857
-97.81,17.65,TSLOX,OAX,Heroica Villa Tezoatlán de Segura y Luna Oax.,22.9
-97.78,17.81,HDLOX,OAX,Huajuapan de León Oax.,21.89583333
-96.1,17.02,AYUOX,OAX,Ayutla Oax.,11.75
-97.68,17.27,TLXOX,OAX,Heroica Ciudad de Tlaxiaco Oax.,20.04545455
-98.17,19.05,76685,PUE,PUEBLA,19.82
-97.01,18.33,ZOQPB,PUE,Zoquitlán Pue.,19.95
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,26.83333333
-98,20.22,NECAXASGT,PUE,Necaxa Pue. SGT*,21.4416
-98.57,18.11,CHSPB,PUE,Chila de la Sal Pue.,25.48333333
-98.26,18.2,PIXPB,PUE,Piaxtla Pue.,27.31666667
-98.78,18.45,TELPB,PUE,Teotlalco Pue.,25.825
-97.4,18.48,TEHPB,PUE,Tehuacán Pue.,21.81666667
-98.58,18.52,CHIPB,PUE,Chietla Pue.,25.71666667
-98.47,18.61,IZMPB,PUE,Izúcar de Matamoros Pue.,27.44230769
-97.91,18.74,SMCPB,PUE,San Miguel Canoa Pue.,14.81666667
-98.54,18.77,HQCPB,PUE,Huaquechula Pue.,24
-97.75,18.88,TECPB,PUE,Tecamachalco Pue.,20.05
-98.11,18.91,BDDPB,PUE,Manuel Ávila Camacho Pue.,17.83333333
-97.25,18.92,PCRPB,PUE,Paso Carretas Pue.,12.5
-98.42,18.92,ATXPB,PUE,Atlixco Pue.,20.63793103
-98.14,18.94,AFRPB,PUE,Africam Pue.,20.31034483
-98.28,18.97,ECHPB,PUE,Echeverría Pue.,16.33333333
-97.96,18.97,CEMPB,PUE,Cemex Pue.,18.51785714
-97.44,18.99,CDSPB,PUE,Ciudad Serdán Pue.,17.3
-98.23,19.01,MAYPB,PUE,Mayorazgo 21 Poniente Pue.,20.34166667
-98.2,19.02,CNAPB,PUE,Conagua Pue.,20.09166667
-98.17,19.05,PUOPB,PUE,Observatorio de Puebla Pue.,19.825
-97.93,19.06,ACJPB,PUE,Acajete Pue.,18.96666667
-98.32,19.07,CHLPB,PUE,Cholula Pue.,18.94166667
-98.06,19.09,CPLPB,PUE,Capulac Pue.,16.98333333
-98.46,19.1,HJTPB,PUE,Huejotzingo Pue.,18
-97.62,19.25,QUIPB,PUE,Quimixtlán Pue.,20.10833333
-97.42,19.45,ACHPB,PUE,Alchichilca Pue.,16.86206897
-97.69,19.46,LIBPB,PUE,Libres Pue.,19.05
-97.49,19.49,TPYPB,PUE,Tepeyahualco Pue.,18.96666667
-97.53,19.7,OYAPB,PUE,Oyameles Pue.,14.05172414
-98.05,19.74,CNGPB,PUE,Chignahuapan Pue.,14.225
-97.36,19.82,TEZPB,PUE,Teziutlán Pue.,19.10344828
-97.81,19.83,TEOPB,PUE,Tetela de Ocampo Pue.,18.8
-97.58,19.86,ZCPPB,PUE,Zacapoaxtla Pue.,17.62068966
-97.79,20,TDRPB,PUE,Tepango de Rodríguez Pue.,22
-98.15,20.03,AHUPB,PUE,Ahuazontepec Pue.,15.3
-97.52,20.03,CTZPB,PUE,Cuetzalan Pue.,26.71666667
-98.05,20.18,HUAPB,PUE,Huauchinango Pue.,21.68333333
-97.83,20.18,ZRGPB,PUE,Zaragoza Pue.,16.53448276
-97.96,20.28,XDJPB,PUE,Xicotepec de Juárez Pue.,22.87931034
-97.88,20.39,AVCPB,PUE,Ávila Camacho Pue.,30.68333333
-97.84,20.41,APAPB,PUE,Apapantilla Pue.,29.45
-97.68,20.51,VENPB,PUE,Venustiano Carranza Pue.,22.01666667
-98.06,18.28,ADOPB,PUE,Acatlán de Osorio Pue.,26.11666667
-98.16,18.61,COAPB,PUE,Coatzingo Pue.,24.63333333
-98.22,19.11,SCRPB,PUE,San Cristóbal Caleras Pue.,18.21666667
-98.04,20.37,TLXPB,PUE,Tlaxco Pue.,25.21428571
-97.85,20.73,MTLPB,PUE,Metlaltoyuca Pue.,19.77272727
-97.4,20.12,RNAPB,PUE,Rancho Nuevo Pue.,29.41666667
-97.92,18.85,AHAPB,PUE,Ahuatepec Pue.,20.46666667
-98.58,19.33,SRTPB,PUE,Santa Rita Tlahuapan Pue.,17.28333333
-100.4,20.58,76625,QRO,QUERETARO,22.95333333
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,23.16666667
-99.96,20.2,IDFQT,QRO,San Ildefonso Qro.,18.92857143
-100,20.36,SJSQT,QRO,San José Qro.,22.58333333
-100.08,20.42,CNSQT,QRO,Constitución de 1917 Qro.,23.01190476
-100.41,20.5,BATQT,QRO,El Batán Qro.,23.22619048
-100.45,20.54,EPUQT,QRO,El Pueblito Qro.,23.64285714
-100.37,20.57,OBSQT,QRO,Observatorio de Querétaro Qro.,23.41666667
-100.44,20.6,CARQT,QRO,Carrillo Qro.,22.61904762
-100.45,20.7,JRQQT,QRO,Juriquilla Qro.,22.71052632
-99.82,21.06,PMLQT,QRO,Peñamiller Qro.,26.52380952
-99.48,21.23,JLPQT,QRO,Jalpan Qro.,28.02631579
-100.23,20.62,MARQT,QRO,El Marqués Qro.,20.76923077
-88.3,18.48,76750,QROO,CHETUMAL,29.855
-88.05,19.57,76698,QROO,FPE. CARRILLO PUERTO,29.66034483
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,30.01428571
-86.89,21.14,CANCUN_ESIME,QROO,Cancún Centro Q. Roo. SMN*,31.06111111
-88.33,18.5,CHOQR,QROO,Chetumal Q. Roo.,29.84666667
-88.04,19.58,FCRQR,QROO,Felipe Carrillo Puerto Q. Roo.,29.64166667
-86.95,20.51,COZQR,QROO,Cozumel Q. Roo.,31.65517241
-87.08,20.63,PDCQR,QROO,Playa del Carmen Q. Roo.,30.76896552
-86.82,21.16,CANQR,QROO,Cancún Q. Roo.,32.55333333
-88.33,18.5,76751,QROO,CHETUMAL (AUTOMATICA),30.08166667
-86.95,20.52,76648,QROO,COZUMEL,31.25517241
-107.44,24.63,76412,SIN,CULIACÁN,29.338
-106.41,23.22,76458,SIN,MAZATLAN,28.43
-107.06,24.75,VINSI,SIN,Vinoramas Sin.,28.70833333
-107.76,25.12,RAVSI,SIN,Estación Rancho Viejo Sin.,29.57142857
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,30.30833333
-105.85,22.98,RSRSI,SIN,Rosario Sin.,29.65833333
-106.4,23.23,MZTSI,SIN,Mazatlán Sin.,28.47166667
-106.25,23.35,SQRSI,SIN,Siqueros Sin.,29.05833333
-106.47,23.56,QLTSI,SIN,Quelite Sin.,27.89285714
-106.9,23.92,LCRSI,SIN,La Cruz Sin.,28.56666667
-106.6,23.96,IXPSI,SIN,Ixpalino Sin.,30.88541667
-106.7,24.12,SLTSI,SIN,Ing. Aurelio Benassini Vizcaino Sin.,30.16666667
-107.35,24.32,DRDSI,SIN,El Dorado Sin.,28.33333333
-106.81,24.57,JLPSI,SIN,José López Portillo Sin.,30.16666667
-107.44,24.63,OBSSI,SIN,Observatorio de Culiacán Sin.,29.90178571
-107.1,24.45,SLRSI,SIN,San Lorenzo Sin.,30.66964286
-107.4,24.82,CLCSI,SIN,Culiacán Sin.,29.65833333
-107.47,25.03,AWSSI,SIN,Andrew Weiss Sin.,29.71428571
-107.84,25.49,SJNSI,SIN,San Juan Sin.,30.15
-107.54,25.33,BDRSI,SIN,Badiraguato Sin.,30.58333333
-107.22,25.34,GTNSI,SIN,Guatenipa Sin.,31.578125
-108.09,25.47,GMCSI,SIN,Guamúchil Sin.,29.94166667
-108.47,25.72,GSVSI,SIN,Guasave Sin.,29.31666667
-108.36,25.74,ZOPSI,SIN,El Zopilote Sin.,31.025
-109,25.8,MCHSI,SIN,Los Mochis Sin.,29.975
-108.01,25.9,JNASI,SIN,Jaina Sin.,29.98076923
-109.18,25.92,AHMSI,SIN,Ahome Sin.,29.06578947
