Lon,Lat,Clave,Edo,Est,Tmin
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,24.6
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,22.0
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,22.5
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,20.9
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,16.2
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,18.7
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,17.3
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,16.8
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,18.4
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,16.7
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,16.4
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,15.4
-98.74,17.78,OLNGR,GRO,Olinala Gro.,17.3
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,9.3
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,22.8
-98.49,17.9,XXHGR,GRO,Xochihuehuetl·n Gro.,18.0
-99.55,18.35,IGLGR,GRO,Iguala Gro.,20.8
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,22.3
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,16.6
-101,18.42,LCLGR,GRO,La Calera Gro.,17.4
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,16.1
-99.37,17.47,MCHGR,GRO,Mochitl·n Gro.,16.2
-99.91,16.82,ACAPULCOMAR,GRO,Acapulco Gro. SEMAR*,25.8
-98.84,17.41,CRUCERODEL,GRO,Crucero de L. Gro. ProtecciÛn Civil*,13.3
-99.91,16.92,ELVELADERO,GRO,El Veladero Gro. SMN*,22.8
-99.37,16.99,TECOANAPA,GRO,Tecoanapa Gro. ProtecciÛn Civil*,21.1
-100.44,17.21,ATOYAC,GRO,Atoyac Gro. SMN*,26.6
-101.06,17.27,PTOVICENTEMAR,GRO,Puerto Vicente Gro. SEMAR*,25.1
-99.5,17.55,CHILPANCINGOob,GRO,Observatorio de Chilpancingo Gro. SMN*,18.0
-99.18,17.61,CHILAPA,GRO,Chilapa Gro. ProtecciÛn Civil*,15.8
-101.55,17.64,ZIHUATANEJO,GRO,Zihuatanejo Gro. SMN*,28.4
-102.12,17.98,PETACALCO,GRO,Petacalco Gro. SMN*,24.9
-99.47,18.3,VTRGR,GRO,Valerio Trujano Gro.,19.5
-99.52,18.36,IGUALA,GRO,Iguala Gro. SMN*,22.6
-99.23,16.76,LASVIGAS,GRO,Las Vigas Gro. ProtecciÛn Civil*,21.1
-101.29,21.01,76577,GTO,Guanajuato,14.2
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,12.6
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,9.9
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,9.2
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,10.5
-100.5,21.22,POZGJ,GTO,Pozos Gto.,11.4
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,11.5
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,14.8
-100.72,20.03,ACNGJ,GTO,Ac·mbaro Gto.,13.6
-100.67,20.05,SLSGJ,GTO,SolÌs Gto.,14.5
-100.52,20.13,JCRGJ,GTO,JerÈcuaro Gto.,12.7
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,12.6
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,12.9
-101.36,20.28,LJIGJ,GTO,Las JÌcamas Gto.,14.2
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,12.5
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,12.7
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,14.0
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,12.2
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,15.0
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,13.7
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,14.3
-100.95,20.48,CRTGJ,GTO,Cort·zar Gto.,14.7
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,13.9
-101.13,20.52,PERGJ,GTO,Pericos Gto.,13.3
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,15.2
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,14.4
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,12.9
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,14.3
-101.3,20.6,TEMGJ,GTO,TemascatÌo Gto.,16.2
-101.67,20.62,CRMGJ,GTO,Cuer·maro Gto.,15.6
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,14.4
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,14.8
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,14.0
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,12.8
-101.29,20.87,PRSGJ,GTO,La PurÌsima Gto.,14.6
-100.9,20.95,CSRGJ,GTO,Cinco SeÒores Gto.,12.3
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,14.3
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,14.2
-101.67,21.1,LENGJ,GTO,LeÛn Gto.,16.7
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,9.6
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,14.8
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,13.9
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. ProtecciÛn Civil*,12.8
-100.09,21.3,XICGJ,GTO,Xich˙ Gto.,16.7
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,9.9
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,10.9
-100.87,20.38,LGVGJ,GTO,Presa la Gavia Gto.,10.0
-101.63,20.51,CORRALEJO,GTO,Corralejo Hidalgo Gto. ProtecciÛn Civil*,15.6
-100.82,20.85,PALGJ,GTO,Presa Allende Gto. SMN*,13.7
-100.88,21.1,PNLGJ,GTO,PeÒuelitas Gto.,12.5
-99.83,21.32,SGORDAII,GTO,Sierra Gorda 2 Gto. SMN*,12.1
-98.75,20.13,76632,HGO,Pachuca,11.7
-98.36,20.08,76634,HGO,Tulancingo,10.8
-99.31,19.96,PRQHD,HGO,Requena Hgo.,11.6
-98.33,20.06,PERHD,HGO,La Esperanza Hgo.,8.8
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,11.1
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,11.8
-99.36,20.16,ENDHD,HGO,EndhÛ Hgo.,13.1
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,12.3
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,11.4
-99.33,20.36,PRGHD,HGO,Javier Rojo GÛmez Hgo.,13.7
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,14.4
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,13.5
-98.76,20.59,LMTHD,HGO,Metztitl·n Hgo.,17.9
-98.65,20.65,ZXTHD,HGO,Zacualtip·n Hgo.,12.7
-99.5,20.66,ZMPHD,HGO,Ing. Fernando Hiriart Balderrama Hgo.,18.4
-98.33,21.02,ATCHD,HGO,Atlapexco Hgo.,23.2
-98.42,21.15,HJTHD,HGO,Huejutla Hgo.,22.9
-98.6,21.17,ORZHD,HGO,San Felipe Orizatl·n Hgo.,23.4
-98.47,19.73,ITESAAPAN,HGO,ITESA-Apan Hgo. SMN*,8.9
-98.27,19.97,TEZONCUALPA,HGO,Tezoncualpa Hgo. OCAVM*,8.9
-99.35,20.06,LASROSAS,HGO,Las Rosas Hgo. SGT*,16.8
-98.75,20.12,PACHUCAob,HGO,Observatorio de Pachuca Hgo. SMN*,10.9
-98.72,20.19,ELCHICO,HGO,El Chico Hgo. SMN*,7.2
-98.97,20.28,ACTOPAN,HGO,Actopan Hgo. OCAVM*,15.7
-99.32,20.36,PROJOGOMEZ,HGO,Presa Rojo GÛmez Hgo. OCAVM*,13.6
-99.18,20.5,IXMIQUILPAN,HGO,Ixmiquilpan Hgo. OCAVM*,15.1
-99.22,20.87,MARMOLES,HGO,Los M·rmoles Hgo. SMN*,10.4
-98.37,21.15,HUEHD,HGO,Huejutla Hgo. SMN*,22.6
-103.46,19.73,76656,JAL,Ciudad Guzm·n,16.7
-103.39,20.71,76612,JAL,Guadalajara,17.1
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,16.4
-103.4,18.97,TRJCM,JAL,Solidaridad Jal.,23.1
-104.57,19.23,CIHJL,JAL,Cihuatl·n Jal.,23.9
-103.47,19.7,CGZJL,JAL,Ciudad Guzm·n Jal.,16.8
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,14.8
-104.37,19.98,TMLJL,JAL,RamÛn Corona Madrigal General Jal.,15.7
-105.13,20,CPEJL,JAL,CajÛn de PeÒa Jal.,25.0
-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,18.3
-102.71,20.29,JMYJL,JAL,Jamay Jal.,13.5
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,15.9
-103.65,20.47,HRTJL,JAL,Hurtado Jal.,16.1
-102.25,20.48,HUAJL,JAL,Huascato Jal.,14.6
-104.05,20.55,RAMJL,JAL,RÌo Ameca Jal.,17.1
-105.05,20.58,CULJL,JAL,Cuale Jal.,23.4
-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,18.0
-103.36,20.58,PITJL,JAL,ProtecciÛn a Infraestructura y AtenciÛn a Emergencias Jal.,17.2
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,17.7
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,15.6
-103.39,20.71,GUCJL,JAL,Guadalajara los Colomos Jal.,17.2
-103.45,20.75,BAZJL,JAL,Base AÈrea Zapopan Jal.,16.7
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,21.0
-102.85,21.13,CUNJL,JAL,La CuÒa Jal.,14.6
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,13.2
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,11.1
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,13.2
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,14.4
-101.74,21.5,CRTJL,JAL,El Cuarenta Jal.,12.5
-102.44,21.6,AJJJL,JAL,Ajoj˙car Jal.,12.0
-103.2,22.17,TENJL,JAL,Tenasco Jal.,13.6
-102.77,19.29,CHLMC,JAL,ConstituciÛn de Apatzing·n Jal.,16.6
-103.78,21.83,BLNJL,JAL,BolaÒos Jal.,19.6
-103.25,22.13,CLTJL,JAL,Colotl·n Jal.,14.9
-103.23,22.33,ACHZC,JAL,Achimec Jal.,12.9
-103.73,22.4,BCSJL,JAL,Bocas Jal.,15.9
-101.92,21.37,OLMJL,JAL,Observatorio de Lagos de Moreno Jal.,14.8
-104.29,19.85,ELCJL,JAL,El Corcovado Jal.,19.4
-104.78,20.48,CRNJL,JAL,Corrinchis Jal.,15.6
-103.92,19.46,SMANANTLANI,JAL,Sierra Manatl·n 1 Jal. SMN*,11.2
-105.04,19.5,CHAMELA,JAL,Chamela-Cuixmala Jal. SMN*,23.5
-103.59,19.59,NEVADOCOLIMA,JAL,Nevado de Colima Jal. SMN*,6.7
-104.56,19.63,CHFJL,JAL,El ChiflÛn Jal.,21.9
-103.46,19.73,CDGUZMANob,JAL,Observatorio de Ciudad Guzm·n Jal. SMN*,16.7
-105.13,20,RIOTOMATLAN,JAL,RÌo Tomatl·n Jal. SMN*,24.2
-103.03,20.17,TZPJL,JAL,Tizap·n Jal.,17.6
-103.42,20.27,JOCJL,JAL,Jocotepec Jal. SMN*,17.6
-103.2,20.29,CHAJL,JAL,Chapala 1 Jal. SMN*,18.7
-103.64,20.68,LAPRIMAVERA,JAL,La Primavera Jal. SMN*,16.3
-103.39,20.71,GUADALAJARAob,JAL,Observatorio de Guadalajara  Jal. SMN*,16.5
-105.21,20.73,LDBJL,JAL,La Desembocada J.L.,23.2
-104.25,20.83,IXTLANRIO,JAL,Ixtl·n del RÌo Nay. SMN*,18.3
-101.94,21.35,LMORENOob,JAL,Observatorio de Lagos de Moreno Jal. SMN*,14.7
-103.05,22.05,ZPTJL,JAL,El Zapote Jal.,13.9
-103.27,22.11,COLOTLANob,JAL,Observatorio de Colotl·n Jal. SMN*,14.9
-103.27,22.11,76519,JAL,Colotl·n,15.0
-99.71,19.29,76675,MEX,Toluca,8.0
-99.24,19.53,CLYMX,MEX,Calacoaya MÈx.,12.4
-100.28,19.1,TROMX,MEX,Trojes MÈx.,10.4
-98.87,19.19,SLAMX,MEX,San Luis Ameca MÈx.,10.5
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM MÈx.,8.6
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas MÈx.,4.7
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca MÈx. SMN*,8.8
-99.28,19.45,PTLMX,MEX,Presa Totolica MÈx.,8.9
-99.24,19.45,EMOMX,MEX,El Molinito RÌo Hondo MÈx.,4.3
-99.78,19.46,PIRMX,MEX,Ignacio RamÌrez MÈx.,6.8
-99.7,19.47,SBBMX,MEX,JosÈ Antonio Alzate MÈx.,7.3
-99.22,19.48,MBLMX,MEX,Molino Blanco MÈx.,12.3
-98.88,19.48,CHPMX,MEX,Chapingo MÈx.,10.4
-99.22,19.57,ARBMX,MEX,Las Arboledas MÈx.,12.5
-98.92,19.58,GRDMX,MEX,La Grande MÈx.,11.6
-99.05,19.63,K27MX,MEX,km 27+250 MÈx.,11.5
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,9.0
-99.96,19.66,TPTMX,MEX,San AndrÈs Tepetitl·n MÈx.,7.7
-99.3,19.7,CNPMX,MEX,La ConcepciÛn MÈx.,10.1
-99.18,19.74,PCGMX,MEX,Puente Colgante MÈx.,8.4
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. MÈx.,7.4
-99.56,19.88,DNXMX,MEX,DanxhÛ MÈx.,5.7
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,9.0
-99.86,20.04,PNDMX,MEX,—adÛ MÈx.,6.5
-99.7,20.05,HPNMX,MEX,Huapango MÈx.,8.3
-99.74,20.12,PMNMX,MEX,El Molino MÈx.,9.1
-99.42,18.99,OCUMX,MEX,Ocuil·n de Arteaga Mex.,9.9
-99.63,19.29,COBMX,MEX,Observatorio del Estado de MÈxico MÈx.,7.9
-99.28,19.45,TTLMX,MEX,Totolica hidromÈtricas MÈx.,13.2
-98.91,19.53,SADMX,MEX,San AndrÈs MÈx.,11.5
-98.91,19.54,ATEMX,MEX,Atenco MÈx.,10.6
-99.39,19.83,TXMHD,MEX,Taxhimay MÈx.,9.4
-99.47,18.8,CHDMX,MEX,Colonia Hidalgo Mex.,15.8
-99.73,18.93,PDZMX,MEX,Porfirio DÌaz MÈx.,9.5
-99.65,19.3,RECMX,MEX,RectorÌa MÈx.,11.6
-99.7,19.33,CALMX,MEX,Calixtlahuaca MÈx.,7.3
-99.8,19.63,SMLMX,MEX,Santa MarÌa del Llano MÈx.,11.0
-99.79,19.83,PFBMX,MEX,Francisco JosÈ Trinidad Fabela MÈx.,4.7
-99.94,18.93,TESMX,MEX,Texcaltitl·n MÈx.,9.9
-99.8,19.33,TBRMX,MEX,Tres Barrancas MÈx.,7.3
-98.9,19.44,TJCMX,MEX,El Tejocote MÈx.,8.3
-99.77,19.57,IXCMX,MEX,Ixtlahuaca MÈx.,7.6
-99.74,19.59,SLBMX,MEX,San Bartolo del Llano MÈx.,9.0
-99.68,19.12,NEVMX,MEX,Nevado de Toluca MÈx. SMN*,3.3
-98.66,19.12,ALTZOMONI,MEX,Altzomoni Mex. SMN*,2.7
-99.96,19.21,CDEPIEDRAS,MEX,Corral de Piedras Mex. SMN*,5.6
-100.14,19.31,DONATOGUERRA,MEX,Donato Guerra Mex. SMN*,9.0
-98.88,19.33,IXTAPALUCA,MEX,Ixtapaluca MÈx. OCAVM*,15.5
-100.08,19.38,VALLEDEBRAVO,MEX,Valle de Bravo MÈx. SGT*,8.9
-99.24,19.47,CCHN,MEX,Colegio de Ciencias y Humanidades Naucalpan MÈx. UNAM*,13.2
-98.89,19.49,CHAPINGO,MEX,Chapingo MÈx. SGT*,11.6
-98.83,19.5,SANCTORUM,MEX,Sanctorum MÈx. OCAVM*,7.0
-99.27,19.52,PREMX,MEX,Presa MadÌçn MÈx. SMN*,11.9
-99.97,19.54,CDELCERRILLO,MEX,Centro del Cerrillo Mex. OCAVM*,15.0
-99.52,19.57,CCAMX,MEX,Cerro Catedral MÈx. SMN*,4.1
-99.87,19.78,ATLMX,MEX,Atlacomulco MÈx. SMN*,10.3
-101.18,19.7,76665,MICH,Morelia,13.4
-102.32,19.98,76662,MICH,Zamora,14.7
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,13.5
-102.21,18.02,MLCMC,MICH,Melchor Ocampo L. C. Mich.,22.4
-102.18,18.05,VILMC,MICH,JosÈ MarÌa Morelos y PavÛn Mich.,24.8
-101.88,18.27,INFMC,MICH,Infiernillo Mich.,24.5
-100.9,18.5,CMNMC,MICH,Caimanera Mich.,19.9
-102.2,18.8,LPSMC,MICH,La PastorÌa Mich.,23.8
-101.93,18.92,ZICMC,MICH,Zicuir·n Mich.,17.8
-102.37,19.08,APTMC,MICH,Apatzing·n Mich.,20.8
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,15.6
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,12.2
-101.45,19.55,VJIMC,MICH,Villa JimÈnez Mich.,10.9
-100.61,19.58,AGOMC,MICH,Agostitl·n Mich.,9.9
-100.68,19.62,PUCMC,MICH,Pucuato Mich.,9.4
-101.26,19.63,COIMC,MICH,CoÌntzio Mich.,12.6
-101.18,19.69,MORMC,MICH,Morelia Mich.,13.9
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,13.5
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,14.6
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,12.2
-101.8,19.81,ZCAMC,MICH,Zacapu Mich.,13.6
-100.87,19.83,MLPMC,MICH,MalpaÌs Mich.,12.3
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,14.8
-100.83,19.86,ZINMC,MICH,ZinapÈcuaro Mich.,11.2
-100.44,19.89,MRVMC,MICH,MaravatÌo Mich.,10.0
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,10.4
-102.32,19.96,ORAMC,MICH,Orandino Mich.,15.1
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,11.6
-102.27,19.97,CHAMC,MICH,Chaparaco Mich.,13.1
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,11.0
-102.28,20.01,ZAMMC,MICH,Zamora Mich.,11.4
-100.41,19.84,LDFMC,MICH,Laguna del Fresno Mich.,12.0
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,11.8
-102.4,20.1,SSIMC,MICH,San SimÛn Mich.,15.8
-101.72,20.13,ANGMC,MICH,Angamacutiro Mich. SMN*,14.3
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,9.5
-102.75,20.15,LPAMC,MICH,La Palma Mich.,17.1
-101.86,20.21,CORMC,MICH,Corrales Mich.,13.8
-101.63,20.25,LANMC,MICH,Los ¡ngeles Mich.,14.2
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,11.0
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,16.0
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,13.1
-102.24,20.34,YURMC,MICH,YurÈcuaro Mich.,16.0
-102,20.35,LPDMC,MICH,La Piedad Mich.,14.2
-102.6,19.96,JARMC,MICH,Jaripo Mich.,11.4
-102.54,19.98,GUAMC,MICH,Guaracha Mich.,12.0
-102.42,20.18,BIBMC,MICH,Barraje de Ibarra Mich.,12.3
-102.46,20.21,SCRMC,MICH,San CristÛbal Mich.,11.5
-102.13,18.85,LPNMC,MICH,Los Panches Mich.,23.6
-102.18,17.94,LCARDENASMAR,MICH,L·zaro C·rdenas Mich. SEMAR*,25.3
-101.93,18.92,PZICUIRAN,MICH,Presa Zicuir·n Mich. SMN*,23.7
-102.08,19.42,URUAPAN,MICH,Uruapan Mich. SMN*,14.5
-100.29,19.54,MMONII,MICH,Mariposa Monarca 2 Mich. SMN*,7.0
-100.28,19.67,MMONARCAI,MICH,Mariposa Monarca 1 Mich. SMN*,5.9
-102.32,19.98,ZAMORAob,MICH,Observatorio de Zamora Mich. SMN,15.7
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,18.6
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,14.1
-99.1,18.79,TICMR,MOR,Ticum·n Mor.,18.4
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,14.2
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,11.4
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,19.3
-99.02,18.44,HUTMR,MOR,Huautla Mor.,17.1
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,19.1
-99.19,18.52,XICMR,MOR,Xicatlacotla Mor.,19.4
-99.18,18.57,HIGMR,MOR,HiguerÛn Mor.,19.9
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,18.3
-99.4,18.6,AMCMR,MOR,Amacuzac Mor.,15.8
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,19.8
-99.42,18.61,HUAMR,MOR,Huajintl·n Mor.,19.2
-99.21,18.64,ZACATEPECob,MOR,Observatorio de Zacatepec Mor. SMN*,19.1
-99.2,18.65,ZCTMR,MOR,Zacatepec Mor.,18.6
-98.91,18.68,LCUMR,MOR,La Cuera Mor.,17.7
-98.8,18.7,JNCMR,MOR,Jonacatepec Mor.,15.5
-99,18.73,MYOMR,MOR,Moyotepec Mor.,17.9
-99.27,18.74,ALUMR,MOR,Alpuyeca Mor.,14.9
-99.33,18.77,RODMR,MOR,El Rodeo Mor.,18.0
-98.79,18.78,TMCMR,MOR,Temoac Mor.,14.8
-98.9,18.8,CUAMR,MOR,Cuautla Mor.,14.6
-98.75,18.81,TLOMR,MOR,Tlacotepec Mor.,12.8
-99.2,18.9,CUEMR,MOR,Cuernavaca Mor.,15.9
-99.2,18.9,TEMMR,MOR,Temixco Mor.,17.4
-99.1,18.9,YAHMR,MOR,Yautepec Mor.,17.4
-98.9,18.9,OAXMR,MOR,Oaxtepec Mor.,16.8
-99.22,18.91,OBSMR,MOR,Observatorio de Morelos Mor.,14.7
-99.19,18.92,SLDMR,MOR,Solidaridad Mor.,15.9
-98.92,18.99,TOTMR,MOR,Totoloapan Mor.,13.5
-99.26,19.03,HUIMR,MOR,Huitzilac Mor.,8.8
-98.94,19.04,TLCMR,MOR,Tlacualera Mor.,8.1
-99.14,18.52,NEXMR,MOR,Nexpa Mor.,18.3
-98.79,18.69,ELPMR,MOR,El PeÒÛn Mor.,16.8
-98.9,18.94,ATLMR,MOR,Atlatlahucan Mor.,15.2
-99.25,19.05,TRESMARIAS,MOR,Tres MarÌas Mor. SMN*,9.0
-99.4,18.7,MIAMR,MOR,Miacatl·n Mor.,17.6
-99.25,18.68,XXOMR,MOR,Xoxocotla Mor.,17.9
-99.26,18.73,OACMR,MOR,Oacalco Mor.,18.0
-99.16,18.77,PROMR,MOR,Progreso Mor.,15.8
-98.94,18.54,SHUAUTLA,MOR,Sierra de Huautla Mor. SMN*,17.1
-99.25,18.61,TQGMR,MOR,Tequesquitengo Mor.,19.4
-99.46,18.68,APAMR,MOR,Apacingo Mor.,18.2
-98.71,18.88,TETMR,MOR,Tetela del Volc·n Mor.,11.6
-99.23,18.93,CUERNAVACAob,MOR,Observatorio de Cuernavaca Mor. SMN*,16.3
-99.23,18.93,76727,MOR,Cuernavaca (Automatica),16.1
-98.78,18.94,HUXMR,MOR,Huecahuaxco Mor.,13.0
-99.31,19.05,LZEMPOALA,MOR,Lagunas de Zempoala Mor. SMN*,7.9
-104.89,21.49,76556,NAY,Tepic,20.8
-105.14,20.89,GAVNR,NAY,Gaviotas Nay.,23.4
-104.89,21.49,TEPNR,NAY,Tepic Nay.,21.0
-105.11,21.83,CAPNR,NAY,Capomal Nay.,21.3
-104.52,22.25,JMANR,NAY,Jes˙s MarÌa Nay.,21.9
-105.02,22.38,PAJNR,NAY,Pajaritos Nay.,23.3
-105.39,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,24.2
-105.35,22.49,ACANR,NAY,Acaponeta Nay.,24.7
-105.34,22.56,LESNR,NAY,La Estancia Nay.,24.0
-105.21,22.12,ROMNR,NAY,Rosa Morada Nay.,23.7
-105.14,21.96,RUINR,NAY,Ruiz Nay.,23.5
-104.89,21.49,TEPICob,NAY,Observatorio de Tepic Nay. SMN*,20.2
-105.29,21.53,SANBLASMAR,NAY,San Blas Nay. SEMAR*,25.4
-106.54,21.63,ISLASMARIASMAR,NAY,Islas MarÌas Nay. SEMAR*,25.8
-105.33,22.22,MARISMAS,NAY,Marismas Nacionales Nay. SMN*,24.8
-100.3,25.73,76393,NL,Monterrey,23.5
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,20.6
-100.17,23.68,DARNL,NL,Doctor Arroyo N.L.,14.9
-99.78,23.98,ZRGNL,NL,Zaragoza N.L.,14.1
-99.82,24.1,ARRNL,NL,Aramberri N.L.,17.4
-99.91,24.32,ASCNL,NL,La AscensiÛn N.L.,11.6
-99.7,24.78,CRUNL,NL,Crucitas N.L.,20.3
-100.08,24.83,GALNL,NL,Galeana N.L.,13.2
-99.58,24.87,CAMNL,NL,Camacho N.L.,22.0
-99.4,24.94,CPRNL,NL,JosÈ LÛpez Portillo N.L.,22.6
-99.74,24.99,CABNL,NL,Cabezones N.L.,21.7
-99.22,24.99,PAMNL,NL,La Pamona N.L.,21.3
-100.55,25.03,SRANL,NL,San Rafael N.L.,10.4
-99.83,25.17,MTMNL,NL,Montemorelos N.L.,21.7
-100.13,25.43,LBCNL,NL,La Boca N.L.,22.5
-99.53,25.5,LERNL,NL,Las Enramadas N.L.,22.2
-100.2,25.52,ECSNL,NL,El Cerrito N.L.,20.7
-100.27,25.68,MTRNL,NL,Monterrey N.L.,23.4
-100.3,25.73,OBSNL,NL,Observatorio de Nuevo LeÛn N.L.,23.6
-100.27,25.8,CANNL,NL,El Canad· N.L.,23.2
-100.17,25.95,CDFNL,NL,CiÈnega de Flores N.L.,21.7
-99.2,26.02,MDRNL,NL,Madero N.L.,24.8
-99.61,26.09,CRVNL,NL,Cerralvo N.L.,21.7
-100.13,27.24,ANHNL,NL,An·huac N.L.,25.0
-99.28,25.71,CCHNL,NL,Cuchillo-Solidaridad N.L.,23.7
-100.12,23.42,MYNNL,NL,Mier y Noriega N.L.,15.4
-99.44,24.98,CARNL,NL,Carmen de los Elizondo Linares N.L.,22.5
-100.31,25.58,ELDIENTE,NL,El Diente N. L. SMN*,19.4
-100.3,25.73,MONTERREYob,NL,Observatorio de Monterrey N.L. SMN*,23.8
-96.7,17.07,76775,OAX,Oaxaca,14.1
-95.18,16.17,76833,OAX,Salina Cruz,25.9
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,22.3
-96.53,17.43,ATEOX,OAX,Atepec Oax.,11.6
-96.91,18.21,LCAOX,OAX,La Carbonera Oax.,12.0
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,5.8
