Lon,Lat,Clave,Edo,Est,Tmed
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,20.51612903
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,26.00483871
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,27.46935484
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,25.21774194
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,26.74193548
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,25.96774194
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,21.56451613
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,20.38709677
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,21.37096774
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,18.82258065
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,21.20967742
-98.74,17.78,OLNGR,GRO,Olinala Gro.,24.12903226
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,13.96774194
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,22.08064516
-99.55,18.35,IGLGR,GRO,Iguala Gro.,23.83709677
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,25.48387097
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,25.45967742
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,20.20967742
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,16.17741935
-100.67,20.05,SLSGJ,GTO,Solís Gto.,16.29032258
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,14.58870968
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,15.24193548
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,16.34677419
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,16.61290323
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,16.23387097
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,14.90322581
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,15.74193548
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,15
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,15.7983871
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,17.50806452
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,16.51612903
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,16.89516129
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,16.5483871
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,15.69354839
-101.13,20.52,PERGJ,GTO,Pericos Gto.,15.42741935
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,17.20967742
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,17.92741935
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,15.92741935
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,16.95967742
-101.3,20.6,TEMGJ,GTO,Temascatío Gto.,17.82258065
-101.67,20.62,CRMGJ,GTO,Cuerámaro Gto.,18.12903226
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,14.38709677
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,16.53225806
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,15.36290323
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,15.42741935
-101.29,20.87,PRSGJ,GTO,La Purísima Gto.,16.64516129
-100.9,20.95,CSRGJ,GTO,Cinco Señores Gto.,13.74193548
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,15.90967742
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,14.84677419
-101.67,21.1,LENGJ,GTO,León Gto.,17.79032258
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,15.25806452
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,16.08064516
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,16.46774194
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. Protección Civil*,13.77580645
-100.09,21.3,XICGJ,GTO,Xichú Gto.,17.30833333
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,12.16935484
-99.31,19.96,PRQHD,HGO,Requena Hgo.,14.62096774
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,14.44193548
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,13.54354839
-99.36,20.16,ENDHD,HGO,Endhó Hgo.,15.38709677
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,14.58064516
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,15.41935484
-99.33,20.36,PRGHD,HGO,Javier Rojo Gómez Hgo.,15.62903226
-99.65,20.37,HCPHD,HGO,Huichapan Hgo.,13.57096774
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,15.19354839
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,15.66129032
-98.65,20.65,ZXTHD,HGO,Zacualtipán Hgo.,13.7
-99.5,20.66,ZMPHD,HGO,Ing. Fernando Hiriart Balderrama Hgo.,18.26333333
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,22.25806452
-105.13,20,CPEJL,JAL,Cajón de Peña Jal.,25.48387097
-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,18
-102.71,20.29,JMYJL,JAL,Jamay Jal.,14.51290323
-102.5,20.55,ATOTONILCOCFE,JAL,Atotonilco Jal. CFE*,16.3516129
-105.05,20.58,CULJL,JAL,Cuale Jal.,23.18548387
-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,18.72580645
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,17.57258065
-100.28,19.1,TROMX,MEX,Trojes Méx.,12.30645161
-98.87,19.19,SLAMX,MEX,San Luis Ameca Méx.,12.64516129
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas Méx.,9.661290323
-99.28,19.45,PTLMX,MEX,Presa Totolica Méx.,11.73387097
-99.24,19.45,EMOMX,MEX,El Molinito Río Hondo Méx.,11.4516129
-99.7,19.47,SBBMX,MEX,José Antonio Alzate Méx.,9.596774194
-99.22,19.48,MBLMX,MEX,Molino Blanco Méx.,13.11290323
-98.88,19.48,CHPMX,MEX,Chapingo Méx.,14.28225806
-99.22,19.57,ARBMX,MEX,Las Arboledas Méx.,14.50806452
-98.92,19.58,GRDMX,MEX,La Grande Méx.,14.75806452
-99.19,19.62,OBSMX,MEX,San Martín Obispo Méx.,14.31451613
-99.05,19.63,K27MX,MEX,km 27+250 Méx.,15.01612903
-98.91,19.63,ACOLMAN,MEX,Acolman Méx. OCAVM*,13.4
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,12.59677419
-99.3,19.7,CNPMX,MEX,La Concepción Méx.,12.62903226
-99.18,19.74,PCGMX,MEX,Puente Colgante Méx.,11.70967742
-99.56,19.88,DNXMX,MEX,Danxhó Méx.,9.693548387
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,12.08064516
-101.93,18.92,ZICMC,MICH,Zicuirán Mich.,28.5
-102.37,19.08,APAMC,MICH,Apatzingán Mich. SMN*,26.23387097
-102.37,19.08,APTMC,MICH,Apatzingán Mich.,24.31451613
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,26.2983871
-102.77,19.29,CHLMC,JAL,Constitución de Apatzingán Jal.,26.40322581
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,14.78225806
-101.45,19.55,VJIMC,MICH,Villa Jiménez Mich.,13.28225806
-101.26,19.63,COIMC,MICH,Coíntzio Mich.,14.74032258
-101.18,19.69,MORMC,MICH,Morelia Mich.,16.02419355
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,16.17096774
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,14.04032258
-100.87,19.83,MLPMC,MICH,Malpaís Mich.,14.80645161
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,16.31451613
-100.44,19.89,MRVMC,MICH,Maravatío Mich.,14.7983871
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,13.02419355
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,15.68548387
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,15.71774194
-102.4,20.1,SSIMC,MICH,San Simón Mich.,19.62903226
-102.75,20.15,LPAMC,MICH,La Palma Mich.,16.74677419
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,13.70967742
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,14.70967742
-99.18,18.57,HIGMR,MOR,Higuerón Mor.,20.66129032
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,22.43548387
-105.14,20.89,GAVNR,NAY,Gaviotas Nay.,24.25
-104.89,21.49,TEPNR,NAY,Tepic Nay.,21
-105.39,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,23.30806452
-100.17,23.68,DARNL,NL,Doctor Arroyo N.L.,14.75806452
-99.78,23.98,ZRGNL,NL,Zaragoza N.L.,14.46774194
-99.82,24.1,ARRNL,NL,Aramberri N.L.,14.83333333
-99.7,24.78,CRUNL,NL,Crucitas N.L.,14.42857143
-100.08,24.83,GALNL,NL,Galeana N.L.,11.70967742
-99.4,24.94,CPRNL,NL,José López Portillo N.L.,14.91346154
-100.55,25.03,SRANL,NL,San Rafael N.L.,10.11290323
-100.13,25.43,LBCNL,NL,La Boca N.L.,14.22222222
-100.2,25.52,ECSNL,NL,El Cerrito N.L.,13.48214286
-100.27,25.68,MTRNL,NL,Monterrey N.L.,15.33928571
-100.3,25.73,OBSNL,NL,Observatorio de Nuevo León N.L.,15.96538462
-100.27,25.8,CANNL,NL,El Canadá N.L.,15.48076923
-100.17,25.95,CDFNL,NL,Ciénega de Flores N.L.,13.93965517
-99.61,26.09,CRVNL,NL,Cerralvo N.L.,13.13793103
-96.48,15.67,PTAOX,OAX,Puerto Ángel Oax.,27.45967742
-94.82,16.58,CHIOX,OAX,Chicapa Oax.,25.80172414
-95.93,16.65,BOQOX,OAX,Boquilla 1 Oax.,22.75806452
-96.7,17,OAOOX,OAX,Observatorio de Aeropuerto Oaxaca Oax.,18.90806452
-96.73,17.07,OACOX,OAX,Oaxaca Centro Oax.,19.9516129
-95.48,17.45,MAROX,OAX,María Lombardo Oax.,21.29807692
-97.78,17.81,HLOOX,OAX,Observatorio de Huajuapan de León Oax.,17.60967742
-96.2,17.87,JACOX,OAX,Jacatepec Oax.,21.99166667
-96.53,17.88,SFUOX,OAX,San Felipe Usila Oax.,20.18965517
-96.26,18,CDOOX,OAX,Miguel de la Madrid Hurtado Oax.,22.04310345
-96.08,18.17,PAPOX,OAX,Papaloapan Oax.,23.67307692
-96.41,18.23,TEMOX,OAX,Presidente Alemán Oax.,23.11111111
-98.57,18.11,CHSPB,PUE,Chila de la Sal Pue.,19.69354839
-98.26,18.2,PIXPB,PUE,Piaxtla Pue.,21.35483871
-98.78,18.45,TELPB,PUE,Teotlalco Pue.,21.14516129
-97.4,18.48,TEHPB,PUE,Tehuacán Pue.,15.08064516
-98.58,18.52,CHIPB,PUE,Chietla Pue.,21.09677419
-98.47,18.61,IZMPB,PUE,Izúcar de Matamoros Pue.,21.16129032
-98.54,18.77,HQCPB,PUE,Huaquechula Pue.,18.74193548
-97.75,18.88,TECPB,PUE,Tecamachalco Pue.,13.93548387
-98.11,18.91,BDDPB,PUE,Manuel Ávila Camacho Pue.,12.66129032
-97.25,18.92,PCRPB,PUE,Paso Carretas Pue.,11.40322581
-98.28,18.97,ECHPB,PUE,Echeverría Pue.,15.38709677
-97.44,18.99,CDSPB,PUE,Ciudad Serdán Pue.,12.37096774
-98.23,19.01,MAYPB,PUE,Mayorazgo 21 Poniente Pue.,14.84677419
-98.2,19.02,CNAPB,PUE,Conagua Pue.,15.87903226
-98.17,19.05,PUOPB,PUE,Observatorio de Puebla Pue.,14.78387097
-97.93,19.06,ACJPB,PUE,Acajete Pue.,13.85483871
-98.32,19.07,CHLPB,PUE,Cholula Pue.,15.32258065
-98.06,19.09,CPLPB,PUE,Capulac Pue.,13.67741935
-98.46,19.1,HJTPB,PUE,Huejotzingo Pue.,13.09677419
-97.62,19.25,QUIPB,PUE,Quimixtlán Pue.,13.175
-97.42,19.45,ACHPB,PUE,Alchichilca Pue.,10.1016129
-97.69,19.46,LIBPB,PUE,Libres Pue.,13.61290323
-97.49,19.49,TPYPB,PUE,Tepeyahualco Pue.,12.56451613
-97.53,19.7,OYAPB,PUE,Oyameles Pue.,8.85483871
-98.05,19.74,CNGPB,PUE,Chignahuapan Pue.,9.717741935
-97.36,19.82,TEZPB,PUE,Teziutlán Pue.,14.05769231
-97.81,19.83,TEOPB,PUE,Tetela de Ocampo Pue.,12.48333333
-97.58,19.86,ZCPPB,PUE,Zacapoaxtla Pue.,11.86206897
-97.79,20,TDRPB,PUE,Tepango de Rodríguez Pue.,14.03225806
-98.15,20.03,AHUPB,PUE,Ahuazontepec Pue.,9.774193548
-97.52,20.03,CTZPB,PUE,Cuetzalan Pue.,15.82258065
-98.05,20.18,HUAPB,PUE,Huauchinango Pue.,14.25862069
-98.05,20.18,UDSPB,PUE,Universidad de la Sierra Pue.,13.3362069
-97.83,20.18,ZRGPB,PUE,Zaragoza Pue.,12.41935484
-97.84,20.41,APAPB,PUE,Apapantilla Pue.,21.43548387
-97.68,20.51,VENPB,PUE,Venustiano Carranza Pue.,15.72580645
-88.33,18.5,CHOQR,QROO,Chetumal Q. Roo.,24.15322581
-88.04,19.58,FCRQR,QROO,Felipe Carrillo Puerto Q. Roo.,22.86166667
-86.95,20.51,COZQR,QROO,Cozumel Q. Roo.,25.82758621
-87.08,20.63,PDCQR,QROO,Playa del Carmen Q. Roo.,23.76333333
-86.82,21.16,CANQR,QROO,Cancún Q. Roo.,25.67142857
-106.4,23.23,MZTSI,SIN,Mazatlán Sin.,22.08870968
-106.25,23.35,SQRSI,SIN,Siqueros Sin.,22.04032258
-106.9,23.92,LCRSI,SIN,La Cruz Sin.,21.16129032
-106.7,24.12,SLTSI,SIN,Ing. Aurelio Benassini Vizcaino Sin.,21.77419355
-106.81,24.57,JLPSI,SIN,José López Portillo Sin.,21.04032258
