Lon,Lat,Clave,Edo,Est,Tmax
-92.67,15.92,REFCP,CHIS,Reforma Chis.,34.85
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,35.46666667
-92.1,16.2,COOCP,CHIS,Observatorio de Comitán Chis.,29.60333333
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,37.78666667
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,36.82142857
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,35.2
-92.8,16.55,ACACP,CHIS,Acala Chis.,37.2
-90.7,16.58,LACCP,CHIS,Lacantún Chis.,34
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,36.78333333
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,26.01333333
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,36.38333333
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,36.55
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla Gutiérrez Chis. SMN*,36.57586207
-92.82,16.94,SNACP,CHIS,Santa María Chis.,34.28571429
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,35
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,36.6
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,34.5
-93.6,17.18,MALCP,CHIS,Nezahualcóyotl Chis.,34.94642857
-92.87,17.19,ARROYOGRANDE,CHIS,Arroyo Grande Chis. SGT*,24.3347619
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,34.79310345
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,29.195
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,34.2037037
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,33.74137931
-93.19,17.61,JUAREZ,CHIS,Juárez Chis. Protección Civil*,34.00357143
-92.97,15.73,CUXTEPEQUES,CHIS,Finca Cuxtepeques Chis. SGT*,30.77333333
-93.63,16.49,NVAPALESTINA,CHIS,Nueva Palestina Chis. SGT*,35.26
-93.27,16.23,VIFCP,CHIS,Villa Flores Chis.,33.14285714
-92.18,14.63,ILRAYON,CHIS,Ignacio López Rayón Chis. SGT*,32.99
-92.24,14.99,TAMCP,CHIS,Tapachula Malpaso Chis.,32.61538462
-92.15,15.09,VTACANA,CHIS,Volcán Tacaná Chis. SMN*,26.3037037
-92.3,15.12,ARGOVIA,CHIS,Finca Argovia Chis. SGT*,31.68333333
-92.47,15.15,HUIXTLA,CHIS,Huixtla Chis. SGT*,40.47333333
-93.25,16.25,VILLAFLORES,CHIS,Villaflores Chis. SGT*,35.87
-91.71,16.38,CHAYABE,CHIS,Finca Chayabé Chis. SGT*,26.73333333
-93.56,16.69,LASFLORESII,CHIS,Las Flores Dos Chis. SGT*,35.4
-92.62,16.74,SCRCP,CHIS,Puente Morelos Chis.,23.73214286
-92.91,17,BOCHIL,CHIS,Bochil Chis. SGT*,31.13
-92.27,15.33,MOTOZINTLA,CHIS,Motozintla Chis. SGT*,24.15
-92.32,15.56,SILTEPEC,CHIS,Siltepec Chis. SGT*,31.54333333
-93.07,16.72,TXZCP,CHIS,Tuxtla Gutiérrez Zoomat Chis.,35.48518519
-92.37,16.89,CANCUC,CHIS,Cancuc Chis. SGT*,28.56689655
-92.48,15.35,FPZCP,CHIS,Finca la Paz Chis.,28.41666667
-92.33,15.17,FHACP,CHIS,Finca Hamburgo Chis.,26.61764706
-92.3,14.89,TAPACHULAob,CHIS,Observatorio de Tapachula Chis. SMN*,37.52142857
-101.42,26.91,76342,COAH,MONCLOVA,34.06333333
-100.52,28.7,76243,COAH,PIEDRAS NEGRAS,31.34666667
-103.45,25.53,76382,COAH,TORREON,34.92666667
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,28.95833333
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,27.6
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,32.36666667
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,29.71428571
-101.02,25.38,STOCL,COAH,Saltillo Coah.,27.43333333
-103.45,25.53,TORREONob,COAH,Observatorio de Torreón Coah. SMN*,34.49655172
-103.45,25.54,TORCL,COAH,Observatorio de Torreón Coah.,34.92666667
-103.47,25.54,CYTCL,COAH,Coyote Coah.,32.88333333
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,27.86666667
-102.98,25.76,SPECL,COAH,San Pedro Coah.,34.88333333
-100.66,26.84,CDLCL,COAH,Candela Coah.,31.5862069
-101.42,26.91,MCVCL,COAH,Monclova Coah.,34.05333333
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,32.13333333
-101,27.42,PRSCL,COAH,Progreso Coah.,33.16
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,31.81666667
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,28.79310345
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,31.97931034
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,28.68965517
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,30.08
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,29.37037037
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,30.11111111
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,29.33333333
-100.58,25.27,SAACL,COAH,San Antonio de las Alazanas Coah.,26.65217391
-100.84,28.34,ADLCL,COAH,Allende Coah.,30.96551724
-103.72,19.24,76658,COL,COLIMA,34.71481481
-104.33,19.07,76654,COL,MANZANILLO,29.59666667
-103.87,19.17,LAECM,COL,La Esperanza Col.,35.11363636
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,33.06666667
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,32.18333333
-103.63,18.83,CLLCM,COL,Callejones Col.,35.95
-103.87,18.91,TCMCM,COL,Tecomán Col.,34.6875
-104.32,19.04,MNZCM,COL,Manzanillo Col.,29.59666667
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,32.78571429
-103.73,19.22,LPSCM,COL,La Posta Col.,35.10384615
-103.73,19.22,RDRCM,COL,Radar Col.,30.93333333
-103.61,19.25,BVSCM,COL,Buena Vista Col.,35.6
-103.81,19.32,PNTCM,COL,Peñitas Col.,35.9375
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,33.03571429
-103.88,19.11,DJLCM,COL,Derivadora Jala Col.,32.41666667
-99.2,19.4,76680,DF,CENTRAL TACUBAYA,27.82413793
-99.2,19.31,CCH S,DF,CCH Sur,26.73
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,27.65666667
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,24.53333333
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,26.72333333
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,28.78333333
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,30.31666667
-99.1,19.48,ENP 3,DF,Justo Sierra,28.34
-99.16,19.35,ENP 6,DF,Antonio Caso,27.58666667
-99.13,19.48,ENP 9,DF,Pedro de Alva,27.24482759
-99.06,19.38,CCH O,DF,CCH Oriente,27.12068966
-99.18,19.33,CCA ,DF,Centro de Ciencias de la Atmósfera,26.83333333
-99.2,19.4,ENP 4,DF,Vidal castañeda y N.,26.76666667
-99.09,19.48,GCNDF,DF,km 6+250 del Gran Canal Cd. de Méx.,28.23333333
-99.2,19.5,CCH A,DF,CCH Azcapotzalco,27.79333333
-99.12,19.27,ENP 1,DF,Gabino Barreda,26.61666667
-99.19,19.37,ENP 8,DF,Manuel E. Schulz,25.65652174
-99.1,19.38,ENP 2,DF,Erasmo Castellanos Q.,27.79333333
-99.14,19.48,CCH V,DF,CCH Vallejo,28.36666667
-104.6,24.09,76423,DGO,DURANGO,30.69666667
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,25.66666667
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,30.6
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,31.63793103
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,32.25
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,28.2
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,27.41666667
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,29.45833333
-104.67,24.03,DRGDR,DGO,Durango Dgo.,30.54
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,27.16666667
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,27.03333333
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,24.11666667
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,25.73333333
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,37.93181818
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,32.36666667
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,36.12068966
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,31.3
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,29.56666667
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,34.40740741
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,33.72
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,31.95
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,31.86666667
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,31.51666667
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,30.56666667
-103.85,25.82,MPMDR,DGO,Mapimí Dgo.,36.23333333
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,24
-105.37,25.95,SMODR,DGO,Santa María del Oro Dgo.,27.73333333
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,33.14285714
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,29.4
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,31.71428571
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,30.8
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,31.9
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,28.50666667
-105.53,26,SBEDR,DGO,San Bernardo Dgo.,29.35714286
-104.33,24.54,PDCDR,DGO,Pánuco de Coronado Dgo.,24.27777778
-104.28,25.08,SLCDR,DGO,San Luis del Cordero Dgo.,31.2
-103.98,23.74,VGCDR,DGO,Vicente Guerrero Dgo.,29.25
-105.67,23.75,SLTDR,DGO,El Salto Dgo.,21.45
-104.92,24.8,GUADR,DGO,Guatimapé Dgo.,25.5
-105.05,23.9,NAVDR,DGO,Navios Viejos Dgo.,25.63333333
-104.67,23.87,SB2DR,DGO,Santiago Bayacora hidrométrica Dgo.,28.06666667
-104.75,23.96,GVHDR,DGO,Guadalupe Victoria Dgo.,27.45
-103.96,24,FV2DR,DGO,Francisco Villa hidrométrica Dgo.,29.45833333
-104.8,24.52,CB2DR,DGO,Caboraca hidrométrica Dgo.,23.86666667
-103.28,25.07,LFLDR,DGO,La Flor Coah.,33.35714286
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,29.71428571
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,31.81666667
-99.75,16.76,76805,GRO,ACAPULCO,33.01333333
-99.5,17.55,76762,GRO,CHILPANCINGO,33.10740741
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,34.63636364
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,38.83928571
-99.93,17.6,YXTGR,GRO,Yextla Gro.,31.73076923
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,41.15
-99.61,18.55,TAXGR,GRO,Taxco Gro.,31.56
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,32.19230769
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,26.81481481
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,32.07692308
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,34.01
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,32.99333333
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,28.8
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,35.5
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,30.66666667
-99.78,16.97,K21GR,GRO,km 21 Gro.,36.68181818
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,33.18333333
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,35.35
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,37.03571429
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,33.29411765
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,34.25
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,34.33333333
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,31.75
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,33.83333333
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,33.08076923
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,33.88
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,35.25
-98.74,17.78,OLNGR,GRO,Olinala Gro.,38.03571429
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,22.66666667
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,36.7
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,39.61538462
-99.55,18.35,IGLGR,GRO,Iguala Gro.,37.86071429
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,40.51923077
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,40.5
-101,18.42,LCLGR,GRO,La Calera Gro.,38.96153846
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,32.7
-99.6,18.55,TAXCO,GRO,Taxco Gro. SGT*,29.8
-99.37,17.47,MCHGR,GRO,Mochitlán Gro.,32.5
-99.91,16.82,ACAPULCOMAR,GRO,Acapulco Gro. SEMAR*,31.61
-98.84,17.41,CRUCERODEL,GRO,Crucero de L. Gro. Protección Civil*,22.49666667
-101.29,21.01,76577,GTO,GUANAJUATO,29.95
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,31.10714286
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,27.1
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,29.46666667
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,27.4
-100.5,21.22,POZGJ,GTO,Pozos Gto.,29.03333333
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,30.03846154
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,30.44
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,31.9
-100.67,20.05,SLSGJ,GTO,Solís Gto.,29.79310345
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,30.58928571
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,30.9
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,31.60344828
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,31.53333333
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,31.95
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,30.23333333
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,30.73333333
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,29.80769231
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,30.61666667
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,31.81666667
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,29
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,30.65
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,30.81666667
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,31.3
-101.13,20.52,PERGJ,GTO,Pericos Gto.,28.75862069
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,32.27777778
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,32.64814815
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,30.85
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,31.86666667
-101.3,20.6,TEMGJ,GTO,Temascatío Gto.,32.68333333
-101.67,20.62,CRMGJ,GTO,Cuerámaro Gto.,33.66666667
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,30
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,31.32758621
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,31.85
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,31.66666667
-101.29,20.87,PRSGJ,GTO,La Purísima Gto.,31.81666667
-100.9,20.95,CSRGJ,GTO,Cinco Señores Gto.,30.81034483
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,30.83107143
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,30.1
-101.67,21.1,LENGJ,GTO,León Gto.,32.85
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,33.82758621
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,33.01666667
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,32.08333333
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. Protección Civil*,27.39666667
-100.09,21.3,XICGJ,GTO,Xichú Gto.,33.2962963
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,30.05769231
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,26.76666667
-100.87,20.38,LGVGJ,GTO,Presa la Gavia Gto.,32.2
-100.88,21.1,PNLGJ,GTO,Peñuelitas Gto.,31
