Lon,Lat,Clave,Edo,Est,Tmed
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,29.56896552
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,28.73214286
-90.11,20.18,HECCA,CAMP,Hecelchakán Camp.,29.01666667
-106.13,28.67,76225,CHIH,CHIHUAHUA,20.89833333
-105.67,26.92,76323,CHIH,HGO. DEL PARRAL,20.35166667
-107.93,30.42,76122,CHIH,NUEVO CASAS GRANDES,17.48
-107.82,28.95,76220,CHIH,TEMOSACHIC,12.63448276
-106.87,28.42,CUACH,CHIH,Cuauhtémoc Chih.,13.75
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,9.680555556
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,19.01785714
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,26.28636364
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,26.16666667
-105.68,26.92,PRRCH,CHIH,Parral Chih.,20.30833333
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,26.29642857
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,26.27115385
-104.91,27.13,JMNCH,CHIH,Jiménez Chih.,19.78928571
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,25.94333333
-107.91,27.22,URECH,CHIH,Urique Chih.,26.295
-108.54,27.42,CNDCH,CHIH,Chínipas Chih.,24.93
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,20.33333333
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,20.21666667
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,20.41666667
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,11.10689655
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,21.11666667
-107.48,28.48,AGZCH,CHIH,Abraham González Chih.,12.29166667
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,20.77333333
-107.85,28.95,TMCCH,CHIH,Temósachic Chih.,13.63333333
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. León Chih.,24.8362069
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,16.10833333
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,17.55
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,22.21666667
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,17.25
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,17.47
-106.4,31.74,CJZCH,CHIH,Ciudad Juárez Chih.,21.37931034
-108.52,28.15,C08182,CHIH,Moris,21.46875
-105.38,27.41,CL2CH,CHIH,Colina hidrométrica Chih.,18.675
-106.22,27.45,BOCADELRIO,CHIH,Boca del Río Chih. SGT*,20.2555
-107.7,28.76,C08243,CHIH,Tejolocachi,12.67857143
-105.96,28.77,C08270,CHIH,La Mesa,20.03571429
-106.48,28.8,C08099,CHIH,Majalca,12.39285714
-108.09,29.25,C08219,CHIH,Peñitas,9.232142857
-108.17,29.67,YEPCH,CHIH,Yepachic Chih.,12.20477273
-107.26,28.77,BACCH,CHIH,Bachíniva Chih.,14.58333333
-93.9,16.24,76840,CHIS,ARRIAGA,29.455
-92.13,16.23,76848,CHIS,COMITAN,22.00166667
-92.63,16.73,76845,CHIS,SAN CBAL. DE LAS CASAS,17.26333333
-92.25,14.92,76903,CHIS,TAPACHULA,31.225
-93.13,16.75,76843,CHIS,TUXTLA GUTIÉRREZ,28.06
-92.4,15,HUECP,CHIS,Huehuetán Chis.,30.88833333
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,29.17333333
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,20.62166667
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,25.08666667
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,31.205
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,29.76666667
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,29.91553571
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,29.93333333
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,28.22321429
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,29.13333333
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,30.41666667
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,30.775
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,26.71333333
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,27.56666667
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,28.29166667
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,26.40833333
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,26.76666667
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,29.68333333
-92.67,15.92,REFCP,CHIS,Reforma Chis.,25.425
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,26.73333333
-92.1,16.2,COOCP,CHIS,Observatorio de Comitán Chis.,21.92
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,29.41166667
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,27.32142857
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,27.68333333
-92.8,16.55,ACACP,CHIS,Acala Chis.,28.63333333
-90.7,16.58,LACCP,CHIS,Lacantún Chis.,27.32142857
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,28.5
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,17.415
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,28.04333333
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,28.975
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla Gutiérrez Chis. SMN*,28.87068966
-92.82,16.94,SNACP,CHIS,Santa María Chis.,27.34821429
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,28.65833333
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,28.3
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,26.31896552
-93.6,17.18,MALCP,CHIS,Nezahualcóyotl Chis.,29.02678571
-92.87,17.19,ARROYOGRANDE,CHIS,Arroyo Grande Chis. SGT*,21.01285714
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,27.34482759
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,24.33125
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,28.39814815
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,27.37068966
-93.19,17.61,JUAREZ,CHIS,Juárez Chis. Protección Civil*,27.98392857
-92.97,15.73,CUXTEPEQUES,CHIS,Finca Cuxtepeques Chis. SGT*,23.57
-93.63,16.49,NVAPALESTINA,CHIS,Nueva Palestina Chis. SGT*,26.68166667
-93.27,16.23,VIFCP,CHIS,Villa Flores Chis.,24.17857143
-92.18,14.63,ILRAYON,CHIS,Ignacio López Rayón Chis. SGT*,28.19166667
-92.24,14.99,TAMCP,CHIS,Tapachula Malpaso Chis.,27.01923077
-92.15,15.09,VTACANA,CHIS,Volcán Tacaná Chis. SMN*,21.13333333
-92.3,15.12,ARGOVIA,CHIS,Finca Argovia Chis. SGT*,25.35333333
-92.47,15.15,HUIXTLA,CHIS,Huixtla Chis. SGT*,31.22166667
-93.25,16.25,VILLAFLORES,CHIS,Villaflores Chis. SGT*,26.62833333
-91.71,16.38,CHAYABE,CHIS,Finca Chayabé Chis. SGT*,20.36833333
-93.56,16.69,LASFLORESII,CHIS,Las Flores Dos Chis. SGT*,27.04
-92.62,16.74,SCRCP,CHIS,Puente Morelos Chis.,15.82142857
-92.91,17,BOCHIL,CHIS,Bochil Chis. SGT*,22.075
-92.27,15.33,MOTOZINTLA,CHIS,Motozintla Chis. SGT*,19.335
-92.32,15.56,SILTEPEC,CHIS,Siltepec Chis. SGT*,24.96333333
-93.07,16.72,TXZCP,CHIS,Tuxtla Gutiérrez Zoomat Chis.,27.16851852
-92.37,16.89,CANCUC,CHIS,Cancuc Chis. SGT*,22.68931034
-92.48,15.35,FPZCP,CHIS,Finca la Paz Chis.,21.95833333
-92.33,15.17,FHACP,CHIS,Finca Hamburgo Chis.,22.44117647
-92.3,14.89,TAPACHULAob,CHIS,Observatorio de Tapachula Chis. SMN*,31.79821429
-101.42,26.91,76342,COAH,MONCLOVA,25.71
-100.52,28.7,76243,COAH,PIEDRAS NEGRAS,23.54666667
-103.45,25.53,76382,COAH,TORREON,25.85166667
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,22.10416667
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,20.58333333
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,23.31666667
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,21.67857143
-101.02,25.38,STOCL,COAH,Saltillo Coah.,20.9
-103.45,25.53,TORREONob,COAH,Observatorio de Torreón Coah. SMN*,25.87241379
-103.45,25.54,TORCL,COAH,Observatorio de Torreón Coah.,25.88166667
-103.47,25.54,CYTCL,COAH,Coyote Coah.,24.925
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,20.38333333
-102.98,25.76,SPECL,COAH,San Pedro Coah.,23.175
-100.66,26.84,CDLCL,COAH,Candela Coah.,24.29310345
-101.42,26.91,MCVCL,COAH,Monclova Coah.,25.66166667
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,23.68333333
-101,27.42,PRSCL,COAH,Progreso Coah.,23.06
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,23.20833333
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,21.52586207
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,23.90344828
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,20.37931034
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,21.1
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,21.16666667
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,21.42592593
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,21.5
-100.58,25.27,SAACL,COAH,San Antonio de las Alazanas Coah.,16.93478261
-100.84,28.34,ADLCL,COAH,Allende Coah.,22.63793103
-103.72,19.24,76658,COL,COLIMA,25.70555556
-104.33,19.07,76654,COL,MANZANILLO,24.86166667
-103.87,19.17,LAECM,COL,La Esperanza Col.,24.39772727
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,25.29166667
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,24.84166667
-103.63,18.83,CLLCM,COL,Callejones Col.,26.66666667
-103.87,18.91,TCMCM,COL,Tecomán Col.,26.44791667
-104.32,19.04,MNZCM,COL,Manzanillo Col.,24.90166667
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,25.21428571
-103.73,19.22,LPSCM,COL,La Posta Col.,25.91730769
-103.73,19.22,RDRCM,COL,Radar Col.,24.225
-103.61,19.25,BVSCM,COL,Buena Vista Col.,25.65
-103.81,19.32,PNTCM,COL,Peñitas Col.,27.38541667
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,25.89285714
-103.88,19.11,DJLCM,COL,Derivadora Jala Col.,23.65833333
-99.2,19.4,76680,DF,CENTRAL TACUBAYA,20.76034483
-99.2,19.31,CCH S,DF,CCH Sur,19.355
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,21.22333333
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,17.05
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,20.45833333
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,20.15833333
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,20.96666667
-99.1,19.48,ENP 3,DF,Justo Sierra,21.08166667
-99.16,19.35,ENP 6,DF,Antonio Caso,20.57833333
-99.13,19.48,ENP 9,DF,Pedro de Alva,21.04482759
-99.06,19.38,CCH O,DF,CCH Oriente,20.11206897
-99.18,19.33,CCA ,DF,Centro de Ciencias de la Atmósfera,19.555
-99.2,19.4,ENP 4,DF,Vidal castañeda y N.,20.51166667
-99.09,19.48,GCNDF,DF,km 6+250 del Gran Canal Cd. de Méx.,19.09166667
-99.2,19.5,CCH A,DF,CCH Azcapotzalco,20.04333333
-99.12,19.27,ENP 1,DF,Gabino Barreda,19.77666667
-99.19,19.37,ENP 8,DF,Manuel E. Schulz,18.86086957
-99.1,19.38,ENP 2,DF,Erasmo Castellanos Q.,21.25666667
-99.14,19.48,CCH V,DF,CCH Vallejo,20.95740741
-104.6,24.09,76423,DGO,DURANGO,20.18166667
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,18.43333333
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,21.4
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,20.29310345
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,19.24166667
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,17.65
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,18.21666667
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,17.82291667
-104.67,24.03,DRGDR,DGO,Durango Dgo.,20.13666667
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,16.93333333
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,15.8
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,15.125
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,17.33333333
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,27.85227273
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,21.91666667
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,25.57758621
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,19.71666667
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,17.78333333
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,21.83333333
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,20.94666667
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,23.36666667
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,21.23333333
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,23.40833333
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,21.7
-103.85,25.82,MPMDR,DGO,Mapimí Dgo.,26.36666667
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,10.36956522
-105.37,25.95,SMODR,DGO,Santa María del Oro Dgo.,16.76666667
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,22.89285714
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,17.90833333
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,20.5
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,20.13333333
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,20.35
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,18.16
-105.53,26,SBEDR,DGO,San Bernardo Dgo.,17.98214286
-104.33,24.54,PDCDR,DGO,Pánuco de Coronado Dgo.,14.65277778
-104.28,25.08,SLCDR,DGO,San Luis del Cordero Dgo.,20.68333333
-103.98,23.74,VGCDR,DGO,Vicente Guerrero Dgo.,16.85
-105.67,23.75,SLTDR,DGO,El Salto Dgo.,10.25
-104.92,24.8,GUADR,DGO,Guatimapé Dgo.,13.88157895
-105.05,23.9,NAVDR,DGO,Navios Viejos Dgo.,10.73333333
-104.67,23.87,SB2DR,DGO,Santiago Bayacora hidrométrica Dgo.,17.6
-104.75,23.96,GVHDR,DGO,Guadalupe Victoria Dgo.,18.23333333
-103.96,24,FV2DR,DGO,Francisco Villa hidrométrica Dgo.,17.82291667
-104.8,24.52,CB2DR,DGO,Caboraca hidrométrica Dgo.,15
-103.28,25.07,LFLDR,DGO,La Flor Coah.,21.82142857
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,20.19642857
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,16.43333333
-99.75,16.76,76805,GRO,ACAPULCO,27.11833333
-99.5,17.55,76762,GRO,CHILPANCINGO,25.28333333
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,26.25
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,28.72321429
-99.93,17.6,YXTGR,GRO,Yextla Gro.,22.94230769
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,31.775
-99.61,18.55,TAXGR,GRO,Taxco Gro.,24.48
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,28.05769231
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,20.90740741
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,24.98076923
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,26.63166667
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,27.16
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,25.66666667
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,26.66346154
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,25.35416667
-99.78,16.97,K21GR,GRO,km 21 Gro.,28.02272727
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,26.65833333
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,27.6
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,27.78571429
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,27
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,24.45192308
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,26.23809524
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,22.84166667
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,23.86111111
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,25.22692308
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,24.96
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,24.41071429
-98.74,17.78,OLNGR,GRO,Olinala Gro.,27.85714286
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,16.66666667
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,29.76666667
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,28.48076923
-99.55,18.35,IGLGR,GRO,Iguala Gro.,29.3125
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,31.20192308
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,29.0875
-101,18.42,LCLGR,GRO,La Calera Gro.,28.17307692
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,24.73333333
-99.6,18.55,TAXCO,GRO,Taxco Gro. SGT*,23.935
-99.37,17.47,MCHGR,GRO,Mochitlán Gro.,24.33333333
-99.91,16.82,ACAPULCOMAR,GRO,Acapulco Gro. SEMAR*,27.57333333
-98.84,17.41,CRUCERODEL,GRO,Crucero de L. Gro. Protección Civil*,17.7
-101.29,21.01,76577,GTO,GUANAJUATO,21.31333333
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,20.48214286
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,17.31666667
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,17.38333333
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,16.96666667
-100.5,21.22,POZGJ,GTO,Pozos Gto.,19.54166667
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,20.51923077
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,22.54
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,22.03333333
-100.67,20.05,SLSGJ,GTO,Solís Gto.,20.74137931
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,19.75892857
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,19.98333333
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,20.93965517
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,22.03333333
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,21.56666667
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,20.19166667
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,20.38333333
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,19.96153846
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,20.26666667
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,23.4
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,21.2173913
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,21.90833333
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,21.825
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,20.55
-101.13,20.52,PERGJ,GTO,Pericos Gto.,18.81896552
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,22.51851852
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,22.7037037
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,20.725
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,22.30833333
-101.3,20.6,TEMGJ,GTO,Temascatío Gto.,23
-101.67,20.62,CRMGJ,GTO,Cuerámaro Gto.,24.23333333
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,20
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,21.17241379
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,21.30833333
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,21.79166667
-101.29,20.87,PRSGJ,GTO,La Purísima Gto.,22.025
-100.9,20.95,CSRGJ,GTO,Cinco Señores Gto.,19.63793103
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,21.66553571
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,20.16666667
-101.67,21.1,LENGJ,GTO,León Gto.,24.08333333
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,19.98275862
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,23.00833333
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,21.975
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. Protección Civil*,18.61166667
-100.09,21.3,XICGJ,GTO,Xichú Gto.,23.55555556
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,19.29807692
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,17.88333333
