Lon,Lat,Clave,Edo,Est,Tmax
-115.19,32.41,ENVOLEONob,BC,Observatorio de EnvoleÛn B.C. SMN*,33.6
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. RodrÌguez. 2 B.C. SMN*,27.7
-116.63,32.57,TCTBN,BC,Tecate B.C.,27.4
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,27.4
-115.29,32.67,MEXBN,BC,Mexicali B.C. SMN*,31.1
-111.35,26.01,BLORETO,BCS,BahÌa de Loreto B.C.S. SMN*,32.9
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,32.8
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,28.6
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,33.7
-109.71,23.07,SJCBS,BCS,San JosÈ del Cabo B.C.S.,31.5
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,30.7
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,33.5
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,31.2
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,34.0
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,30.5
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,34.4
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,34.4
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,31.3
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,33.5
-111.66,25,CCNBS,BCS,Ciudad ConstituciÛn B.C.S.,33.7
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,34.1
-112.28,27.3,SRLBS,BCS,Santa RosalÌa B.C.S.,31.7
-113.42,27.78,DORBS,BCS,DÌaz Ordaz B.C.S.,30.1
-114.05,27.97,GNGBS,BCS,Guerrero Negro B.C.S.,26.8
-112,26.87,MLGBS,BCS,MulegÈ B.C.S.,32.5
-110,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,23.8
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,33.9
-111.83,24.48,PCORTESMAR,BCS,Puerto CortÈs B.C.S. SEMAR*,29.4
-111.65,25.01,CDCONSTITUCIONo,BCS,Observatorio de Ciudad ConstituciÛn B.C.S. SGT*,33.9
-111.35,26.01,LORETOob,BCS,Observatorio de Loreto B.C.S. SMN*,34.0
-112.1,27.09,STAROSALIAMAR,BCS,Santa RosalÌa B.C. SEMAR*,32.0
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,32.1
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,32.2
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,32.1
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,33.5
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,32.5
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,35.3
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,32.4
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,33.2
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,33.2
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,33.1
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,34.2
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,33.1
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,33.4
-90.5,19.83,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,33.8
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,33.0
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,34.1
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,32.0
-90.11,20.18,HECCA,CAMP,Hecelchak·n Camp.,34.1
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,35.8
-90.76,18.61,ESCARCEGA,CAMP,Esc·rcega Camp. SMN*,32.6
-91.82,18.65,CDCCA,CAMP,Ciudad del Carmen Camp. SMN*,31.6
-90.37,19.94,PETENES,CAMP,Los Petenes Camp. SMN*,33.1
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,19.5
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,30.5
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,33.9
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,31.9
-107.88,26.87,INGCH,CHIH,San Ignacio Chih.,31.6
-105.68,26.92,PRRCH,CHIH,Parral Chih.,28.7
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,37.1
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,34.2
-104.91,27.13,JMNCH,CHIH,JimÈnez Chih.,28.7
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,32.5
-107.91,27.22,URECH,CHIH,Urique Chih.,32.2
-108.54,27.42,CNDCH,CHIH,ChÌnipas Chih.,35.2
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,29.9
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,29.9
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,27.8
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,23.3
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,28.1
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,20.7
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,27.4
-107.85,28.95,TMCCH,CHIH,TemÛsachic Chih.,24.5
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. LeÛn Chih.,31.8
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,27.1
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,24.2
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,30.7
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,22.5
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,25.3
-106.4,31.74,CJZCH,CHIH,Ciudad Ju·rez Chih.,25.6
-108.52,28.15,C08182,CHIH,Moris,32.0
-105.38,27.41,CL2CH,CHIH,Colina hidromÈtrica Chih.,28.5
-107.7,28.76,C08243,CHIH,Tejolocachi,23.3
-105.96,28.77,C08270,CHIH,La Mesa,27.4
-106.48,28.8,C08099,CHIH,Majalca,21.1
-108.09,29.25,C08219,CHIH,PeÒitas,20.0
-108.17,29.67,YEPCH,CHIH,Yepachic Chih.,24.8
-107.26,28.77,BACCH,CHIH,BachÌniva Chih.,22.0
-106.77,26.23,CHNCH,CHIH,Chinat˙ Chih. SMN*,24.0
-106.39,26.47,ELVERGELSMN,CHIH,El Vergel Chih. SMN*,18.8
-107.07,26.82,GCCCH,CHIH,Guachochi Chih. SMN*,20.6
-107.97,26.94,TB2CH,CHIH,Tubares II Chih.,37.2
-106.35,26.95,CONCHOSob,CHIH,Observatorio de Conchos Chih. SMN*,27.2
-107.63,27.75,CRLCH,CHIH,Creel Chih.,23.0
-107.99,27.86,MAGCH,CHIH,Maguarichi Chih. SMN*,25.1
-107.9,27.9,BTVCH,CHIH,Batovira Chih.,17.2
-105.5,28.17,DELICIAS,CHIH,Ciudad Delicias Chih. SMN*,30.0
-106.84,28.4,CDCUAUHTEMOC,CHIH,Ciudad CuauhtÈmoc Chih. SMN*,23.7
-106.03,28.67,CHIHUAHUAob,CHIH,Observatorio de Chihuahua Chih. SMN*,28.0
-106.49,28.8,MAJALCA,CHIH,Cumbres de Majalca Chih. SMN*,22.1
-107.82,28.95,TEMOSACHICob,CHIH,Observatorio de TemÛsachic Chih. SMN*,24.8
-104.43,29.58,OJINAGA,CHIH,Ojinaga Chih. SGT*,29.1
-108.43,30.84,JANOS,CHIH,Janos Chih. SMN*,25.7
-106.43,31.69,CDJUAREZob,CHIH,Observatorio de Ciudad Ju·rez Chih. SMN*,28.1
-108.21,28.2,BASCH,CHIH,Basaseachi Chih. SMN*,23.2
-92.4,15,HUECP,CHIS,Huehuet·n Chis.,36.4
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,33.5
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,37.4
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,34.1
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,33.4
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,35.2
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,30.5
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,34.9
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,34.2
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,31.2
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,31.9
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,31.4
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,30.3
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,30.3
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,31.9
-92.67,15.92,REFCP,CHIS,Reforma Chis.,30.1
-93.08,16.16,REVCP,CHIS,RevoluciÛn Mexicana Chis.,29.8
-92.1,16.2,COOCP,CHIS,Observatorio de Comit·n Chis.,26.8
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,34.4
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,30.9
-92.78,16.4,ANGCP,CHIS,Doctor Belisario DomÌnguez Chis.,32.6
-92.8,16.55,ACACP,CHIS,Acala Chis.,32.0
-90.7,16.58,LACCP,CHIS,Lacant˙n Chis.,32.3
-93.15,16.64,BOQCP,CHIS,BoquerÛn Chis.,33.1
-92.63,16.73,SCOCP,CHIS,Observatorio de San CristÛbal Chis.,23.8
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla GutiÈrrez Chis.,32.2
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,30.2
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla GutiÈrrez Chis. SMN*,32.6
-92.82,16.94,SNACP,CHIS,Santa MarÌa Chis.,31.3
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,31.8
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,33.0
-93.33,17.12,YAMCP,CHIS,YamonhÛ Chis.,30.9
-93.6,17.18,MALCP,CHIS,NezahualcÛyotl Chis.,32.3
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,33.0
-93.46,17.45,PENCP,CHIS,¡ngel Albino Corzo Chis.,32.1
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,31.3
-92.24,14.99,TAMCP,CHIS,Tapachula Malpaso Chis.,32.2
-92.15,15.09,VTACANA,CHIS,Volc·n Tacan· Chis. SMN*,24.4
-92.62,16.74,SCRCP,CHIS,Puente Morelos Chis.,21.5
-93.07,16.72,TXZCP,CHIS,Tuxtla GutiÈrrez Zoomat Chis.,30.1
-92.33,15.17,FHACP,CHIS,Finca Hamburgo Chis.,26.6
-92.3,14.89,TAPACHULAob,CHIS,Observatorio de Tapachula Chis. SMN*,33.4
-92.4,14.7,PTOCHIAPASMAR,CHIS,Puerto Chiapas Chis. SEMAR*,31.9
-92.76,15.07,LAENCRUCIJADA,CHIS,La Encrucijada Chis. SGT*,31.8
-92.67,15.33,ESCUINTLA,CHIS,Escuintla Chis. SMN*,35.0
-92.81,15.66,ELTRIUNFO,CHIS,El Triunfo Chis. SMN*,21.2
-93.86,16.06,PAREDONMAR,CHIS,ParedÛn Chis. SEMAR*,32.6
-91.73,16.11,LMONTEBELLO,CHIS,Lagunas de Montebello Chis. SMN*,24.4
-93.08,16.17,CREDREVOLUCIONM,CHIS,Cred RevoluciÛn Mexicana Chis. SMN*,31.7
-92.13,16.23,COMITANob,CHIS,Observatorio de Comit·n Chis. SMN*,28.9
-92.63,16.73,SNCRISTOBALob,CHIS,Observatorio de San CristÛbal Chis. SMN*,24.0
-91.52,16.81,MAZULES,CHIS,Montes Azules Chis. SMN*,31.3
-93.1,16.83,CSUMIDERO,CHIS,CaÒÛn del Sumidero Chis. SMN*,26.4
-91.23,17.29,CUSUMACINTA,CHIS,CaÒÛn Usumacinta Tab. SMN*,33.1
-91.99,17.53,PLQCP,CHIS,Palenque Chis. SMN*,32.4
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,26.8
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,26.3
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,29.0
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,30.1
-101.02,25.38,STOCL,COAH,Saltillo Coah.,26.5
-103.45,25.53,TORREONob,COAH,Observatorio de TorreÛn Coah. SMN*,32.8
-103.45,25.54,TORCL,COAH,Observatorio de TorreÛn Coah.,33.2
-103.47,25.54,CYTCL,COAH,Coyote Coah.,30.6
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,27.1
-102.98,25.76,SPECL,COAH,San Pedro Coah.,33.5
-100.66,26.84,CDLCL,COAH,Candela Coah.,29.7
-101.42,26.91,MCVCL,COAH,Monclova Coah.,30.7
-102.06,26.98,CCGCL,COAH,Cuatro CiÈnegas Coah.,30.3
-101,27.42,PRSCL,COAH,Progreso Coah.,32.1
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,31.5
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,30.1
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,32.7
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,30.4
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,31.6
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,30.8
-100.95,29.33,CDACL,COAH,Ciudad AcuÒa Coah.,31.9
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,29.1
-102.18,25.44,PARCL,COAH,Parras Coah.,25.7
-100.84,28.34,ADLCL,COAH,Allende Coah.,32.4
-101.02,25.38,SALCL,COAH,Observatorio de Saltillo Coah.,26.5
-101.02,25.38,SALTILLOob,COAH,Observatorio de Saltillo Coah. SMN*,25.9
-103.23,25.53,MATCL,COAH,Matamoros Coah.,31.4
-102.04,26.99,CUATROCIENEGAS,COAH,Cuatro Cienegas Coah. SMN*,30.5
-101.33,27.92,NUEVAROSITA,COAH,Nueva Rosita Coah. SMN*,32.4
-101.71,28.01,MORELOSMUZQUIZ,COAH,Morelos M˙zquiz Coah. SMN*,30.7
-101.21,28.4,SANTACECILIA,COAH,Santa Cecilia Coah. SMN*,29.1
-100.57,28.68,PNEGRASob,COAH,Observatorio de Piedras Negras Coah. SMN*,33.6
-100.66,29.05,JIMENEZ,COAH,JimÈnez Coah. SGT*,29.0
-103.34,25.7,CUICL,COAH,El Cuije Coah.,32.4
-103.87,19.17,LAECM,COL,La Esperanza Col.,34.0
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,33.8
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,33.1
-103.63,18.83,CLLCM,COL,Callejones Col.,35.3
-103.87,18.91,TCMCM,COL,Tecom·n Col.,35.8
-104.32,19.04,MNZCM,COL,Manzanillo Col.,33.2
-103.8,19.21,CQMCM,COL,Coquimatl·n Col.,31.7
-103.73,19.22,LPSCM,COL,La Posta Col.,32.1
-103.73,19.22,RDRCM,COL,Radar Col.,33.8
-103.61,19.25,BVSCM,COL,Buena Vista Col.,31.3
-103.81,19.32,PNTCM,COL,PeÒitas Col.,34.1
-103.6,19.32,CUACM,COL,CuauhtÈmoc Col.,31.5
-103.88,19.11,DJLCM,COL,Derivadora Jala Col.,32.1
-110.95,18.73,ISOCORROMAR,COL,Isla Socorro Col. SEMAR*,30.1
-104.32,19.05,MANZANILLOob,COL,Observatorio de Manzanillo Col. SMN*,32.6
-104.3,19.07,MANZANILLOMAR,COL,Manzanillo Col. SEMAR*,32.2
-103.73,19.23,COLIMAob,COL,Observatorio de Colima Col. SMN*,32.4
-99.2,19.3,DATDF,DF,DesviaciÛn Alta Cd. de MÈx.,21.9
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,24.5
-99.07,19.47,SJADF,DF,San Juan de AragÛn Cd. de MÈx.,25.5
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de MÈx.,25.3
-99.09,19.48,GCNDF,DF,km 6+250 del Gran Canal Cd. de MÈx.,24.0
-99.12,19.27,ENP1,DF,Escuela Nacional Preparatoria 1 Cd. de MÈx. UNAM*,24.2
-99.13,19.3,ENP5,DF,Escuela Nacional Preparatoria 5 Cd. de MÈx. UNAM*,24.3
-99.2,19.31,CCHS,DF,Colegio de Ciencias y Humanidades Sur Cd. de MÈx. UNAM*,24.0
-99.2,19.31,CENAPRED,DF,CCA CENAPRED Cd. de Mex. SMN*,24.2
-99.18,19.33,CCA,DF,Centro de Ciencias de la AtmÛsfera Cd. de Mex. UNAM*,24.2
-99.16,19.35,ENP6,DF,Escuela Nacional Preparatoria 6 Cd. de MÈx. UNAM*,24.8
-99.19,19.37,ENP8,DF,Escuela Nacional Preparatoria 8 Cd. de MÈx. UNAM*,23.0
-99.06,19.38,CCHO,DF,Colegio de Ciencias y Humanidades Oriente Cd. de MÈx. UNAM*,24.3
-99.1,19.39,TEZDF,DF,Tezontle Cd. de MÈx. SMN*,24.3
-99.1,19.39,ENP2,DF,Escuela Nacional Preparatoria 2 Cd. de MÈx. UNAM*,24.9
-99.2,19.4,TACUBAYAob,DF,Observatorio de Tacubaya Cd. de MÈx. SMN*,24.5
-99.2,19.4,ENP4,DF,Escuela Nacional Preparatoria 4 Cd. de MÈx. UNAM*,24.1
-99.19,19.42,MDELREY,DF,Molino del Rey Cd. de Mex. SMN*,24.9
-99.13,19.42,ENP7,DF,Escuela Nacional Preparatoria 7 Cd. de MÈx. UNAM*,24.6
-99.17,19.45,CBIOLOGIPN,DF,Eescuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. OCAVM*,27.5
-99.14,19.48,CCHV,DF,Colegio de Ciencias y Humanidades Vallejo Cd. de MÈx. UNAM*,25.5
-99.12,19.48,ENP9,DF,Escuela Nacional Preparatoria 9 Cd. de MÈx. UNAM*,24.7
-99.09,19.48,ENP3,DF,Escuela Nacional Preparatoria 3 Cd. de MÈx. UNAM*,24.9
-99.2,19.5,CCHA,DF,Colegio de Ciencias y Humanidades Azcapotzalco Cd. de MÈx. UNAM*,24.6
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,26.2
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,32.3
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,29.5
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,30.9
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,29.3
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,26.7
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,29.2
-104.67,24.03,DRGDR,DGO,Durango Dgo.,29.7
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,26.3
-104.75,24.5,CNTDR,DGO,Canatl·n Dgo.,28.9
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,23.5
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,23.8
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,33.1
-103.7,24.87,CNCDR,DGO,CuencamÈ Dgo.,31.1
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,34.7
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,29.0
-105.44,25.22,SACDR,DGO,SalomÈ Acosta Dgo.,28.2
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,33.4
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,30.6
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,30.1
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,30.0
-105.02,25.59,LCRDR,DGO,L·zaro C·rdenas Dgo.,29.8
-103.85,25.82,MPMDR,DGO,MapimÌ Dgo.,34.3
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,23.8
-105.37,25.95,SMODR,DGO,Santa MarÌa del Oro Dgo.,24.9
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,31.5
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,25.5
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,28.2
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,28.9
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,29.2
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,27.0
-105.53,26,SBEDR,DGO,San Bernardo Dgo.,29.4
-104.66,24.2,PAGDR,DGO,PeÒa del ¡guila Dgo.,24.4
-104.33,24.54,PDCDR,DGO,P·nuco de Coronado Dgo.,23.5
-104.28,25.08,SLCDR,DGO,San Luis del Cordero Dgo.,29.9
-103.98,23.74,VGCDR,DGO,Vicente Guerrero Dgo.,26.6
-105.67,23.75,SLTDR,DGO,El Salto Dgo.,21.3
-104.92,24.8,GUADR,DGO,GuatimapÈ Dgo.,24.1
-105.05,23.9,NAVDR,DGO,Navios Viejos Dgo.,23.9
-104.67,23.87,SB2DR,DGO,Santiago Bayacora hidromÈtrica Dgo.,29.2
-104.75,23.96,GVHDR,DGO,Guadalupe Victoria Dgo.,26.5
-103.96,24,FV2DR,DGO,Francisco Villa hidromÈtrica Dgo.,29.3
-104.66,24.24,PA2DR,DGO,PeÒa del ¡guila hidromÈtrica Dgo.,24.5
-104.8,24.52,CB2DR,DGO,Caboraca hidromÈtrica Dgo.,23.5
-103.28,25.07,LFLDR,DGO,La Flor Coah.,31.9
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,31.5
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,29.0
-104.25,23.39,MICHILIA,DGO,La Michilia Dgo. SMN*,22.9
-104.7,24,CAGDR,DGO,Campo AgrÌcola Dgo.,29.4
-104.6,24.09,DURANGOob,DGO,Observatorio de Durango Dgo. SMN*,29.3
-104.9,25.75,RPADR,DGO,RADAR PALMITO,24.4
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,21.1
-104.5,24.79,SJNDR,DGO,San Juan del RÌo Dgo.,28.9
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,31.8
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,32.3
-99.93,17.6,YXTGR,GRO,Yextla Gro.,26.4
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,36.7
-100.52,18.08,AFIGR,GRO,AndrÈs Figueroa Gro.,32.1
-99.61,18.55,TAXGR,GRO,Taxco Gro.,24.6
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,31.5
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,26.9
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,31.4
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,33.8
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,31.3
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,30.6
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,29.8
-99.78,16.97,K21GR,GRO,km 21 Gro.,34.7
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,31.8
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,31.0
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,35.5
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,33.7
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,30.5
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,30.6
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,29.5
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,29.7
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,30.3
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,29.3
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,26.4
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,29.0
-98.74,17.78,OLNGR,GRO,Olinala Gro.,37.9
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,20.9
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,36.4
-98.49,17.9,XXHGR,GRO,Xochihuehuetl·n Gro.,34.0
-99.55,18.35,IGLGR,GRO,Iguala Gro.,30.1
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,32.1
