Lon,Lat,Clave,Edo,Est,Tmin
-92.63,16.73,76845,CHIS,SAN CBAL. DE LAS CASAS,9.196774194
-101.02,22.21,76539,SLP,SAN LUIS POTOSÍ,9.532
-103.65,23.47,76471,ZAC,SOMBRERETE,7.870967742
-98.2,23.77,76499,TAMPS,SOTO LA MARINA,16.78709677
-112.25,27.28,76253,BCS,STA. ROSALIA,15.42307692
-97.85,22.22,76548,TAMPS,TAMPICO,18.6
-92.25,14.92,76903,CHIS,TAPACHULA,23.70645161
-107.82,28.95,76220,CHIH,TEMOSACHIC,1.056
-104.89,21.49,76556,NAY,TEPIC,13.7483871
-98.24,19.31,76683,TLAX,TLAXCALA,7.551612903
-99.71,19.29,76675,MEX,TOLUCA,3.325806452
-103.45,25.53,76382,COAH,TORREON,13.96451613
-98.36,20.08,76634,HGO,TULANCINGO,9.841935484
-97.42,20.96,76640,VER,TUXPAN,17.65
-93.13,16.75,76843,CHIS,TUXTLA GUTIÉRREZ,18.77666667
-88.2,20.69,76647,YUC,VALLADOLID,19.81612903
-96.14,19.16,76692,VER,VERACRUZ,20.43666667
-92.93,17.98,76743,TAB,VILLAHERMOSA,22.4
-102.57,22.78,76525,ZAC,ZACATECAS,10.30967742
-102.32,19.98,76662,MICH,ZAMORA,11.04
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,10.77419355
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,9.629032258
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,6.516129032
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,16.79032258
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,12.17741935
-107.06,24.75,VINSI,SIN,Vinoramas Sin.,12.0483871
-107.76,25.12,RAVSI,SIN,Estación Rancho Viejo Sin.,10.44444444
-95.03,18.52,SONVC,VER,Sontecomapan Ver.,16.38333333
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,5.232142857
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,6.066666667
-103.87,19.17,LAECM,COL,La Esperanza Col.,14.16
-99.1,18.79,TICMR,MOR,Ticumán Mor.,15.06666667
-96.97,19.45,TAPVC,VER,Tapachapan Ver.,14
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,18.67241379
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,13.27419355
-100.5,21.22,POZGJ,GTO,Pozos Gto.,8.370967742
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,12.15517241
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,8.84
-99.24,19.53,CLYMX,MEX,Calacoaya Méx.,8.709677419
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,19.04347826
-111.35,26.01,76304,BCS,LORETO (AUTOMATICA),13.47307692
-96.41,19.26,LOFVC,VER,Loma Fina Ver.,18.92592593
-92.4,15,HUECP,CHIS,Huehuetán Chis.,23.12903226
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,10.0862069
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,11.87096774
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,10.4516129
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,17.93548387
-96.53,17.43,ATEOX,OAX,Atepec Oax.,10
-110.29,30.98,CNNSO,SON,Cananea Son.,6.016666667
-99.27,24.02,STETP,TAMPS,Santa Engracia Tamps.,14.56153846
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,10.90322581
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,8.85483871
-99.2,19.31,CCH S,DF,CCH Sur,10.79677419
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,13.18666667
-96.95,19.23,TOTVC,VER,Totutla Ver.,12.80769231
-97.01,18.33,ZOQPB,PUE,Zoquitlán Pue.,9.580645161
-114.78,32.48,SLCSO,SON,San Luis Río Colorado Son.,11.48965517
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,8.666666667
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,9.506666667
-110.24,28.71,SJPSO,SON,San José de Pimas Son.,8.64516129
-100.51,28.71,76242,COAH,PIEDRAS NEGRAS (AUTOMATICA),7.028571429
-99.55,24.57,VSMTP,TAMPS,Victoria-San Marcos Tamps.,15.86153846
-98.23,19.32,76684,TLAX,Tlaxcala (Automatica),7.784
-99.93,17.6,YXTGR,GRO,Yextla Gro.,14.12903226
-96.91,18.21,LCAOX,OAX,La Carbonera Oax.,10.75
-96.97,19.55,OTIVC,VER,Otilpan Ver.,11.80769231
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,12.55
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,5.379310345
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,12.13333333
-111.35,26.01,BLORETO,BCS,Bahía de Loreto B.C.S. SMN*,13.7862069
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,13.66666667
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,14.77419355
-113.55,31.3,76061,SON,PTO. PEÑASCO,13.19047619
-98.82,21.32,76586,SLP,MATLAPA (AUTOMATICA),17.564
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,18.40689655
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,14.59642857
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,20.12903226
-89.72,19.46,DZILBACHEN,CAMP,Dzilbachén Camp. SMN*,19.96551724
-106.87,28.42,CUACH,CHIH,Cuauhtémoc Chih.,4.4
-106.03,28.67,76226,CHIH,CHIHUAHUA (AUTOMATICA),8.876923077
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,20.03103448
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,12.59655172
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,15.93793103
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,10.81481481
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,6.14516129
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,22.85483871
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,9.055238095
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,11.3137931
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,17.68421053
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,12.95833333
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,19.95
-95.7,16.01,ASTOX,OAX,Astata Oax.,21.0862069
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,20.48387097
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,17.25806452
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,19.34827586
-86.89,21.14,CANCUN_ESIME,QROO,Cancún Centro Q. Roo. SMN*,23.268
-99.15,21.82,TANCHACHIN,SLP,Tanchachín S.L.P. SGT*,18.32083333
-110.21,27.59,TORIM,SON,Tórim Son. SGT*,7.844827586
-109.97,27.61,TAJIMAROA,SON,Tajimaroa Son. SGT*,8.386206897
-110.3,27.64,VICAM,SON,Vícam Son. SGT*,10.14
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,9.571428571
-98.63,22.49,NVAAPOLONIA,TAMPS,Nueva Apolonia Tamps. SGT*,19.28636364
-99.15,22.99,AHUALULCOTP,TAMPS,Ahualulco Tamps. SGT*,19.025
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,16.71363636
-98.37,24.05,ABASOLO,TAMPS,Abasolo Tamps. SGT*,18.05
-99.43,24.25,TOMASENO,TAMPS,El Tomaseño Tamps. SGT*,15.94
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,23.65483871
-99.61,18.55,TAXGR,GRO,Taxco Gro.,16.48387097
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,6.838709677
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,6.064516129
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,7.812903226
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,9.461290323
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,11.19354839
-102,21.9,CNSAG,AGS,Los Conos Ags.,6.741935484
-102.68,22,CDRAG,AGS,La Codorniz Ags.,10.75806452
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,8.580645161
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,9.983870968
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,8.177419355
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,9.496774194
-102.14,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,10.96774194
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,9.35483871
-102.3,22.36,CSOAG,AGS,Cosío Ags.,5.241935484
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,8.316
-114.85,31.03,SFLBN,BC,San Felipe B.C.,12.412
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,9.065217391
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,1.284
-115.15,32.41,ENLBN,BC,Ejido Nuevo León B.C.,10.165
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,9.736842105
-116.83,32.47,EFLBN,BC,El Florido B.C.,9.703703704
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,9.137931034
-116.3,32.52,HNGBN,BC,El Hongo B.C.,2.157894737
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,9.92
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,16.87096774
-109.71,23.07,SJCBS,BCS,San José del Cabo B.C.S.,15.37096774
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,12.01612903
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,8.451612903
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,11.64516129
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,15.79032258
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,10.31034483
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,12.06451613
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,11.93548387
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,13.24193548
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,15.00322581
-111.66,25,CCNBS,BCS,Ciudad Constitución B.C.S.,9.809677419
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,14.1516129
-112.28,27.3,SRLBS,BCS,Santa Rosalía B.C.S.,15.27586207
-113.42,27.78,DORBS,BCS,Díaz Ordaz B.C.S.,6.725806452
-114.05,27.97,GNGBS,BCS,Guerrero Negro B.C.S.,11.48148148
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,17.56206897
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,19.992
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,19.38709677
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,19.64516129
-90.74,18.6,ESCCA,CAMP,Escárcega Camp.,21.63333333
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,23.55172414
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,20.03225806
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,20.03225806
-90.72,19.36,CHMCA,CAMP,Champotón Camp.,20.64516129
-90.22,19.61,NYXCA,CAMP,Noh-Yaxché Camp.,20.16666667
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,18.6
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,18.87096774
-90.5,19.83,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,20.55384615
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,20.83870968
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,20.77741935
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,21.27586207
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,-1.380952381
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,6.032258065
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,13.5125
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,10.48148148
-105.68,26.92,PRRCH,CHIH,Parral Chih.,9.416129032
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,11.49230769
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,15.14482759
-104.91,27.13,JMNCH,CHIH,Jiménez Chih.,8.158064516
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,15.68965517
-107.91,27.22,URECH,CHIH,Urique Chih.,13.07741935
-108.54,27.42,CNDCH,CHIH,Chínipas Chih.,10.55333333
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,8.258064516
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,9.935483871
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,9.838709677
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,-0.672666667
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,9.741935484
-107.48,28.48,AGZCH,CHIH,Abraham González Chih.,1.516451613
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,9.938709677
-107.85,28.95,TMCCH,CHIH,Temósachic Chih.,0.735483871
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. León Chih.,12.13793103
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,2.324137931
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,5.387096774
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,8.620689655
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,4.903225806
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,5.64516129
-106.4,31.74,CJZCH,CHIH,Ciudad Juárez Chih.,10.41666667
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,21.67741935
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,20.76296296
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,21.9516129
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,20.20967742
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,22.03225806
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,23.90322581
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,23.29032258
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,16.10645161
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,15.46774194
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,18.46774194
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,16.33870968
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,16.06451613
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,22.29032258
-92.67,15.92,REFCP,CHIS,Reforma Chis.,15.32258065
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,17.29032258
-92.1,16.2,COOCP,CHIS,Observatorio de Comitán Chis.,13.3483871
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,21.52580645
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,16.91935484
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,18.29032258
-92.8,16.55,ACACP,CHIS,Acala Chis.,18.43548387
-90.7,16.58,LACCP,CHIS,Lacantún Chis.,19.13333333
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,19.35483871
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,9.180645161
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,18.70666667
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,20.44827586
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla Gutiérrez Chis. SMN*,20.096
-92.82,16.94,SNACP,CHIS,Santa María Chis.,18.03333333
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,20.62068966
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,18.96666667
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,17.82692308
-93.6,17.18,MALCP,CHIS,Nezahualcóyotl Chis.,21.52
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,19.46153846
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,17.81692308
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,21.43181818
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,19.85185185
-101.02,25.38,STOCL,COAH,Saltillo Coah.,11.04761905
-103.45,25.53,TORREONob,COAH,Observatorio de Torreón Coah. SMN*,14.53846154
-103.45,25.54,TORCL,COAH,Observatorio de Torreón Coah.,13.97741935
-103.47,25.54,CYTCL,COAH,Coyote Coah.,14.75806452
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,9.851851852
-102.98,25.76,SPECL,COAH,San Pedro Coah.,10.80645161
-100.66,26.84,CDLCL,COAH,Candela Coah.,13.82142857
-101.42,26.91,MCVCL,COAH,Monclova Coah.,13.54516129
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,12.5862069
-101,27.42,PRSCL,COAH,Progreso Coah.,11.96153846
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,12.43548387
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,13.28571429
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,12.78571429
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,9.793103448
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,11.56666667
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,10.21428571
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,10.24137931
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,10.71428571
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,17.98387097
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,18
-103.63,18.83,CLLCM,COL,Callejones Col.,18.53703704
-103.87,18.91,TCMCM,COL,Tecomán Col.,18.98
-104.32,19.04,MNZCM,COL,Manzanillo Col.,21.21935484
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,18.37037037
-103.73,19.22,LPSCM,COL,La Posta Col.,17.90344828
-103.73,19.22,RDRCM,COL,Radar Col.,19.20967742
-103.61,19.25,BVSCM,COL,Buena Vista Col.,16.88709677
-103.81,19.32,PNTCM,COL,Peñitas Col.,19.2962963
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,18.9047619
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,9.806451613
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,12.292
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,9.790322581
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,10.09677419
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,7
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,9.093548387
-104.7,24,CAGDR,DGO,Campo Agrícola Dgo.,5.9
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,6.5
-104.67,24.03,DRGDR,DGO,Durango Dgo.,8.167741935
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,6.274193548
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,4.741935484
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,5.661290323
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,7.655172414
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,17.38888889
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,10.77419355
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,13.9516129
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,6.838709677
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,5
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,9.807692308
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,7.836
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,12.87096774
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,9.821428571
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,13.09615385
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,11.74193548
-103.85,25.82,MPMDR,DGO,Mapimí Dgo.,13.79310345
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,-2.583333333
-105.37,25.95,SMODR,DGO,Santa María del Oro Dgo.,4.032258065
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,10.93548387
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,-7.66
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,5.951612903
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,5.636363636
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,6
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,7.290322581
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,21.7
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,15.06451613
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,18.82758621
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,19.78
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,21.84482759
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,23.01785714
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,18.24193548
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,21.25806452
-99.78,16.97,K21GR,GRO,km 21 Gro.,19.95483871
-100.09,17.01,CDBGR,GRO,Coyuca de Benítez Gro.,20.68421053
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,21.66129032
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,19.32258065
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,20.06896552
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,21.38709677
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,14.43548387
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,17.58064516
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,14.82903226
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,13.93548387
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,16.83870968
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,16.12903226
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,12.91071429
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,14.19354839
-98.74,17.78,OLNGR,GRO,Olinala Gro.,15.59677419
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,9.612903226
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,22.4137931
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,16.68965517
-99.55,18.35,IGLGR,GRO,Iguala Gro.,20.42903226
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,21.96774194
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,17.69354839
-101,18.42,LCLGR,GRO,La Calera Gro.,16.96666667
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,15.67741935
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,11.58064516
-100.67,20.05,SLSGJ,GTO,Solís Gto.,11.48387097
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,9.112903226
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,8.451612903
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,10.06451613
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,12.4516129
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,10.62903226
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,9.451612903
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,9.758064516
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,9.290322581
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,9.370967742
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,13.88709677
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,14.23529412
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,11.87096774
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,12.86
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,9.074074074
-101.13,20.52,PERGJ,GTO,Pericos Gto.,9.290322581
