Lon,Lat,Clave,Edo,Est,Tmin
-100.87,20.38,LGVGJ,GTO,Presa la Gavia Gto.,8.1
-100.88,21.1,PNLGJ,GTO,Peñuelitas Gto.,8.3
-98.75,20.13,76632,HGO,PACHUCA,10.26
-98.36,20.08,76634,HGO,TULANCINGO,11.40666667
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,11.38214286
-99.31,19.96,PRQHD,HGO,Requena Hgo.,8.316666667
-98.33,20.06,PERHD,HGO,La Esperanza Hgo.,6.9
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,11.53
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,10.28333333
-99.36,20.16,ENDHD,HGO,Endhó Hgo.,10.33333333
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,10.73333333
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,8.696666667
-99.33,20.36,PRGHD,HGO,Javier Rojo Gómez Hgo.,11.73333333
-99.65,20.37,HCPHD,HGO,Huichapan Hgo.,8.813333333
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,13
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,12.09666667
-98.76,20.59,LMTHD,HGO,Metztitlán Hgo.,17.2
-98.65,20.65,ZXTHD,HGO,Zacualtipán Hgo.,10.03448276
-99.5,20.66,ZMPHD,HGO,Ing. Fernando Hiriart Balderrama Hgo.,16.67857143
-98.33,21.02,ATCHD,HGO,Atlapexco Hgo.,18.21666667
-98.42,21.15,HJTHD,HGO,Huejutla Hgo.,18.80666667
-98.6,21.17,ORZHD,HGO,San Felipe Orizatlán Hgo.,20.28333333
-103.46,19.73,76656,JAL,CIUDAD GUZMÁN,9.910344828
-103.39,20.71,76612,JAL,GUADALAJARA,11.51333333
-103.27,22.11,76519,JAL,COLOTLAN,7.396666667
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,13.43333333
-103.4,18.97,TRJCM,JAL,Solidaridad Jal.,16.01666667
-103.47,19.7,CGZJL,JAL,Ciudad Guzmán Jal.,10.12173913
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,13.14285714
-104.37,19.98,TMLJL,JAL,Ramón Corona Madrigal General Jal.,10.48333333
-105.13,20,CPEJL,JAL,Cajón de Peña Jal.,19.48333333
-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,16.83333333
-102.71,20.29,JMYJL,JAL,Jamay Jal.,9.7
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,10.72222222
-103.65,20.47,HRTJL,JAL,Hurtado Jal.,6.027777778
-102.25,20.48,HUAJL,JAL,Huascato Jal.,11.725
-104.05,20.55,RAMJL,JAL,Río Ameca Jal.,9.441176471
-102.5,20.55,ATOTONILCOCFE,JAL,Atotonilco Jal. CFE*,11.25333333
-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,15.45652174
-103.36,20.58,PITJL,JAL,Protección a Infraestructura y Atención a Emergencias Jal.,13.26
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,9.75
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,15.37931034
-103.39,20.71,GUCJL,JAL,Guadalajara los Colomos Jal.,11.51666667
-103.33,20.73,EXPJL,JAL,La Experiencia Jal.,13.4
-103.45,20.75,BAZJL,JAL,Base Aérea Zapopan Jal.,11.75
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,14.53333333
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,4.625
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,7.533333333
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,8.142857143
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,9.857142857
-101.74,21.5,CRTJL,JAL,El Cuarenta Jal.,5.9375
-102.44,21.6,AJJJL,JAL,Ajojúcar Jal.,4.782608696
-103.2,22.17,TENJL,JAL,Tenasco Jal.,7.9
-102.77,19.29,CHLMC,JAL,Constitución de Apatzingán Jal.,16.3
-103.25,22.13,CLTJL,JAL,Colotlán Jal.,8.854545455
-103.23,22.33,ACHZC,JAL,Achimec Jal.,6.283333333
-103.73,22.4,BCSJL,JAL,Bocas Jal.,6.733333333
-101.92,21.37,OLMJL,JAL,Observatorio de Lagos de Moreno Jal.,13.13461538
-99.71,19.29,76675,MEX,TOLUCA,4.193333333
-99.24,19.53,CLYMX,MEX,Calacoaya Méx.,10.33333333
-100.28,19.1,TROMX,MEX,Trojes Méx.,6.5
-98.87,19.19,SLAMX,MEX,San Luis Ameca Méx.,9.1
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM Méx.,3.933333333
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas Méx.,6
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca Méx. SMN*,5.362068966
-99.28,19.45,PTLMX,MEX,Presa Totolica Méx.,6.333333333
-99.24,19.45,EMOMX,MEX,El Molinito Río Hondo Méx.,2.966666667
-99.78,19.46,PIRMX,MEX,Ignacio Ramírez Méx.,1.933333333
-99.7,19.47,SBBMX,MEX,José Antonio Alzate Méx.,2.066666667
-99.22,19.48,MBLMX,MEX,Molino Blanco Méx.,10.4
-98.88,19.48,CHPMX,MEX,Chapingo Méx.,9.25
-99.22,19.57,ARBMX,MEX,Las Arboledas Méx.,10.56666667
-98.92,19.58,GRDMX,MEX,La Grande Méx.,13.36666667
-99.19,19.62,OBSMX,MEX,San Martín Obispo Méx.,12.33333333
-99.05,19.63,K27MX,MEX,km 27+250 Méx.,10.43333333
-98.91,19.63,ACOLMAN,MEX,Acolman Méx. OCAVM*,9.916666667
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,7.9
-99.96,19.66,TPTMX,MEX,San Andrés Tepetitlán Méx.,6.35
-99.3,19.7,CNPMX,MEX,La Concepción Méx.,7.071428571
-99.18,19.74,PCGMX,MEX,Puente Colgante Méx.,6.733333333
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. Méx.,4.5
-99.56,19.88,DNXMX,MEX,Danxhó Méx.,4.166666667
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,5.766666667
-99.86,20.04,PNDMX,MEX,Ñadó Méx.,5.1
-99.7,20.05,HPNMX,MEX,Huapango Méx.,6.2
-99.74,20.12,PMNMX,MEX,El Molino Méx.,7.1
-99.42,18.99,OCUMX,MEX,Ocuilán de Arteaga Mex.,7.4
-99.63,19.29,COBMX,MEX,Observatorio del Estado de México Méx.,4.251851852
-99.28,19.45,TTLMX,MEX,Totolica hidrométricas Méx.,12.06666667
-98.91,19.53,SADMX,MEX,San Andrés Méx.,10.03333333
-98.91,19.54,ATEMX,MEX,Atenco Méx.,9.5
-99.39,19.83,TXMHD,MEX,Taxhimay Méx.,6.666666667
-99.47,18.8,CHDMX,MEX,Colonia Hidalgo Mex.,16.33333333
-99.73,18.93,PDZMX,MEX,Porfirio Díaz Méx.,7.904761905
-99.65,19.3,RECMX,MEX,Rectoría Méx.,10.9137931
-99.7,19.33,CALMX,MEX,Calixtlahuaca Méx.,3.557692308
-99.24,19.47,CCH N,MEX,CCH Naucalpan,12.81333333
-99.8,19.63,SMLMX,MEX,Santa María del Llano Méx.,3.7
-99.79,19.83,PFBMX,MEX,Francisco José Trinidad Fabela Méx.,3.033333333
-99.94,18.93,TESMX,MEX,Texcaltitlán Méx.,4.928571429
-99.8,19.33,TBRMX,MEX,Tres Barrancas Méx.,1.683333333
-98.9,19.44,TJCMX,MEX,El Tejocote Méx.,3.85
-99.77,19.57,IXCMX,MEX,Ixtlahuaca Méx.,5.037037037
-99.74,19.59,SLBMX,MEX,San Bartolo del Llano Méx.,6.216666667
-101.18,19.7,76665,MICH,MORELIA,11.33666667
-102.32,19.98,76662,MICH,ZAMORA,11.91
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,10.08333333
-102.21,18.02,MLCMC,MICH,Melchor Ocampo L. C. Mich.,18.88888889
-102.18,18.05,VILMC,MICH,José María Morelos y Pavón Mich.,20.07894737
-101.88,18.27,INFMC,MICH,Infiernillo Mich.,20.41304348
-100.9,18.5,CMNMC,MICH,Caimanera Mich.,17.38888889
-102.2,18.8,LPSMC,MICH,La Pastoría Mich.,17.78947368
-101.93,18.92,ZICMC,MICH,Zicuirán Mich.,16.41666667
-102.37,19.08,APAMC,MICH,Apatzingán Mich. SMN*,18.85666667
-102.37,19.08,APTMC,MICH,Apatzingán Mich.,15.65
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,15.53333333
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,9.214285714
-101.45,19.55,VJIMC,MICH,Villa Jiménez Mich.,6.396551724
-100.61,19.58,AGOMC,MICH,Agostitlán Mich.,5.333333333
-100.68,19.62,PUCMC,MICH,Pucuato Mich.,3.227272727
-101.26,19.63,COIMC,MICH,Coíntzio Mich.,8.383333333
-101.18,19.69,MORMC,MICH,Morelia Mich.,11.63333333
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,11.13461538
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,11.86666667
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,7.333333333
-101.8,19.81,ZCAMC,MICH,Zacapu Mich.,10.61538462
-100.87,19.83,MLPMC,MICH,Malpaís Mich.,7.25
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,9.466666667
-100.83,19.86,ZINMC,MICH,Zinapécuaro Mich.,8.119047619
-100.44,19.89,MRVMC,MICH,Maravatío Mich.,6.5
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,7.361111111
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,8.4
-102.27,19.97,CHAMC,MICH,Chaparaco Mich.,9.861111111
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,8.535714286
-102.28,20.01,ZAMMC,MICH,Zamora Mich.,8.804347826
-100.41,19.84,LDFMC,MICH,Laguna del Fresno Mich.,10
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,11.46666667
-102.4,20.1,SSIMC,MICH,San Simón Mich.,17.82758621
-101.72,20.13,ANGMC,MICH,Angamacutiro Mich. SMN*,13.8
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,8.634615385
-102.75,20.15,LPAMC,MICH,La Palma Mich.,14.02352941
-101.86,20.21,CORMC,MICH,Corrales Mich.,11
-101.99,20.23,ADUMC,MICH,Adjuntas Mich.,8.608695652
-101.63,20.25,LANMC,MICH,Los Ángeles Mich.,11.87777778
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,8.785714286
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,12.41111111
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,8.925925926
-102.24,20.34,YURMC,MICH,Yurécuaro Mich.,12.55
-102,20.35,LPDMC,MICH,La Piedad Mich.,9.666666667
-102.6,19.96,JARMC,MICH,Jaripo Mich.,9.683333333
-102.54,19.98,GUAMC,MICH,Guaracha Mich.,10.35
-102.42,20.18,BIBMC,MICH,Barraje de Ibarra Mich.,12.08333333
-102.46,20.21,SCRMC,MICH,San Cristóbal Mich.,11.85185185
-102.13,18.85,LPNMC,MICH,Los Panches Mich.,15
-99.23,18.89,76726,MOR,CUERNAVACA,14.4
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,16.16666667
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,12.44
-99.1,18.79,TICMR,MOR,Ticumán Mor.,15.86363636
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,13.1875
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,10.375
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,17.88888889
-99.02,18.44,HUTMR,MOR,Huautla Mor.,16.75
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,19.61904762
-99.19,18.52,XICMR,MOR,Xicatlacotla Mor.,18.06666667
-99.18,18.57,HIGMR,MOR,Higuerón Mor.,19.61904762
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,19.21428571
-99.4,18.6,AMCMR,MOR,Amacuzac Mor.,14.11764706
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,17.52857143
-99.42,18.61,HUAMR,MOR,Huajintlán Mor.,17.25
-99.21,18.64,ZACATEPECob,MOR,Observatorio de Zacatepec Mor. SMN*,17.3
-99.2,18.65,ZCTMR,MOR,Zacatepec Mor.,16.39583333
-98.91,18.68,LCUMR,MOR,La Cuera Mor.,17.6
-98.8,18.7,JNCMR,MOR,Jonacatepec Mor.,13.82692308
-99,18.73,MYOMR,MOR,Moyotepec Mor.,18.39130435
-99.27,18.74,ALUMR,MOR,Alpuyeca Mor.,16.68181818
-99.33,18.77,RODMR,MOR,El Rodeo Mor.,20.04347826
-98.9,18.8,CUAMR,MOR,Cuautla Mor.,15.75
-98.75,18.81,TLOMR,MOR,Tlacotepec Mor.,12.61363636
-99.2,18.9,CUEMR,MOR,Cuernavaca Mor.,15
-99.2,18.9,TEMMR,MOR,Temixco Mor.,18.08333333
-99.1,18.9,YAHMR,MOR,Yautepec Mor.,15.30357143
-98.9,18.9,OAXMR,MOR,Oaxtepec Mor.,17.41666667
-99.22,18.91,OBSMR,MOR,Observatorio de Morelos Mor.,14.16666667
-99.19,18.92,SLDMR,MOR,Solidaridad Mor.,16.39583333
-98.92,18.99,TOTMR,MOR,Totoloapan Mor.,14.07692308
-99.26,19.03,HUIMR,MOR,Huitzilac Mor.,5.113636364
-98.94,19.04,TLCMR,MOR,Tlacualera Mor.,6.35
-98.79,18.69,ELPMR,MOR,El Peñón Mor.,17.71428571
-98.9,18.94,ATLMR,MOR,Atlatlahucan Mor.,15.5
-99.25,19.05,TRESMARIAS,MOR,Tres Marías Mor. SMN*,5.4
-99.25,18.68,XXOMR,MOR,Xoxocotla Mor.,16.38888889
-99.16,18.77,PROMR,MOR,Progreso Mor.,17.03333333
-104.89,21.49,76556,NAY,TEPIC,14.28666667
-105.14,20.89,GAVNR,NAY,Gaviotas Nay.,16.89285714
-104.89,21.49,TEPNR,NAY,Tepic Nay.,14.68333333
-105.11,21.83,CAPNR,NAY,Capomal Nay.,15.01666667
-104.52,22.25,JMANR,NAY,Jesús María Nay.,17.42105263
-105.02,22.38,PAJNR,NAY,Pajaritos Nay.,16.39333333
-105.39,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,16.7
-105.35,22.49,ACANR,NAY,Acaponeta Nay.,16.61666667
-105.34,22.56,LESNR,NAY,La Estancia Nay.,15.43333333
-105.21,22.12,ROMNR,NAY,Rosa Morada Nay.,14.95
-105.14,21.96,RUINR,NAY,Ruiz Nay.,16.48333333
-100.3,25.73,76393,NL,MONTERREY,17.96521739
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,13.16666667
-100.17,23.68,DARNL,NL,Doctor Arroyo N.L.,10.7037037
-99.78,23.98,ZRGNL,NL,Zaragoza N.L.,11.56666667
-99.82,24.1,ARRNL,NL,Aramberri N.L.,12.31666667
-99.91,24.32,ASCNL,NL,La Ascensión N.L.,8.111111111
-99.7,24.78,CRUNL,NL,Crucitas N.L.,15.06666667
-100.08,24.83,GALNL,NL,Galeana N.L.,10.63333333
-99.58,24.87,CAMNL,NL,Camacho N.L.,15.66071429
-99.4,24.94,CPRNL,NL,José López Portillo N.L.,16.65
-99.74,24.99,CABNL,NL,Cabezones N.L.,13.95
-99.22,24.99,PAMNL,NL,La Pamona N.L.,14.73214286
-100.55,25.03,SRANL,NL,San Rafael N.L.,5.076923077
-99.83,25.17,MTMNL,NL,Montemorelos N.L.,14.01666667
-100.13,25.43,LBCNL,NL,La Boca N.L.,14.78333333
-99.53,25.5,LERNL,NL,Las Enramadas N.L.,14.76666667
-100.2,25.52,ECSNL,NL,El Cerrito N.L.,12.23333333
-100.27,25.68,MTRNL,NL,Monterrey N.L.,17.1
-100.3,25.73,OBSNL,NL,Observatorio de Nuevo León N.L.,17.22333333
-100.27,25.8,CANNL,NL,El Canadá N.L.,15.8
-100.17,25.95,CDFNL,NL,Ciénega de Flores N.L.,14.63333333
-99.2,26.02,MDRNL,NL,Madero N.L.,16
-99.61,26.09,CRVNL,NL,Cerralvo N.L.,14.53333333
-100.13,27.24,ANHNL,NL,Anáhuac N.L.,16.32758621
-99.28,25.71,CCHNL,NL,Cuchillo-Solidaridad N.L.,16.48333333
-100.12,23.42,MYNNL,NL,Mier y Noriega N.L.,11.02083333
-99.44,24.98,CARNL,NL,Carmen de los Elizondo Linares N.L.,15.46666667
-97.77,17.8,76773,OAX,HUAJUAPAN DE LEON,12.90666667
-96.7,17.07,76775,OAX,OAXACA,13.77333333
-96.48,15.65,76855,OAX,PUERTO ANGEL,23.04137931
-95.18,16.17,76833,OAX,SALINA CRUZ,24.93103448
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,20.46666667
-96.53,17.43,ATEOX,OAX,Atepec Oax.,11.76923077
-96.91,18.21,LCAOX,OAX,La Carbonera Oax.,12.16666667
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,6.1
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,17.86111111
-95.7,16.01,ASTOX,OAX,Astata Oax.,20.23333333
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,21.16666667
-96.48,15.67,PTAOX,OAX,Puerto Ángel Oax.,23.11111111
-95.2,16.18,SCROX,OAX,Salina Cruz Oax.,25.04
-94.22,16.4,ZANOX,OAX,Zanatepec Oax.,21.8
-95.6,16.42,TEQOX,OAX,Tequisistlán Oax.,20.48275862
-95.1,16.58,IXTOX,OAX,Ixtepec Oax.,23.3
-94.82,16.58,CHIOX,OAX,Chicapa Oax.,24.58333333
-95.93,16.65,BOQOX,OAX,Boquilla 1 Oax.,17.53333333
-96.7,17,OAOOX,OAX,Observatorio de Aeropuerto Oaxaca Oax.,14.19
-96.73,17.07,OACOX,OAX,Oaxaca Centro Oax.,16.84482759
-96.72,17.07,BAEOX,OAX,Base Aérea Oax.,13.93333333
-95.48,17.45,MAROX,OAX,María Lombardo Oax.,20.18333333
-97.78,17.81,HLOOX,OAX,Observatorio de Huajuapan de León Oax.,12.89333333
-96.2,17.87,JACOX,OAX,Jacatepec Oax.,19.93333333
-96.53,17.88,SFUOX,OAX,San Felipe Usila Oax.,18.06666667
-96.26,18,CDOOX,OAX,Miguel de la Madrid Hurtado Oax.,20.4
-96.13,18.08,TUXOX,OAX,Tuxtepec Oax.,21.38333333
-96.08,18.17,PAPOX,OAX,Papaloapan Oax.,23.85714286
-96.41,18.23,TEMOX,OAX,Presidente Alemán Oax.,20.53333333
-95.92,17.73,RMLOX,OAX,Río Manso Lalana Oax.,20.27586207
-98.14,17.5,SLAOX,OAX,Silacayoápam Oax.,15
-97.42,17.55,TEPOX,OAX,San Juan Teposcolula Oax.,7.269230769
-97.82,17.75,FOYOX,OAX,San Francisco Yosocuta Oax.,13.8
-98.39,17.76,ZALOX,OAX,Zapotitlán Lagunas Oax.,14.96875
-97.82,17.89,ZAPOX,OAX,Zapotitlán Palmas Oax.,7.454545455
-97.54,17.73,STTOX,OAX,Santiago Teotongo Oax.,7.970588235
-95.37,16.43,EMAOX,OAX,El Marqués Oax.,22.61666667
-96.55,17.27,SCIOX,OAX,Ixtepeji Oax.,10.66666667
-97.72,17.53,AMTOX,OAX,San Antonino Monte Verde Oax.,12.9
-97.9,17.91,SCHOX,OAX,Santiago Chilixtlahuaca Oax.,14.44444444
-95.93,17.15,ZACOX,OAX,Zacatepec Oax.,17.41071429
-97.81,17.65,TSLOX,OAX,Heroica Villa Tezoatlán de Segura y Luna Oax.,10.78571429
-97.78,17.81,HDLOX,OAX,Huajuapan de León Oax.,13.96666667
-98.28,17.53,CALOX,OAX,Calihualá Oax.,15.46666667
-96.1,17.02,AYUOX,OAX,Ayutla Oax.,3.433333333
-98.17,19.05,76685,PUE,PUEBLA,10.79333333
-97.01,18.33,ZOQPB,PUE,Zoquitlán Pue.,9.366666667
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,19
-98,20.22,NECAXASGT,PUE,Necaxa Pue. SGT*,14.1162963
-98.57,18.11,CHSPB,PUE,Chila de la Sal Pue.,11.8
-98.26,18.2,PIXPB,PUE,Piaxtla Pue.,16.3
-98.78,18.45,TELPB,PUE,Teotlalco Pue.,15.2
-97.4,18.48,TEHPB,PUE,Tehuacán Pue.,11.46666667
-98.58,18.52,CHIPB,PUE,Chietla Pue.,16.9
-98.47,18.61,IZMPB,PUE,Izúcar de Matamoros Pue.,24.16666667
-97.91,18.74,SMCPB,PUE,San Miguel Canoa Pue.,5.033333333
-98.54,18.77,HQCPB,PUE,Huaquechula Pue.,14.46666667
-97.75,18.88,TECPB,PUE,Tecamachalco Pue.,9.8
-98.11,18.91,BDDPB,PUE,Manuel Ávila Camacho Pue.,7.533333333
-97.25,18.92,PCRPB,PUE,Paso Carretas Pue.,4.4
-98.42,18.92,ATXPB,PUE,Atlixco Pue.,13.7
-98.14,18.94,AFRPB,PUE,Africam Pue.,11.73333333
-98.28,18.97,ECHPB,PUE,Echeverría Pue.,6.8
-97.96,18.97,CEMPB,PUE,Cemex Pue.,9.366666667
-97.44,18.99,CDSPB,PUE,Ciudad Serdán Pue.,7.4
-98.23,19.01,MAYPB,PUE,Mayorazgo 21 Poniente Pue.,11.29310345
-98.2,19.02,CNAPB,PUE,Conagua Pue.,11.26666667
-98.17,19.05,PUOPB,PUE,Observatorio de Puebla Pue.,10.79333333
-97.93,19.06,ACJPB,PUE,Acajete Pue.,7.4
-98.32,19.07,CHLPB,PUE,Cholula Pue.,9.9
-98.06,19.09,CPLPB,PUE,Capulac Pue.,10
-98.46,19.1,HJTPB,PUE,Huejotzingo Pue.,8
-97.62,19.25,QUIPB,PUE,Quimixtlán Pue.,11.5
-97.42,19.45,ACHPB,PUE,Alchichilca Pue.,6.35
-97.69,19.46,LIBPB,PUE,Libres Pue.,8.966666667
-97.49,19.49,TPYPB,PUE,Tepeyahualco Pue.,7.7
-97.53,19.7,OYAPB,PUE,Oyameles Pue.,5.466666667
-98.05,19.74,CNGPB,PUE,Chignahuapan Pue.,4.9
-97.36,19.82,TEZPB,PUE,Teziutlán Pue.,11.79310345
-97.81,19.83,TEOPB,PUE,Tetela de Ocampo Pue.,9.866666667
-97.58,19.86,ZCPPB,PUE,Zacapoaxtla Pue.,11.53333333
-97.79,20,TDRPB,PUE,Tepango de Rodríguez Pue.,9.533333333
-98.15,20.03,AHUPB,PUE,Ahuazontepec Pue.,5.733333333
-97.52,20.03,CTZPB,PUE,Cuetzalan Pue.,14.33333333
-98.05,20.18,HUAPB,PUE,Huauchinango Pue.,13.86206897
-97.83,20.18,ZRGPB,PUE,Zaragoza Pue.,8.965517241
-97.96,20.28,XDJPB,PUE,Xicotepec de Juárez Pue.,14.96666667
-97.88,20.39,AVCPB,PUE,Ávila Camacho Pue.,19.26666667
-97.84,20.41,APAPB,PUE,Apapantilla Pue.,18.06666667
-97.68,20.51,VENPB,PUE,Venustiano Carranza Pue.,8.2
-98.06,18.28,ADOPB,PUE,Acatlán de Osorio Pue.,16.2
-98.16,18.61,COAPB,PUE,Coatzingo Pue.,15.3
-98.22,19.11,SCRPB,PUE,San Cristóbal Caleras Pue.,8.766666667
-98.04,20.37,TLXPB,PUE,Tlaxco Pue.,19.47826087
-97.85,20.73,MTLPB,PUE,Metlaltoyuca Pue.,11.375
-97.4,20.12,RNAPB,PUE,Rancho Nuevo Pue.,19.40740741
-100.4,20.58,76625,QRO,QUERETARO,14.49666667
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,14.55555556
-99.96,20.2,IDFQT,QRO,San Ildefonso Qro.,9.805555556
-100,20.36,SJSQT,QRO,San José Qro.,12.5
-100.08,20.42,CNSQT,QRO,Constitución de 1917 Qro.,12.61111111
-100.41,20.5,BATQT,QRO,El Batán Qro.,11.41666667
-100.45,20.54,EPUQT,QRO,El Pueblito Qro.,13.77777778
-100.37,20.57,OBSQT,QRO,Observatorio de Querétaro Qro.,14.78888889
-100.44,20.6,CARQT,QRO,Carrillo Qro.,15.71428571
-100.45,20.7,JRQQT,QRO,Juriquilla Qro.,12.38888889
-99.82,21.06,PMLQT,QRO,Peñamiller Qro.,15.72222222
-99.48,21.23,JLPQT,QRO,Jalpan Qro.,17
-100.23,20.62,MARQT,QRO,El Marqués Qro.,11
-88.3,18.48,76750,QROO,CHETUMAL,24.02666667
-88.05,19.57,76698,QROO,FPE. CARRILLO PUERTO,19.44642857
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,21.14
-86.89,21.14,CANCUN_ESIME,QROO,Cancún Centro Q. Roo. SMN*,24.74230769
-88.33,18.5,CHOQR,QROO,Chetumal Q. Roo.,23.98333333
-88.04,19.58,FCRQR,QROO,Felipe Carrillo Puerto Q. Roo.,19.38333333
-86.95,20.51,COZQR,QROO,Cozumel Q. Roo.,24.4
-87.08,20.63,PDCQR,QROO,Playa del Carmen Q. Roo.,23.04615385
-86.82,21.16,CANQR,QROO,Cancún Q. Roo.,24.24827586
-107.44,24.63,76412,SIN,CULIACÁN,14.91333333
-106.41,23.22,76458,SIN,MAZATLAN,18.59
-107.06,24.75,VINSI,SIN,Vinoramas Sin.,13.26923077
-107.76,25.12,RAVSI,SIN,Estación Rancho Viejo Sin.,12.45833333
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,13.88333333
-105.85,22.98,RSRSI,SIN,Rosario Sin.,14.85185185
-106.4,23.23,MZTSI,SIN,Mazatlán Sin.,18.71785714
-106.25,23.35,SQRSI,SIN,Siqueros Sin.,13.4
-106.47,23.56,QLTSI,SIN,Quelite Sin.,13.53571429
-106.9,23.92,LCRSI,SIN,La Cruz Sin.,14.79310345
-106.7,24.12,SLTSI,SIN,Ing. Aurelio Benassini Vizcaino Sin.,17.96666667
-106.81,24.57,JLPSI,SIN,José López Portillo Sin.,15.3
-107.44,24.63,OBSSI,SIN,Observatorio de Culiacán Sin.,14.96666667
-107.1,24.45,SLRSI,SIN,San Lorenzo Sin.,15.52
-107.4,24.82,CLCSI,SIN,Culiacán Sin.,15.43333333
-107.47,25.03,AWSSI,SIN,Andrew Weiss Sin.,12.6
-107.84,25.49,SJNSI,SIN,San Juan Sin.,12.85714286
-107.54,25.33,BDRSI,SIN,Badiraguato Sin.,12.2
-107.22,25.34,GTNSI,SIN,Guatenipa Sin.,15.88461538
-108.09,25.47,GMCSI,SIN,Guamúchil Sin.,14.89285714
-108.47,25.72,GSVSI,SIN,Guasave Sin.,15.01666667
-108.36,25.74,ZOPSI,SIN,El Zopilote Sin.,13.27586207
-109,25.8,MCHSI,SIN,Los Mochis Sin.,16.78846154
-108.01,25.9,JNASI,SIN,Jaina Sin.,13.43333333
-109.18,25.92,AHMSI,SIN,Ahome Sin.,14.5
-109.33,25.98,HDZSI,SIN,Higuera de Zaragoza Sin.,15.2
-108.78,26.07,SFRSI,SIN,Sufragio Sin.,15.28
-108.7,26.43,JORSI,SIN,Josefa Ortiz de Domínguez Sin.,15.81666667
-108.62,26.43,EFTSI,SIN,El Fuerte Sin.,12.32608696
-108.58,26.51,PMHSI,SIN,Miguel Hidalgo Sin.,12.25862069
-109.07,25.59,TOPOLOBAMPOMAR,SIN,Topolobampo Sin. SEMAR*,19.71333333
-106.65,24.05,ACTSI,SIN,Acatitán Sin.,12.48076923
-107.16,24.81,SN2SI,SIN,Sanalona hidrométrica Sin.,10.95
-107.91,25.86,GD2SI,SIN,Bacurato hidrométrica de Gustavo Diaz Ordáz Sin.,15.27586207
-108.32,26.08,GB2SI,SIN,El Sabinal hidrométrica Sin.,14
