Lon,Lat,Clave,Edo,Est,Tmed
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,24.5
-90.7,16.58,LACCP,CHIS,Lacant˙n Chis.,24.9
-92.63,16.73,SNCRISTOBALob,CHIS,Observatorio de San CristÛbal Chis. SMN*,16.3
-92.82,16.94,SNACP,CHIS,Santa MarÌa Chis.,24.2
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,25.0
-91.99,17.53,PLQCP,CHIS,Palenque Chis. SMN*,25.8
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,24.8
-93.6,17.18,MALCP,CHIS,NezahualcÛyotl Chis.,25.5
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,25.3
-93.46,17.45,PENCP,CHIS,¡ngel Albino Corzo Chis.,25.4
-92.15,15.09,VTACANA,CHIS,Volc·n Tacan· Chis. SMN*,21.9
-93.33,17.12,YAMCP,CHIS,YamonhÛ Chis.,23.3
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,15.8
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,16.3
-103.45,25.53,TORREONob,COAH,Observatorio de TorreÛn Coah. SMN*,21.3
-103.47,25.54,CYTCL,COAH,Coyote Coah.,20.8
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,18.2
-100.66,26.84,CDLCL,COAH,Candela Coah.,17.6
-101.42,26.91,MCVCL,COAH,Monclova Coah.,18.8
-102.06,26.98,CCGCL,COAH,Cuatro CiÈnegas Coah.,17.7
-101,27.42,PRSCL,COAH,Progreso Coah.,17.1
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,16.3
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,15.5
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,16.1
-100.95,29.33,CDACL,COAH,Ciudad AcuÒa Coah.,15.7
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,14.7
-100.84,28.34,ADLCL,COAH,Allende Coah.,16.4
-101.02,25.38,SALCL,COAH,Observatorio de Saltillo Coah.,16.9
-103.23,25.53,MATCL,COAH,Matamoros Coah.,19.6
-102.04,26.99,CUATROCIENEGAS,COAH,Cuatro Cienegas Coah. SMN*,18.1
-100.57,28.68,PNEGRASob,COAH,Observatorio de Piedras Negras Coah. SMN*,17.6
-101.02,25.38,SALTILLOob,COAH,Observatorio de Saltillo Coah. SMN*,16.7
-101.02,25.38,STOCL,COAH,Saltillo Coah.,17.2
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,16.8
-102.18,25.44,PARCL,COAH,Parras Coah.,19.0
-103.45,25.54,TORCL,COAH,Observatorio de TorreÛn Coah.,21.4
-102.98,25.76,SPECL,COAH,San Pedro Coah.,19.8
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,19.7
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,17.0
-101.33,27.92,NUEVAROSITA,COAH,Nueva Rosita Coah. SMN*,16.5
-101.71,28.01,MORELOSMUZQUIZ,COAH,Morelos M˙zquiz Coah. SMN*,17.3
-101.21,28.4,SANTACECILIA,COAH,Santa Cecilia Coah. SMN*,16.4
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,16.6
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,17.2
-100.66,29.05,JIMENEZ,COAH,JimÈnez Coah. SGT*,16.2
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,28.6
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,28.0
-103.63,18.83,CLLCM,COL,Callejones Col.,29.9
-104.32,19.04,MNZCM,COL,Manzanillo Col.,29.4
-103.8,19.21,CQMCM,COL,Coquimatl·n Col.,27.6
-103.73,19.22,LPSCM,COL,La Posta Col.,27.2
-103.61,19.25,BVSCM,COL,Buena Vista Col.,25.4
-103.6,19.32,CUACM,COL,CuauhtÈmoc Col.,25.9
-103.88,19.11,DJLCM,COL,Derivadora Jala Col.,27.3
-110.95,18.73,ISOCORROMAR,COL,Isla Socorro Col. SEMAR*,27.2
-104.32,19.05,MANZANILLOob,COL,Observatorio de Manzanillo Col. SMN*,29.1
-104.3,19.07,MANZANILLOMAR,COL,Manzanillo Col. SEMAR*,28.7
-103.73,19.23,COLIMAob,COL,Observatorio de Colima Col. SMN*,26.9
-103.87,18.91,TCMCM,COL,Tecom·n Col.,29.8
-103.87,19.17,LAECM,COL,La Esperanza Col.,27.0
-103.73,19.22,RDRCM,COL,Radar Col.,28.5
-103.81,19.32,PNTCM,COL,PeÒitas Col.,28.0
-99.2,19.3,DATDF,DF,DesviaciÛn Alta Cd. de MÈx.,16.7
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,18.0
-99.07,19.47,SJADF,DF,San Juan de AragÛn Cd. de MÈx.,17.9
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de MÈx.,17.6
-99.09,19.48,GCNDF,DF,km 6+250 del Gran Canal Cd. de MÈx.,15.8
-99.12,19.27,ENP1,DF,Escuela Nacional Preparatoria 1 Cd. de MÈx. UNAM*,17.8
-99.13,19.3,ENP5,DF,Escuela Nacional Preparatoria 5 Cd. de MÈx. UNAM*,18.0
-99.2,19.31,CCHS,DF,Colegio de Ciencias y Humanidades Sur Cd. de MÈx. UNAM*,17.1
-99.2,19.31,CENAPRED,DF,CCA CENAPRED Cd. de Mex. SMN*,17.9
-99.18,19.33,CCA,DF,Centro de Ciencias de la AtmÛsfera Cd. de Mex. UNAM*,17.5
-99.16,19.35,ENP6,DF,Escuela Nacional Preparatoria 6 Cd. de MÈx. UNAM*,18.4
-99.06,19.38,CCHO,DF,Colegio de Ciencias y Humanidades Oriente Cd. de MÈx. UNAM*,17.9
-99.1,19.39,TEZDF,DF,Tezontle Cd. de MÈx. SMN*,18.4
-99.1,19.39,ENP2,DF,Escuela Nacional Preparatoria 2 Cd. de MÈx. UNAM*,18.9
-99.2,19.4,ENP4,DF,Escuela Nacional Preparatoria 4 Cd. de MÈx. UNAM*,18.1
-99.17,19.45,CBIOLOGIPN,DF,Eescuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. OCAVM*,20.0
-99.09,19.48,ENP3,DF,Escuela Nacional Preparatoria 3 Cd. de MÈx. UNAM*,18.6
-99.2,19.5,CCHA,DF,Colegio de Ciencias y Humanidades Azcapotzalco Cd. de MÈx. UNAM*,17.7
-99.19,19.42,MDELREY,DF,Molino del Rey Cd. de Mex. SMN*,17.6
-99.12,19.48,ENP9,DF,Escuela Nacional Preparatoria 9 Cd. de MÈx. UNAM*,18.3
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,21.1
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,17.1
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,15.9
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,16.2
-104.67,24.03,DRGDR,DGO,Durango Dgo.,17.4
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,15.6
-104.75,24.5,CNTDR,DGO,Canatl·n Dgo.,16.6
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,13.2
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,25.0
-103.7,24.87,CNCDR,DGO,CuencamÈ Dgo.,18.4
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,16.9
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,19.2
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,19.8
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,8.0
-105.37,25.95,SMODR,DGO,Santa MarÌa del Oro Dgo.,10.8
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,13.5
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,15.6
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,15.3
-104.33,24.54,PDCDR,DGO,P·nuco de Coronado Dgo.,11.9
-103.98,23.74,VGCDR,DGO,Vicente Guerrero Dgo.,15.4
-104.92,24.8,GUADR,DGO,GuatimapÈ Dgo.,12.1
-104.67,23.87,SB2DR,DGO,Santiago Bayacora hidromÈtrica Dgo.,17.2
-104.75,23.96,GVHDR,DGO,Guadalupe Victoria Dgo.,15.9
-103.96,24,FV2DR,DGO,Francisco Villa hidromÈtrica Dgo.,16.1
-104.8,24.52,CB2DR,DGO,Caboraca hidromÈtrica Dgo.,13.3
-103.28,25.07,LFLDR,DGO,La Flor Coah.,19.3
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,19.5
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,13.2
-104.25,23.39,MICHILIA,DGO,La Michilia Dgo. SMN*,12.2
-104.9,23.8,SBBDR,DGO,Santa B·rbara Dgo.,11.6
-104.7,24,CAGDR,DGO,Campo AgrÌcola Dgo.,16.0
-104.6,24.09,DURANGOob,DGO,Observatorio de Durango Dgo. SMN*,17.3
-105.47,24.19,LASVEGAS,DGO,Las Vegas Dgo.,11.7
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,7.9
-103.98,26.55,LAFLOR,DGO,La Flor de Jimulco Dgo. SMN*,17.9
-105.67,23.75,SLTDR,DGO,El Salto Dgo.,11.0
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,17.2
-105.05,23.9,NAVDR,DGO,Navios Viejos Dgo.,11.4
-104.66,24.2,PAGDR,DGO,PeÒa del ¡guila Dgo.,15.2
-104.66,24.24,PA2DR,DGO,PeÒa del ¡guila hidromÈtrica Dgo.,15.2
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,16.6
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,14.7
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,25.7
-104.28,25.08,SLCDR,DGO,San Luis del Cordero Dgo.,16.7
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,17.4
-105.44,25.22,SACDR,DGO,SalomÈ Acosta Dgo.,16.0
-104.07,25.26,AGUSTINMELGAR,DGO,AgustÌn Melgar Dgo. SMN*,18.8
-105.72,25.34,TLHDR,DGO,Tepehuanes Dgo.,14.9
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,19.4
-105.02,25.59,LCRDR,DGO,L·zaro C·rdenas Dgo.,18.2
-104.9,25.75,RPADR,DGO,RADAR PALMITO,12.8
-103.85,25.82,MPMDR,DGO,MapimÌ Dgo.,22.5
-105.53,26,SBEDR,DGO,San Bernardo Dgo.,15.5
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,19.4
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,15.4
-103.75,26.69,MAPIMI,DGO,MapimÌ Dgo. SMN*,18.6
-100.52,18.08,AFIGR,GRO,AndrÈs Figueroa Gro.,27.4
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,29.0
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,29.0
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,27.4
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,26.3
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,26.3
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,28.2
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,29.2
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,27.7
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,22.0
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,23.6
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,23.6
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,20.8
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,21.9
-98.74,17.78,OLNGR,GRO,Olinala Gro.,26.1
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,14.9
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,27.4
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,25.4
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,21.2
-99.37,17.47,MCHGR,GRO,Mochitl·n Gro.,22.2
-99.91,16.82,ACAPULCOMAR,GRO,Acapulco Gro. SEMAR*,30.1
-98.84,17.41,CRUCERODEL,GRO,Crucero de L. Gro. ProtecciÛn Civil*,16.5
-100.5,18.15,AJCGR,GRO,Ajuchitl·n Gro.,19.9
-99.75,16.76,ACAPULCOob,GRO,Observatorio de Acapulco Gro. SMN*,28.6
-100.44,17.21,ATOYAC,GRO,Atoyac Gro. SMN*,31.5
-101.06,17.27,PTOVICENTEMAR,GRO,Puerto Vicente Gro. SEMAR*,28.6
-99.5,17.55,CHILPANCINGOob,GRO,Observatorio de Chilpancingo Gro. SMN*,23.5
-102.12,17.98,PETACALCO,GRO,Petacalco Gro. SMN*,28.5
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,27.0
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,21.2
