Lon,Lat,Clave,Edo,Est,Tmax
-98.23,19.32,76684,TLAX,Tlaxcala (Automatica),27.796
-99.93,17.6,YXTGR,GRO,Yextla Gro.,29.51612903
-96.91,18.21,LCAOX,OAX,La Carbonera Oax.,24.96428571
-96.97,19.55,OTIVC,VER,Otilpan Ver.,24.5
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,29.85
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,18.86206897
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,28.93333333
-111.35,26.01,BLORETO,BCS,Bahía de Loreto B.C.S. SMN*,27.21724138
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,38.86666667
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,28.25806452
-113.55,31.3,76061,SON,PTO. PEÑASCO,24.07619048
-98.82,21.32,76586,SLP,MATLAPA (AUTOMATICA),29.152
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,29.01034483
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,24.31785714
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,32.67741935
-89.72,19.46,DZILBACHEN,CAMP,Dzilbachén Camp. SMN*,33.3
-106.87,28.42,CUACH,CHIH,Cuauhtémoc Chih.,21.33333333
-106.03,28.67,76226,CHIH,CHIHUAHUA (AUTOMATICA),25.98076923
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,35.79655172
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,25.4
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,31.10689655
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,21.62962963
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,29.91935484
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,40.75806452
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,19.9347619
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,30.71724138
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,38.81578947
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,25.66666667
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,36.6
-95.7,16.01,ASTOX,OAX,Astata Oax.,36.53448276
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,35.70967742
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,29.4516129
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,31.48275862
-86.89,21.14,CANCUN_ESIME,QROO,Cancún Centro Q. Roo. SMN*,30.492
-99.15,21.82,TANCHACHIN,SLP,Tanchachín S.L.P. SGT*,29.97916667
-110.21,27.59,TORIM,SON,Tórim Son. SGT*,29.20689655
-109.97,27.61,TAJIMAROA,SON,Tajimaroa Son. SGT*,30.48965517
-110.3,27.64,VICAM,SON,Vícam Son. SGT*,27.992
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,28.35714286
-98.63,22.49,NVAAPOLONIA,TAMPS,Nueva Apolonia Tamps. SGT*,31.20909091
-99.15,22.99,AHUALULCOTP,TAMPS,Ahualulco Tamps. SGT*,30.84583333
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,28.26363636
-98.37,24.05,ABASOLO,TAMPS,Abasolo Tamps. SGT*,30.45833333
-99.43,24.25,TOMASENO,TAMPS,El Tomaseño Tamps. SGT*,28.036
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,37.01612903
-99.61,18.55,TAXGR,GRO,Taxco Gro.,30.64516129
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,29.98387097
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,30.83870968
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,32.01935484
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,30.88387097
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,30.09677419
-102,21.9,CNSAG,AGS,Los Conos Ags.,30.08064516
-102.68,22,CDRAG,AGS,La Codorniz Ags.,30.48387097
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,29.43548387
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,29.83870968
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,28.4516129
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,28.41612903
-102.14,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,28
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,28.24193548
-102.3,22.36,CSOAG,AGS,Cosío Ags.,23.93548387
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,22.308
-114.85,31.03,SFLBN,BC,San Felipe B.C.,25.016
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,21.59130435
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,16.092
-115.15,32.41,ENLBN,BC,Ejido Nuevo León B.C.,26.405
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,21.89473684
-116.83,32.47,EFLBN,BC,El Florido B.C.,19.81481481
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,20.75862069
-116.3,32.52,HNGBN,BC,El Hongo B.C.,13.63157895
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,25.364
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,30.17741935
-109.71,23.07,SJCBS,BCS,San José del Cabo B.C.S.,28.20967742
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,25.06451613
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,30.96774194
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,27.27419355
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,28.64516129
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,29.20689655
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,32.5483871
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,30.09677419
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,26.77419355
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,29.77419355
-111.66,25,CCNBS,BCS,Ciudad Constitución B.C.S.,30.09354839
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,27.71290323
-112.28,27.3,SRLBS,BCS,Santa Rosalía B.C.S.,22.74482759
-113.42,27.78,DORBS,BCS,Díaz Ordaz B.C.S.,24.09677419
-114.05,27.97,GNGBS,BCS,Guerrero Negro B.C.S.,20.62962963
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,32.81724138
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,33.84
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,34.67741935
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,31.58064516
-90.74,18.6,ESCCA,CAMP,Escárcega Camp.,32.66666667
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,31.79310345
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,33.67741935
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,34.12903226
-90.72,19.36,CHMCA,CAMP,Champotón Camp.,32.51612903
-90.22,19.61,NYXCA,CAMP,Noh-Yaxché Camp.,34.06666667
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,34.36666667
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,33.61290323
-90.5,19.83,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,34.31153846
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,32.96774194
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,34.51290323
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,33.32758621
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,18.52380952
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,28.64516129
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,33.1125
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,33.81481481
-105.68,26.92,PRRCH,CHIH,Parral Chih.,27.40645161
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,34.82307692
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,33.25862069
-104.91,27.13,JMNCH,CHIH,Jiménez Chih.,27.13548387
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,30.93103448
-107.91,27.22,URECH,CHIH,Urique Chih.,34.95483871
-108.54,27.42,CNDCH,CHIH,Chínipas Chih.,32.5
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,28.64516129
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,27.41935484
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,26.96774194
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,20.05333333
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,27.51612903
-107.48,28.48,AGZCH,CHIH,Abraham González Chih.,20.79354839
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,25.67419355
-107.85,28.95,TMCCH,CHIH,Temósachic Chih.,22.56129032
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. León Chih.,29.70689655
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,23.9
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,24.5483871
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,27.89655172
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,23.06451613
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,23.77096774
-106.4,31.74,CJZCH,CHIH,Ciudad Juárez Chih.,23.375
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,36.80645161
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,36.76296296
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,36.19354839
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,35.66129032
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,34.51612903
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,36.35483871
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,37.88709677
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,34.85483871
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,37.17741935
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,35.51612903
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,32.83870968
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,34.93548387
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,38.25806452
-92.67,15.92,REFCP,CHIS,Reforma Chis.,33.53225806
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,34.30645161
-92.1,16.2,COOCP,CHIS,Observatorio de Comitán Chis.,26.8483871
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,36.76774194
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,35.64516129
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,34.29032258
-92.8,16.55,ACACP,CHIS,Acala Chis.,35.38709677
-90.7,16.58,LACCP,CHIS,Lacantún Chis.,32.6
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,33.93548387
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,23.97419355
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,33.26666667
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,33.43103448
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla Gutiérrez Chis. SMN*,34.176
-92.82,16.94,SNACP,CHIS,Santa María Chis.,30.48333333
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,32.70689655
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,33.83333333
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,31.46153846
-93.6,17.18,MALCP,CHIS,Nezahualcóyotl Chis.,31.38
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,31.76923077
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,26.78576923
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,31.13636364
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,31.66666667
-101.02,25.38,STOCL,COAH,Saltillo Coah.,23.52380952
-103.45,25.53,TORREONob,COAH,Observatorio de Torreón Coah. SMN*,31.75
-103.45,25.54,TORCL,COAH,Observatorio de Torreón Coah.,31.39032258
-103.47,25.54,CYTCL,COAH,Coyote Coah.,30.09677419
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,23.37037037
-102.98,25.76,SPECL,COAH,San Pedro Coah.,30.85483871
-100.66,26.84,CDLCL,COAH,Candela Coah.,24.21428571
-101.42,26.91,MCVCL,COAH,Monclova Coah.,26.40645161
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,26.03448276
-101,27.42,PRSCL,COAH,Progreso Coah.,25.69230769
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,24.4516129
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,23.53571429
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,23.85714286
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,21.62068966
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,23.03333333
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,21.89285714
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,22.93103448
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,22.46428571
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,33.91935484
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,32.85483871
-103.63,18.83,CLLCM,COL,Callejones Col.,36.90740741
-103.87,18.91,TCMCM,COL,Tecomán Col.,36
-104.32,19.04,MNZCM,COL,Manzanillo Col.,30.97419355
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,34.2037037
-103.73,19.22,LPSCM,COL,La Posta Col.,35.75862069
-103.73,19.22,RDRCM,COL,Radar Col.,32.70967742
-103.61,19.25,BVSCM,COL,Buena Vista Col.,34.22580645
-103.81,19.32,PNTCM,COL,Peñitas Col.,35.66666667
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,32.80952381
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,24.5483871
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,26.26
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,28.29032258
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,29.25806452
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,26.82258065
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,27.37096774
-104.7,24,CAGDR,DGO,Campo Agrícola Dgo.,28.075
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,29.13793103
-104.67,24.03,DRGDR,DGO,Durango Dgo.,29.88387097
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,26.43548387
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,25.38709677
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,23.96774194
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,24.75862069
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,35.01851852
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,31.87096774
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,35.27419355
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,30.48387097
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,29.16129032
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,32.26923077
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,31.384
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,28.30645161
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,29.64285714
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,28.48076923
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,29.4516129
-103.85,25.82,MPMDR,DGO,Mapimí Dgo.,34.27586207
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,23.04166667
-105.37,25.95,SMODR,DGO,Santa María del Oro Dgo.,23.70967742
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,29.58064516
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,21.76
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,26.91935484
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,28.27272727
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,28.06666667
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,30.48387097
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,28.95
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,27.16129032
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,30.93448276
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,34.088
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,33.52413793
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,29.96428571
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,35.4516129
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,30.64516129
-99.78,16.97,K21GR,GRO,km 21 Gro.,36.66129032
-100.09,17.01,CDBGR,GRO,Coyuca de Benítez Gro.,33.73684211
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,33.46774194
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,35.67741935
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,37.31034483
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,33.16129032
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,34.5
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,34.80645161
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,31.38064516
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,34.06451613
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,32.79677419
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,33.32258065
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,31.17857143
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,34.70967742
-98.74,17.78,OLNGR,GRO,Olinala Gro.,37.85483871
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,21.90322581
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,36.55172414
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,38.20689655
-99.55,18.35,IGLGR,GRO,Iguala Gro.,36.25483871
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,39.22580645
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,40.46774194
-101,18.42,LCLGR,GRO,La Calera Gro.,37.46666667
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,31.51612903
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,31.12903226
-100.67,20.05,SLSGJ,GTO,Solís Gto.,29.35483871
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,29.59677419
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,30.0483871
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,31.0483871
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,31.09677419
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,31.88709677
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,29.38709677
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,29.35483871
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,29.93548387
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,30
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,30.79032258
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,29.47058824
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,30.08064516
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,30.08
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,31.03703704
-101.13,20.52,PERGJ,GTO,Pericos Gto.,27.96774194
