Lon,Lat,Clave,Edo,Est,Tmax
-103.87,18.91,TCMCM,COL,Tecomán Col.,36.47727273
-104.32,19.04,MNZCM,COL,Manzanillo Col.,33.34
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,35.21428571
-103.73,19.22,LPSCM,COL,La Posta Col.,35.57333333
-103.73,19.22,RDRCM,COL,Radar Col.,34.65
-103.61,19.25,BVSCM,COL,Buena Vista Col.,35.01666667
-103.81,19.32,PNTCM,COL,Peñitas Col.,37.72727273
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,33.5
-103.88,19.11,DJLCM,COL,Derivadora Jala Col.,34.23333333
-99.2,19.4,76680,DF,CENTRAL TACUBAYA,26.11724138
-99.2,19.31,CCH S,DF,CCH Sur,25.30333333
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,26.58518519
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,22.63333333
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,25.37142857
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,26.98333333
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,28.06666667
-99.1,19.48,ENP 3,DF,Justo Sierra,26.88333333
-99.16,19.35,ENP 6,DF,Antonio Caso,26.31
-99.13,19.48,ENP 9,DF,Pedro de Alva,25.96333333
-99.18,19.33,CCA ,DF,Centro de Ciencias de la Atmósfera,25.88076923
-99.2,19.4,ENP 4,DF,Vidal castañeda y N.,25.38666667
-99.09,19.48,GCNDF,DF,km 6+250 del Gran Canal Cd. de Méx.,26.53333333
-99.2,19.5,CCH A,DF,CCH Azcapotzalco,26.31923077
-99.12,19.27,ENP 1,DF,Gabino Barreda,25.77333333
-99.1,19.38,ENP 2,DF,Erasmo Castellanos Q.,26.29
-99.19,19.37,ENP 8,DF,Manuel E. Schulz,24.63333333
-104.6,24.09,76423,DGO,DURANGO,34.07142857
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,35.67857143
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,34.42857143
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,34.9137931
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,33.63333333
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,31.06666667
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,33.08928571
-104.67,24.03,DRGDR,DGO,Durango Dgo.,34.74642857
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,30.26666667
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,31.72
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,28.45
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,25.1
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,41.52941176
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,35.8
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,38.28333333
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,34.63333333
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,34.36666667
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,37.27777778
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,36.47142857
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,34
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,38.75862069
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,34.93333333
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,34.51724138
-103.85,25.82,MPMDR,DGO,Mapimí Dgo.,37.53333333
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,32.19230769
-105.37,25.95,SMODR,DGO,Santa María del Oro Dgo.,31.42857143
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,37.85185185
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,32.16071429
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,36.17857143
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,32.67857143
-105.53,26,SBEDR,DGO,San Bernardo Dgo.,32.625
-103.98,23.74,VGCDR,DGO,Vicente Guerrero Dgo.,32.46666667
-105.67,23.75,SLTDR,DGO,El Salto Dgo.,24.8
-104.92,24.8,GUADR,DGO,Guatimapé Dgo.,30.08333333
-105.05,23.9,NAVDR,DGO,Navios Viejos Dgo.,29.30357143
-104.67,23.87,SB2DR,DGO,Santiago Bayacora hidrométrica Dgo.,33.63333333
-104.75,23.96,GVHDR,DGO,Guadalupe Victoria Dgo.,31.06666667
-103.96,24,FV2DR,DGO,Francisco Villa hidrométrica Dgo.,33.01785714
-104.8,24.52,CB2DR,DGO,Caboraca hidrométrica Dgo.,28.45
-103.28,25.07,LFLDR,DGO,La Flor Coah.,35.3
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,33.71428571
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,36.06896552
-104.7,24,CAGDR,DGO,Campo Agrícola Dgo.,33.73076923
-99.75,16.76,76805,GRO,ACAPULCO,34.93333333
-99.5,17.55,76762,GRO,CHILPANCINGO,31.64827586
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,33.60714286
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,35.1
-99.93,17.6,YXTGR,GRO,Yextla Gro.,30.91304348
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,39.44444444
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,35.66666667
-99.61,18.55,TAXGR,GRO,Taxco Gro.,27.33333333
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,34.33333333
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,28.53333333
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,33.46666667
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,34.02857143
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,34.89333333
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,31.96296296
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,32.10344828
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,31.34482759
-99.78,16.97,K21GR,GRO,km 21 Gro.,36.55769231
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,34.48333333
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,34.23333333
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,36.41071429
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,34.14285714
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,30.39655172
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,32.36666667
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,31.75
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,32.96666667
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,31.72666667
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,35.4
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,29.31666667
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,32.43333333
-98.74,17.78,OLNGR,GRO,Olinala Gro.,38.56666667
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,20.83333333
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,36.5
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,35.9
-99.55,18.35,IGLGR,GRO,Iguala Gro.,33.09333333
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,36.38888889
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,34.7962963
-101,18.42,LCLGR,GRO,La Calera Gro.,38.625
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,28.93333333
-99.6,18.55,TAXCO,GRO,Taxco Gro. SGT*,26.15357143
-99.37,17.47,MCHGR,GRO,Mochitlán Gro.,32.11538462
-99.91,16.82,ACAPULCOMAR,GRO,Acapulco Gro. SEMAR*,33.73181818
-98.84,17.41,CRUCERODEL,GRO,Crucero de L. Gro. Protección Civil*,21.99444444
-101.29,21.01,76577,GTO,GUANAJUATO,29.93333333
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,30.80769231
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,26.26666667
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,27.43333333
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,28.3
-100.5,21.22,POZGJ,GTO,Pozos Gto.,26.85
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,29.91666667
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,29.17857143
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,29.56666667
-100.67,20.05,SLSGJ,GTO,Solís Gto.,29.1
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,30.02083333
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,30.4
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,30.68333333
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,32.15
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,31.01666667
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,27.55
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,29.83333333
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,31.37037037
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,29.5
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,32.2
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,29.80769231
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,29.48333333
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,31.48333333
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,30.7
-101.13,20.52,PERGJ,GTO,Pericos Gto.,29.55714286
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,31.23333333
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,32.26923077
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,29.85
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,30.7
-101.3,20.6,TEMGJ,GTO,Temascatío Gto.,32.15
-101.67,20.62,CRMGJ,GTO,Cuerámaro Gto.,32.63333333
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,30.35714286
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,31.28571429
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,31.35
-101.29,20.87,PRSGJ,GTO,La Purísima Gto.,30.45
-100.9,20.95,CSRGJ,GTO,Cinco Señores Gto.,28.63333333
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,31.10357143
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,29.1
-101.67,21.1,LENGJ,GTO,León Gto.,31.41071429
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,31.61666667
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,32.43333333
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,31.36666667
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. Protección Civil*,27.05357143
-100.09,21.3,XICGJ,GTO,Xichú Gto.,32.39285714
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,29.66666667
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,26.3
-100.87,20.38,LGVGJ,GTO,Presa la Gavia Gto.,31.16666667
-100.88,21.1,PNLGJ,GTO,Peñuelitas Gto.,31.44444444
-98.75,20.13,76632,HGO,PACHUCA,25.23666667
-98.36,20.08,76634,HGO,TULANCINGO,26.22666667
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,19.9296
-99.31,19.96,PRQHD,HGO,Requena Hgo.,28.51666667
-98.33,20.06,PERHD,HGO,La Esperanza Hgo.,24.9
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,26.23
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,25.3
