Lon,Lat,Clave,Edo,Est,Tmin
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,22.29545455
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,14.13793103
-100.5,21.22,POZGJ,GTO,Pozos Gto.,11.74193548
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,24.56896552
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,12.19354839
-99.24,19.53,CLYMX,MEX,Calacoaya MÈx.,12.27419355
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,23.17241379
-96.39,19.26,LOFVC,VER,Loma Fina Ver.,23.16129032
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,18.87096774
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,21.41935484
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,19.51724138
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,18.35483871
-110.29,30.98,CNNSO,SON,Cananea Son.,18.87096774
-99.27,24.02,STETP,TAMPS,Santa Engracia Tamps.,21.93225806
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,18.86666667
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,17.9137931
-96.95,19.23,TOTVC,VER,Totutla Ver.,15.51612903
-97.01,18.33,ZOQPB,PUE,Zoquitl·n Pue.,10.93333333
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,11.66666667
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,13.88612903
-99.55,24.57,VSMTP,TAMPS,Victoria-San Marcos Tamps.,25.43
-96.97,19.55,OTIVC,VER,Otilpan Ver.,14.46666667
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,15.41935484
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,17.46774194
-98.82,21.32,76586,SLP,Matlapa (Automatica),23.31666667
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,23.64516129
-89.72,19.46,DZILBACHEN,QROO,DzilbachÈn Camp. SMN*,22.96774194
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,15.82258065
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,16.42903226
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,19.13793103
-95.48,16.59,RHOOX,OAX,RÌo Hondo Oax.,21.68965517
-96.85,18.4,TLPPB,PUE,Tlacotepec de DÌaz Pue.,20.58064516
-87.49,21.1,KANTUNILKIN,QROO,KantunilkÌn Q. Roo. SMN*,23.77096774
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,24.66666667
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,23.58518519
-99.61,18.55,TAXGR,GRO,Taxco Gro.,15.82758621
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,14.3
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,15.4516129
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,15.38064516
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,15.30548387
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,16.62903226
-102,21.9,CNSAG,AGS,Los Conos Ags.,13.72580645
-102.68,22,CDRAG,AGS,La Codorniz Ags.,15.20967742
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,14.38709677
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,14.55
-102.29,22.16,PBLAG,AGS,PabellÛn Ags.,14.35483871
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,13.56451613
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,14.18333333
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,9.833333333
-114.85,31.03,SFLBN,BC,San Felipe B.C.,28.11923077
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,17.82
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,12.54193548
-115.15,32.41,ENLBN,BC,Ejido Nuevo LeÛn B.C.,25.71935484
-116.83,32.47,EFLBN,BC,El Florido B.C.,16.09677419
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,15.93103448
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,25.06451613
-109.71,23.07,SJCBS,BCS,San JosÈ del Cabo B.C.S.,23.27419355
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,25.87096774
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,25.05
-111.66,25,CCNBS,BCS,Ciudad ConstituciÛn B.C.S.,22.0862069
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,28.61428571
-113.42,27.78,DORBS,BCS,DÌaz Ordaz B.C.S.,15.48275862
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,21.59666667
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,22.82258065
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,22.22580645
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,22.06666667
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,24.22580645
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,25.61290323
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,22.67741935
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,23.96774194
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,23.83870968
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,22.70967742
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,23.51290323
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,23.75862069
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,18.36
-105.68,26.92,PRRCH,CHIH,Parral Chih.,18.29354839
-104.91,27.13,JMNCH,CHIH,JimÈnez Chih.,20.19310345
-107.91,27.22,URECH,CHIH,Urique Chih.,22.71
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,19.80645161
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,21.09677419
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,21
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,21.38709677
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,14.24193548
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,21.02903226
-107.85,28.95,TMCCH,CHIH,TemÛsachic Chih.,15.74285714
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. LeÛn Chih.,26.56451613
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,16.98064516
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,18.23333333
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,24.16129032
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,17.35483871
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,17.76551724
-106.4,31.74,CJZCH,CHIH,Ciudad Ju·rez Chih.,25.40740741
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,23.17741935
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,21.3783871
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,22.5483871
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,24.48387097
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,22.62903226
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,23.74193548
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,24.12903226
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,18.62580645
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,19.28333333
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,20.74137931
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,18.82258065
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,19.01935484
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,22.41935484
-92.67,15.92,REFCP,CHIS,Reforma Chis.,18.46774194
-93.08,16.16,REVCP,CHIS,RevoluciÛn Mexicana Chis.,20.25806452
-92.1,16.2,COOCP,CHIS,Observatorio de Comit·n Chis.,16.02580645
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,21.82903226
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,19.8
-92.78,16.4,ANGCP,CHIS,Doctor Belisario DomÌnguez Chis.,21.06451613
-92.8,16.55,ACACP,CHIS,Acala Chis.,22.09677419
-93.15,16.64,BOQCP,CHIS,BoquerÛn Chis.,20.79032258
-92.63,16.73,SCOCP,CHIS,Observatorio de San CristÛbal Chis.,12.02258065
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla GutiÈrrez Chis.,20.68965517
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,22.33870968
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,22.20967742
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,21.27419355
-93.33,17.12,YAMCP,CHIS,YamonhÛ Chis.,21.43548387
-93.6,17.18,MALCP,CHIS,NezahualcÛyotl Chis.,24.28064516
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,22.88709677
-93.46,17.45,PENCP,CHIS,¡ngel Albino Corzo Chis.,24.46774194
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,23.01612903
-101.02,25.38,STOCL,COAH,Saltillo Coah.,18.44444444
-103.45,25.53,TORREONob,COAH,Observatorio de TorreÛn Coah. SMN*,24.20645161
-103.45,25.54,TORCL,COAH,Observatorio de TorreÛn Coah.,23.82580645
-103.47,25.54,CYTCL,COAH,Coyote Coah.,23.96774194
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,20.09677419
-102.98,25.76,SPECL,COAH,San Pedro Coah.,21.61290323
-100.66,26.84,CDLCL,COAH,Candela Coah.,26.87096774
-101.42,26.91,MCVCL,COAH,Monclova Coah.,25.9862069
-102.06,26.98,CCGCL,COAH,Cuatro CiÈnegas Coah.,25.83870968
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,26.80645161
-100.95,29.33,CDACL,COAH,Ciudad AcuÒa Coah.,24.25806452
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,24.70967742
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,24.15
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,23.90322581
-103.87,18.91,TCMCM,COL,Tecom·n Col.,24.7
-103.8,19.21,CQMCM,COL,Coquimatl·n Col.,22.96296296
-103.73,19.22,RDRCM,COL,Radar Col.,24.56451613
-103.61,19.25,BVSCM,COL,Buena Vista Col.,20.44444444
-103.6,19.32,CUACM,COL,CuauhtÈmoc Col.,21.14
-99.2,19.3,DATDF,DF,DesviaciÛn Alta Cd. de MÈx.,8.709677419
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,14.20645161
-99.07,19.47,SJADF,DF,San Juan de AragÛn Cd. de MÈx.,13.37096774
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de MÈx.,12.17741935
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,14.74193548
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,16.62903226
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,14.98275862
-104.67,24.03,DRGDR,DGO,Durango Dgo.,15.80967742
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,15.25862069
-104.75,24.5,CNTDR,DGO,Canatl·n Dgo.,12.48387097
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,13.33870968
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,13.72413793
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,23.18421053
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,14.32258065
-105.44,25.22,SACDR,DGO,SalomÈ Acosta Dgo.,16.51612903
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,15.4137931
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,23.03225806
-105.02,25.59,LCRDR,DGO,L·zaro C·rdenas Dgo.,19.5
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,7.387096774
-105.37,25.95,SMODR,DGO,Santa MarÌa del Oro Dgo.,9.580645161
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,21.06451613
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,15.35483871
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,18.12903226
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,24.15517241
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,21.37931034
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,25.32068966
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,20.18518519
-99.78,16.97,K21GR,GRO,km 21 Gro.,24.03448276
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,24.43548387
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,22.18518519
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,22.29032258
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,21.10344828
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,16.12
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,18.31034483
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,17.4516129
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,17
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,18.51071429
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,16.96774194
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,15.64516129
-98.74,17.78,OLNGR,GRO,Olinala Gro.,17.32258065
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,22.82142857
-98.49,17.9,XXHGR,GRO,Xochihuehuetl·n Gro.,18.53571429
-99.55,18.35,IGLGR,GRO,Iguala Gro.,20.63548387
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,22.14814815
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,16.78
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,16
-100.72,20.03,ACNGJ,GTO,Ac·mbaro Gto.,14.16129032
-100.67,20.05,SLSGJ,GTO,SolÌs Gto.,14.29032258
-100.52,20.13,JCRGJ,GTO,JerÈcuaro Gto.,13.20967742
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,13.53225806
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,13.12903226
-101.36,20.28,LJIGJ,GTO,Las JÌcamas Gto.,15.03225806
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,13.33870968
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,13.24193548
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,14
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,13.51612903
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,12.48387097
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,15.37096774
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,14.43333333
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,14.83870968
-100.95,20.48,CRTGJ,GTO,Cort·zar Gto.,15.37096774
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,14.08064516
-101.13,20.52,PERGJ,GTO,Pericos Gto.,14.09677419
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,15.5483871
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,15.08064516
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,15.11666667
-101.3,20.6,TEMGJ,GTO,TemascatÌo Gto.,16.96774194
-101.67,20.62,CRMGJ,GTO,Cuer·maro Gto.,15.64516129
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,15
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,15.32258065
-101.37,20.71,ANSGJ,GTO,Arandas Gto.,14.56451613
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,14.73333333
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,14.03225806
-101.29,20.87,PRSGJ,GTO,La PurÌsima Gto.,15
-100.9,20.95,CSRGJ,GTO,Cinco SeÒores Gto.,13.17741935
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,14.68064516
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,15.83870968
-101.67,21.1,LENGJ,GTO,LeÛn Gto.,17.14516129
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,10.33870968
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,15.28333333
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,14.5
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. ProtecciÛn Civil*,12.75666667
-100.09,21.3,XICGJ,GTO,Xich˙ Gto.,17.53225806
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,9.870967742
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,11.7
-99.31,19.96,PRQHD,HGO,Requena Hgo.,11.38333333
-98.33,20.06,PERHD,HGO,La Esperanza Hgo.,8.483870968
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,10.72580645
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,11.80322581
-99.36,20.16,ENDHD,HGO,EndhÛ Hgo.,13
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,12.61290323
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,11.27586207
-99.33,20.36,PRGHD,HGO,Javier Rojo GÛmez Hgo.,15.03225806
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,14.48387097
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,14.41666667
-98.76,20.59,LMTHD,HGO,Metztitl·n Hgo.,18.68965517
-98.65,20.65,ZXTHD,HGO,Zacualtip·n Hgo.,12.5483871
-98.33,21.02,ATCHD,HGO,Atlapexco Hgo.,23.72580645
-98.42,21.15,HJTHD,HGO,Huejutla Hgo.,24.02903226
-104.57,19.23,CIHJL,JAL,Cihuatl·n Jal.,24.43548387
-103.47,19.7,CGZJL,JAL,Ciudad Guzm·n Jal.,16.73103448
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,14.29032258
-102.71,20.29,JMYJL,JAL,Jamay Jal.,13.91935484
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,15.93548387
-102.25,20.48,HUAJL,JAL,Huascato Jal.,15.33870968
-104.05,20.55,RAMJL,JAL,RÌo Ameca Jal.,17.25862069
-105.05,20.58,CULJL,JAL,Cuale Jal.,23.7
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,17.70967742
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,15.4137931
-103.39,20.71,GUCJL,JAL,Guadalajara los Colomos Jal.,16.93225806
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,20.37096774
-102.85,21.13,CUNJL,JAL,La CuÒa Jal.,15.12068966
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,13.86206897
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,13.2037037
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,14.38709677
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,15.06451613
-101.74,21.5,CRTJL,JAL,El Cuarenta Jal.,12.77777778
-102.44,21.6,AJJJL,JAL,Ajoj˙car Jal.,13.77419355
-103.2,22.17,TENJL,JAL,Tenasco Jal.,14.65517241
-98.87,19.19,SLAMX,MEX,San Luis Ameca MÈx.,10.24193548
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM MÈx.,8.603448276
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas MÈx.,5.677419355
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca MÈx. SMN*,8.670967742
-99.28,19.45,PTLMX,MEX,Presa Totolica MÈx.,8.564516129
-99.24,19.45,EMOMX,MEX,El Molinito RÌo Hondo MÈx.,4.266666667
-99.78,19.46,PIRMX,MEX,Ignacio RamÌrez MÈx.,7.580645161
-99.7,19.47,SBBMX,MEX,JosÈ Antonio Alzate MÈx.,8.266666667
-99.22,19.48,MBLMX,MEX,Molino Blanco MÈx.,12.90322581
-98.88,19.48,CHPMX,MEX,Chapingo MÈx.,10.03225806
-99.22,19.57,ARBMX,MEX,Las Arboledas MÈx.,11.9516129
-98.92,19.58,GRDMX,MEX,La Grande MÈx.,12.77419355
-99.19,19.62,OBSMX,MEX,San MartÌn Obispo MÈx.,13.37096774
-99.05,19.63,K27MX,MEX,km 27+250 MÈx.,11.87096774
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,10.82258065
-99.96,19.66,TPTMX,MEX,San AndrÈs Tepetitl·n MÈx.,8.913793103
-99.3,19.7,CNPMX,MEX,La ConcepciÛn MÈx.,9.896551724
-99.18,19.74,PCGMX,MEX,Puente Colgante MÈx.,9.166666667
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. MÈx.,8.24137931
-99.56,19.88,DNXMX,MEX,DanxhÛ MÈx.,5.965517241
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,9.096774194
-99.86,20.04,PNDMX,MEX,—adÛ MÈx.,6.965517241
-99.7,20.05,HPNMX,MEX,Huapango MÈx.,8
-99.74,20.12,PMNMX,MEX,El Molino MÈx.,8.517241379
-102.21,18.02,MLCMC,MICH,Melchor Ocampo L. C. Mich.,23.31481481
-102.18,18.05,VILMC,MICH,JosÈ MarÌa Morelos y PavÛn Mich.,24.5
-101.88,18.27,INFMC,MICH,Infiernillo Mich.,24.2826087
-102.2,18.8,LPSMC,MICH,La PastorÌa Mich.,23.78947368
-101.93,18.92,ZICMC,MICH,Zicuir·n Mich.,17.53225806
-102.37,19.08,APTMC,MICH,Apatzing·n Mich.,20.58064516
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,16.89655172
-102.77,19.29,CHLMC,JAL,ConstituciÛn de Apatzing·n Jal.,17.38709677
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,12.56451613
-101.45,19.55,VJIMC,MICH,Villa JimÈnez Mich.,11.40322581
-100.61,19.58,AGOMC,MICH,Agostitl·n Mich.,10.48148148
-101.26,19.63,COIMC,MICH,CoÌntzio Mich.,12.18333333
-101.18,19.69,MORMC,MICH,Morelia Mich.,13.56451613
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,13.76129032
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,13.60967742
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,12.05
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,14.77419355
-100.44,19.89,MRVMC,MICH,MaravatÌo Mich.,10.51666667
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,11.56451613
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,12.51612903
-102.27,19.97,CHAMC,MICH,Chaparaco Mich.,13.17857143
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,11.33333333
-102.28,20.01,ZAMMC,MICH,Zamora Mich.,11.61290323
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,11.60344828
-102.4,20.1,SSIMC,MICH,San SimÛn Mich.,16.53571429
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,11.58333333
-102.75,20.15,LPAMC,MICH,La Palma Mich.,17.30322581
-101.99,20.23,ADUMC,MICH,Adjuntas Mich.,8.709677419
-101.63,20.25,LANMC,MICH,Los ¡ngeles Mich.,14.79677419
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,11.80645161
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,16.30645161
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,14.09677419
-102.24,20.34,YURMC,MICH,YurÈcuaro Mich.,16.0483871
-102,20.35,LPDMC,MICH,La Piedad Mich.,14.82758621
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,19.55172414
-99.19,18.52,XICMR,MOR,Xicatlacotla Mor.,19.37037037
-99.18,18.57,HIGMR,MOR,HiguerÛn Mor.,20.20689655
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,18.70967742
-99.4,18.6,AMCMR,MOR,Amacuzac Mor.,16.16666667
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,19.72580645
-99.42,18.61,HUAMR,MOR,Huajintl·n Mor.,18.70967742
-99.2,18.65,ZCTMR,MOR,Zacatepec Mor.,18.44827586
