Lon,Lat,Clave,Edo,Est,Tmax
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,26.63548387
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,26.55483871
-103.87,19.17,LAECM,COL,La Esperanza Col.,36.34
-99.1,18.79,TICMR,MOR,Ticum·n Mor.,28.78571429
-96.97,19.45,TAPVC,VER,Tapachapan Ver.,27.93548387
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,32.95909091
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,25.72068966
-100.5,21.22,POZGJ,GTO,Pozos Gto.,26.49677419
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,35.17241379
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,28.51612903
-99.24,19.53,CLYMX,MEX,Calacoaya MÈx.,25.87741935
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,35.86206897
-96.39,19.26,LOFVC,VER,Loma Fina Ver.,35.20967742
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,30.30967742
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,36.58064516
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,35.13793103
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,33.43548387
-110.29,30.98,CNNSO,SON,Cananea Son.,32.96774194
-99.27,24.02,STETP,TAMPS,Santa Engracia Tamps.,38.23870968
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,34.03333333
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,35.13793103
-96.95,19.23,TOTVC,VER,Totutla Ver.,26.61290323
-97.01,18.33,ZOQPB,PUE,Zoquitl·n Pue.,23.8
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,22.25925926
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,26.86129032
-99.55,24.57,VSMTP,TAMPS,Victoria-San Marcos Tamps.,37.58666667
-96.97,19.55,OTIVC,VER,Otilpan Ver.,27.2
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,28.98387097
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,30.0483871
-98.82,21.32,76586,SLP,Matlapa (Automatica),39.73666667
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,35.13548387
-89.72,19.46,DZILBACHEN,QROO,DzilbachÈn Camp. SMN*,35.01935484
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,34.19354839
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,28.36129032
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,31.72413793
-95.48,16.59,RHOOX,OAX,RÌo Hondo Oax.,36.0862069
-96.85,18.4,TLPPB,PUE,Tlacotepec de DÌaz Pue.,32.69354839
-87.49,21.1,KANTUNILKIN,QROO,KantunilkÌn Q. Roo. SMN*,34.77096774
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,37.61666667
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,36.52962963
-99.61,18.55,TAXGR,GRO,Taxco Gro.,26.72413793
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,28.7
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,30.09677419
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,30.88064516
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,30.14516129
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,30.16129032
-102,21.9,CNSAG,AGS,Los Conos Ags.,28.34516129
-102.68,22,CDRAG,AGS,La Codorniz Ags.,29.08064516
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,30.14516129
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,29.36666667
-102.29,22.16,PBLAG,AGS,PabellÛn Ags.,29.91741935
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,27.97419355
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,28.61666667
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,24.76666667
-114.85,31.03,SFLBN,BC,San Felipe B.C.,38.38846154
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,27.1
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,33.75806452
-115.15,32.41,ENLBN,BC,Ejido Nuevo LeÛn B.C.,42.93225806
-116.83,32.47,EFLBN,BC,El Florido B.C.,31.50967742
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,32.8862069
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,35.97419355
-109.71,23.07,SJCBS,BCS,San JosÈ del Cabo B.C.S.,33.83870968
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,37.12580645
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,38.17666667
-111.66,25,CCNBS,BCS,Ciudad ConstituciÛn B.C.S.,38.02758621
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,37.81071429
-113.42,27.78,DORBS,BCS,DÌaz Ordaz B.C.S.,33.62068966
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,35.53666667
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,35.68387097
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,35.53225806
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,34.76666667
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,35.66129032
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,34
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,34.96129032
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,34.79677419
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,35.41935484
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,34.88709677
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,36.56129032
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,33.75862069
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,36.44
-105.68,26.92,PRRCH,CHIH,Parral Chih.,34.09032258
-104.91,27.13,JMNCH,CHIH,JimÈnez Chih.,35.2137931
-107.91,27.22,URECH,CHIH,Urique Chih.,35.38
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,36.51612903
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,36.55806452
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,35.83870968
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,36.25806452
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,27.12903226
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,35.14516129
-107.85,28.95,TMCCH,CHIH,TemÛsachic Chih.,30.12857143
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. LeÛn Chih.,41.77419355
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,31.82258065
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,33.86666667
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,41.79032258
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,32.70967742
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,34.5137931
-106.4,31.74,CJZCH,CHIH,Ciudad Ju·rez Chih.,37.4
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,36.37741935
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,34.9483871
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,34.75806452
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,36.05806452
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,32.17741935
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,35.31935484
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,34.25806452
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,31.50967742
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,34.83333333
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,34.39655172
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,32.12258065
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,33.05806452
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,32.16129032
-92.67,15.92,REFCP,CHIS,Reforma Chis.,32.66129032
-93.08,16.16,REVCP,CHIS,RevoluciÛn Mexicana Chis.,30.48387097
-92.1,16.2,COOCP,CHIS,Observatorio de Comit·n Chis.,28.39032258
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,36.46451613
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,33.35
-92.78,16.4,ANGCP,CHIS,Doctor Belisario DomÌnguez Chis.,34.4516129
-92.8,16.55,ACACP,CHIS,Acala Chis.,34.09677419
-93.15,16.64,BOQCP,CHIS,BoquerÛn Chis.,34.37096774
-92.63,16.73,SCOCP,CHIS,Observatorio de San CristÛbal Chis.,25.81290323
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla GutiÈrrez Chis.,33.97241379
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,33.67741935
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,33.14516129
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,35.25806452
-93.33,17.12,YAMCP,CHIS,YamonhÛ Chis.,33.5483871
-93.6,17.18,MALCP,CHIS,NezahualcÛyotl Chis.,34.06451613
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,35.37741935
-93.46,17.45,PENCP,CHIS,¡ngel Albino Corzo Chis.,34.13548387
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,34.14516129
-101.02,25.38,STOCL,COAH,Saltillo Coah.,30.83333333
-103.45,25.53,TORREONob,COAH,Observatorio de TorreÛn Coah. SMN*,38.09032258
-103.45,25.54,TORCL,COAH,Observatorio de TorreÛn Coah.,38.68709677
-103.47,25.54,CYTCL,COAH,Coyote Coah.,37.48387097
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,31.16129032
-102.98,25.76,SPECL,COAH,San Pedro Coah.,39.38709677
-100.66,26.84,CDLCL,COAH,Candela Coah.,37.90322581
-101.42,26.91,MCVCL,COAH,Monclova Coah.,39.76206897
-102.06,26.98,CCGCL,COAH,Cuatro CiÈnegas Coah.,37.4483871
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,40.41935484
-100.95,29.33,CDACL,COAH,Ciudad AcuÒa Coah.,40.46774194
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,39.41935484
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,35.36666667
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,34.96129032
-103.87,18.91,TCMCM,COL,Tecom·n Col.,37.63333333
-103.8,19.21,CQMCM,COL,Coquimatl·n Col.,34.88888889
-103.73,19.22,RDRCM,COL,Radar Col.,33.56451613
-103.61,19.25,BVSCM,COL,Buena Vista Col.,33.25925926
-103.6,19.32,CUACM,COL,CuauhtÈmoc Col.,32.376
-99.2,19.3,DATDF,DF,DesviaciÛn Alta Cd. de MÈx.,22.83870968
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,25.65483871
-99.07,19.47,SJADF,DF,San Juan de AragÛn Cd. de MÈx.,26.96774194
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de MÈx.,27.77419355
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,31.05483871
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,29.08387097
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,30.98275862
-104.67,24.03,DRGDR,DGO,Durango Dgo.,32.73225806
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,29.52413793
-104.75,24.5,CNTDR,DGO,Canatl·n Dgo.,31.22580645
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,27.09677419
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,25.37241379
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,36.18421053
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,33.38709677
-105.44,25.22,SACDR,DGO,SalomÈ Acosta Dgo.,32.96774194
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,36.13793103
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,35.37096774
-105.02,25.59,LCRDR,DGO,L·zaro C·rdenas Dgo.,33.25483871
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,31.33225806
-105.37,25.95,SMODR,DGO,Santa MarÌa del Oro Dgo.,30.58387097
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,37.65806452
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,32.83870968
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,38.66129032
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,32.65517241
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,31.70689655
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,34.86206897
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,32.01851852
-99.78,16.97,K21GR,GRO,km 21 Gro.,36.05172414
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,34.06451613
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,32.96296296
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,36.79032258
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,33.87931034
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,30.46
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,31.62068966
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,30.62903226
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,32.37096774
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,31.28571429
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,32.85483871
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,31.19354839
-98.74,17.78,OLNGR,GRO,Olinala Gro.,37.74193548
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,36.5
-98.49,17.9,XXHGR,GRO,Xochihuehuetl·n Gro.,35.53571429
-99.55,18.35,IGLGR,GRO,Iguala Gro.,32.27741935
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,34.87037037
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,33.8
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,29.41935484
-100.72,20.03,ACNGJ,GTO,Ac·mbaro Gto.,28
-100.67,20.05,SLSGJ,GTO,SolÌs Gto.,27.48709677
-100.52,20.13,JCRGJ,GTO,JerÈcuaro Gto.,28.17741935
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,27.32258065
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,28.82258065
-101.36,20.28,LJIGJ,GTO,Las JÌcamas Gto.,29.03225806
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,29.00322581
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,26.85483871
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,27.93333333
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,28.20322581
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,27.60645161
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,30.36129032
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,27.5
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,28.32258065
-100.95,20.48,CRTGJ,GTO,Cort·zar Gto.,29.29032258
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,28.77419355
-101.13,20.52,PERGJ,GTO,Pericos Gto.,28.03225806
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,29.64516129
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,31.24193548
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,29.31666667
-101.3,20.6,TEMGJ,GTO,TemascatÌo Gto.,30.27419355
-101.67,20.62,CRMGJ,GTO,Cuer·maro Gto.,31.11612903
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,29.16129032
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,29.74193548
-101.37,20.71,ANSGJ,GTO,Arandas Gto.,28.9516129
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,28.81666667
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,30.67741935
-101.29,20.87,PRSGJ,GTO,La PurÌsima Gto.,28.2516129
-100.9,20.95,CSRGJ,GTO,Cinco SeÒores Gto.,26.90322581
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,30.07096774
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,26.12903226
-101.67,21.1,LENGJ,GTO,LeÛn Gto.,29.66451613
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,32.30645161
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,30.56666667
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,29.70645161
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. ProtecciÛn Civil*,25.16
-100.09,21.3,XICGJ,GTO,Xich˙ Gto.,32.78709677
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,29.09354839
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,25.96666667
-99.31,19.96,PRQHD,HGO,Requena Hgo.,27.61666667
-98.33,20.06,PERHD,HGO,La Esperanza Hgo.,25.51612903
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,26.82258065
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,26.39032258
-99.36,20.16,ENDHD,HGO,EndhÛ Hgo.,28.93548387
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,27.19032258
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,27.37931034
-99.33,20.36,PRGHD,HGO,Javier Rojo GÛmez Hgo.,29.93548387
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,29.83870968
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,26.71666667
-98.76,20.59,LMTHD,HGO,Metztitl·n Hgo.,39.72068966
-98.65,20.65,ZXTHD,HGO,Zacualtip·n Hgo.,28.60645161
-98.33,21.02,ATCHD,HGO,Atlapexco Hgo.,38.72580645
-98.42,21.15,HJTHD,HGO,Huejutla Hgo.,38.62258065
-104.57,19.23,CIHJL,JAL,Cihuatl·n Jal.,36.6483871
-103.47,19.7,CGZJL,JAL,Ciudad Guzm·n Jal.,29.1
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,33.4516129
-102.71,20.29,JMYJL,JAL,Jamay Jal.,27.66129032
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,30.38709677
-102.25,20.48,HUAJL,JAL,Huascato Jal.,28.87096774
-104.05,20.55,RAMJL,JAL,RÌo Ameca Jal.,30.53103448
-105.05,20.58,CULJL,JAL,Cuale Jal.,33.61666667
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,31.5
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,27.36206897
-103.39,20.71,GUCJL,JAL,Guadalajara los Colomos Jal.,29.35483871
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,34.24193548
-102.85,21.13,CUNJL,JAL,La CuÒa Jal.,32.94827586
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,29.79310345
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,28.93703704
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,29.03225806
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,30.4516129
-101.74,21.5,CRTJL,JAL,El Cuarenta Jal.,28.90740741
-102.44,21.6,AJJJL,JAL,Ajoj˙car Jal.,30.14516129
-103.2,22.17,TENJL,JAL,Tenasco Jal.,30.27586207
-98.87,19.19,SLAMX,MEX,San Luis Ameca MÈx.,23.28387097
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM MÈx.,24.60344828
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas MÈx.,21.12903226
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca MÈx. SMN*,23.81612903
-99.28,19.45,PTLMX,MEX,Presa Totolica MÈx.,24.14193548
-99.24,19.45,EMOMX,MEX,El Molinito RÌo Hondo MÈx.,25.4
-99.78,19.46,PIRMX,MEX,Ignacio RamÌrez MÈx.,22.4516129
-99.7,19.47,SBBMX,MEX,JosÈ Antonio Alzate MÈx.,23
-99.22,19.48,MBLMX,MEX,Molino Blanco MÈx.,26.06451613
-98.88,19.48,CHPMX,MEX,Chapingo MÈx.,27.29032258
-99.22,19.57,ARBMX,MEX,Las Arboledas MÈx.,26
-98.92,19.58,GRDMX,MEX,La Grande MÈx.,25.09677419
-99.19,19.62,OBSMX,MEX,San MartÌn Obispo MÈx.,24.38709677
-99.05,19.63,K27MX,MEX,km 27+250 MÈx.,25.9516129
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,25.41935484
-99.96,19.66,TPTMX,MEX,San AndrÈs Tepetitl·n MÈx.,25.92413793
-99.3,19.7,CNPMX,MEX,La ConcepciÛn MÈx.,25.24137931
-99.18,19.74,PCGMX,MEX,Puente Colgante MÈx.,25.4
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. MÈx.,21.51724138
-99.56,19.88,DNXMX,MEX,DanxhÛ MÈx.,22.5862069
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,26.64516129
-99.86,20.04,PNDMX,MEX,—adÛ MÈx.,21.44827586
-99.7,20.05,HPNMX,MEX,Huapango MÈx.,19.51724138
-99.74,20.12,PMNMX,MEX,El Molino MÈx.,20.31034483
-102.21,18.02,MLCMC,MICH,Melchor Ocampo L. C. Mich.,36.88888889
-102.18,18.05,VILMC,MICH,JosÈ MarÌa Morelos y PavÛn Mich.,35.835
-101.88,18.27,INFMC,MICH,Infiernillo Mich.,37.13043478
-102.2,18.8,LPSMC,MICH,La PastorÌa Mich.,36.15789474
-101.93,18.92,ZICMC,MICH,Zicuir·n Mich.,37.61290323
-102.37,19.08,APTMC,MICH,Apatzing·n Mich.,35.12580645
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,37.32758621
-102.77,19.29,CHLMC,JAL,ConstituciÛn de Apatzing·n Jal.,36.40322581
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,29.88709677
-101.45,19.55,VJIMC,MICH,Villa JimÈnez Mich.,26.90322581
-100.61,19.58,AGOMC,MICH,Agostitl·n Mich.,23.07407407
-101.26,19.63,COIMC,MICH,CoÌntzio Mich.,26.15
-101.18,19.69,MORMC,MICH,Morelia Mich.,26.87096774
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,28.22258065
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,26.62258065
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,27.13333333
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,26.80645161
-100.44,19.89,MRVMC,MICH,MaravatÌo Mich.,28.5
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,24.86774194
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,28.35483871
-102.27,19.97,CHAMC,MICH,Chaparaco Mich.,26.85714286
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,24.1
-102.28,20.01,ZAMMC,MICH,Zamora Mich.,31.94516129
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,29.5862069
-102.4,20.1,SSIMC,MICH,San SimÛn Mich.,30.60714286
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,26.51666667
-102.75,20.15,LPAMC,MICH,La Palma Mich.,29.18387097
-101.99,20.23,ADUMC,MICH,Adjuntas Mich.,31.12903226
-101.63,20.25,LANMC,MICH,Los ¡ngeles Mich.,29.12258065
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,28.06451613
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,28.18709677
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,29.80645161
-102.24,20.34,YURMC,MICH,YurÈcuaro Mich.,31.74193548
-102,20.35,LPDMC,MICH,La Piedad Mich.,32
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,31.68965517
-99.19,18.52,XICMR,MOR,Xicatlacotla Mor.,35.85185185
-99.18,18.57,HIGMR,MOR,HiguerÛn Mor.,31.03448276
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,31.20967742
-99.4,18.6,AMCMR,MOR,Amacuzac Mor.,33.08333333
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,33.91935484
-99.42,18.61,HUAMR,MOR,Huajintl·n Mor.,33.51612903
-99.2,18.65,ZCTMR,MOR,Zacatepec Mor.,33.47586207
