Lon,Lat,Clave,Edo,Est,Tmed
-96.41,19.26,LOFVC,VER,Loma Fina Ver.,25.05555556
-92.4,15,HUECP,CHIS,Huehuetán Chis.,30.83064516
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,16.47413793
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,20.64516129
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,17.98387097
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,27.70967742
-96.53,17.43,ATEOX,OAX,Atepec Oax.,19.84482759
-110.29,30.98,CNNSO,SON,Cananea Son.,14.16666667
-99.27,24.02,STETP,TAMPS,Santa Engracia Tamps.,21.11730769
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,19.79032258
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,19.52419355
-99.2,19.31,CCH S,DF,CCH Sur,18.48870968
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,20.18166667
-96.95,19.23,TOTVC,VER,Totutla Ver.,18.76923077
-97.01,18.33,ZOQPB,PUE,Zoquitlán Pue.,17.5
-114.78,32.48,SLCSO,SON,San Luis Río Colorado Son.,19.55862069
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,16.92857143
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,19.78333333
-110.24,28.71,SJPSO,SON,San José de Pimas Son.,18.94354839
-100.51,28.71,76242,COAH,PIEDRAS NEGRAS (AUTOMATICA),13.61428571
-99.55,24.57,VSMTP,TAMPS,Victoria-San Marcos Tamps.,22.18461538
-98.23,19.32,76684,TLAX,Tlaxcala (Automatica),17.79
-99.93,17.6,YXTGR,GRO,Yextla Gro.,21.82258065
-96.91,18.21,LCAOX,OAX,La Carbonera Oax.,17.85714286
-96.97,19.55,OTIVC,VER,Otilpan Ver.,18.15384615
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,21.2
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,12.12068966
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,20.53333333
-111.35,26.01,BLORETO,BCS,Bahía de Loreto B.C.S. SMN*,20.50172414
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,26.26666667
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,21.51612903
-113.55,31.3,76061,SON,PTO. PEÑASCO,18.63333333
-98.82,21.32,76586,SLP,MATLAPA (AUTOMATICA),23.358
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,23.70862069
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,19.45714286
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,26.40322581
-89.72,19.46,DZILBACHEN,CAMP,Dzilbachén Camp. SMN*,26.63275862
-106.87,28.42,CUACH,CHIH,Cuauhtémoc Chih.,12.86666667
-106.03,28.67,76226,CHIH,CHIHUAHUA (AUTOMATICA),17.42884615
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,27.9137931
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,18.99827586
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,23.52241379
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,16.22222222
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,18.03225806
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,31.80645161
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,14.495
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,21.01551724
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,28.25
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,19.3125
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,28.275
-95.7,16.01,ASTOX,OAX,Astata Oax.,28.81034483
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,28.09677419
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,23.35483871
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,25.41551724
-86.89,21.14,CANCUN_ESIME,QROO,Cancún Centro Q. Roo. SMN*,26.88
-99.15,21.82,TANCHACHIN,SLP,Tanchachín S.L.P. SGT*,24.15
-110.21,27.59,TORIM,SON,Tórim Son. SGT*,18.52586207
-109.97,27.61,TAJIMAROA,SON,Tajimaroa Son. SGT*,19.43793103
-110.3,27.64,VICAM,SON,Vícam Son. SGT*,19.066
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,18.96428571
-98.63,22.49,NVAAPOLONIA,TAMPS,Nueva Apolonia Tamps. SGT*,25.24772727
-99.15,22.99,AHUALULCOTP,TAMPS,Ahualulco Tamps. SGT*,24.93541667
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,22.48863636
-98.37,24.05,ABASOLO,TAMPS,Abasolo Tamps. SGT*,24.25416667
-99.43,24.25,TOMASENO,TAMPS,El Tomaseño Tamps. SGT*,21.988
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,30.33548387
-99.61,18.55,TAXGR,GRO,Taxco Gro.,23.56451613
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,18.41129032
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,18.4516129
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,19.91612903
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,20.17258065
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,20.64516129
-102,21.9,CNSAG,AGS,Los Conos Ags.,18.41129032
-102.68,22,CDRAG,AGS,La Codorniz Ags.,20.62096774
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,19.00806452
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,19.91129032
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,18.31451613
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,18.95645161
-102.14,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,19.48387097
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,18.7983871
-102.3,22.36,CSOAG,AGS,Cosío Ags.,14.58870968
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,15.312
-114.85,31.03,SFLBN,BC,San Felipe B.C.,18.714
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,15.32826087
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,8.688
-115.15,32.41,ENLBN,BC,Ejido Nuevo León B.C.,18.285
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,15.81578947
-116.83,32.47,EFLBN,BC,El Florido B.C.,14.75925926
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,14.94827586
-116.3,32.52,HNGBN,BC,El Hongo B.C.,7.894736842
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,17.642
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,23.52419355
-109.71,23.07,SJCBS,BCS,San José del Cabo B.C.S.,21.79032258
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,18.54032258
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,19.70967742
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,19.45967742
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,22.21774194
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,19.75862069
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,22.30645161
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,21.01612903
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,20.00806452
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,22.38870968
-111.66,25,CCNBS,BCS,Ciudad Constitución B.C.S.,19.9516129
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,20.93225806
-112.28,27.3,SRLBS,BCS,Santa Rosalía B.C.S.,19.01034483
-113.42,27.78,DORBS,BCS,Díaz Ordaz B.C.S.,15.41129032
-114.05,27.97,GNGBS,BCS,Guerrero Negro B.C.S.,16.05555556
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,25.18965517
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,26.916
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,27.03225806
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,25.61290323
-90.74,18.6,ESCCA,CAMP,Escárcega Camp.,27.15
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,27.67241379
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,26.85483871
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,27.08064516
-90.72,19.36,CHMCA,CAMP,Champotón Camp.,26.58064516
-90.22,19.61,NYXCA,CAMP,Noh-Yaxché Camp.,27.11666667
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,26.48333333
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,26.24193548
-90.5,19.83,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,27.43269231
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,26.90322581
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,27.64516129
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,27.30172414
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,8.571428571
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,17.33870968
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,23.3125
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,22.14814815
-105.68,26.92,PRRCH,CHIH,Parral Chih.,18.41129032
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,23.15769231
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,24.20172414
-104.91,27.13,JMNCH,CHIH,Jiménez Chih.,17.64677419
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,23.31034483
-107.91,27.22,URECH,CHIH,Urique Chih.,24.01612903
-108.54,27.42,CNDCH,CHIH,Chínipas Chih.,21.52666667
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,18.4516129
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,18.67741935
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,18.40322581
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,9.690333333
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,18.62903226
-107.48,28.48,AGZCH,CHIH,Abraham González Chih.,11.155
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,17.80645161
-107.85,28.95,TMCCH,CHIH,Temósachic Chih.,11.6483871
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. León Chih.,20.92241379
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,13.11206897
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,14.96774194
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,18.25862069
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,13.98387097
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,14.70806452
-106.4,31.74,CJZCH,CHIH,Ciudad Juárez Chih.,16.89583333
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,29.24193548
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,28.76296296
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,29.07258065
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,27.93548387
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,28.27419355
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,30.12903226
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,30.58870968
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,25.48064516
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,26.32258065
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,26.99193548
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,24.58870968
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,25.5
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,30.27419355
-92.67,15.92,REFCP,CHIS,Reforma Chis.,24.42741935
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,25.7983871
-92.1,16.2,COOCP,CHIS,Observatorio de Comitán Chis.,20.0983871
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,29.14677419
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,26.28225806
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,26.29032258
-92.8,16.55,ACACP,CHIS,Acala Chis.,26.91129032
-90.7,16.58,LACCP,CHIS,Lacantún Chis.,25.86666667
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,26.64516129
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,16.57741935
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,25.98666667
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,26.93965517
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla Gutiérrez Chis. SMN*,27.136
-92.82,16.94,SNACP,CHIS,Santa María Chis.,24.25833333
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,26.6637931
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,26.4
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,24.64423077
-93.6,17.18,MALCP,CHIS,Nezahualcóyotl Chis.,26.45
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,25.61538462
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,22.30134615
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,26.28409091
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,25.75925926
-101.02,25.38,STOCL,COAH,Saltillo Coah.,17.28571429
-103.45,25.53,TORREONob,COAH,Observatorio de Torreón Coah. SMN*,23.14423077
-103.45,25.54,TORCL,COAH,Observatorio de Torreón Coah.,22.68387097
-103.47,25.54,CYTCL,COAH,Coyote Coah.,22.42741935
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,16.61111111
-102.98,25.76,SPECL,COAH,San Pedro Coah.,20.83064516
-100.66,26.84,CDLCL,COAH,Candela Coah.,19.01785714
-101.42,26.91,MCVCL,COAH,Monclova Coah.,19.97580645
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,19.31034483
-101,27.42,PRSCL,COAH,Progreso Coah.,18.82692308
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,18.44354839
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,18.41071429
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,18.32142857
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,15.70689655
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,17.3
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,16.05357143
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,16.5862069
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,16.58928571
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,25.9516129
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,25.42741935
-103.63,18.83,CLLCM,COL,Callejones Col.,27.72222222
-103.87,18.91,TCMCM,COL,Tecomán Col.,27.49
-104.32,19.04,MNZCM,COL,Manzanillo Col.,26.09677419
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,26.28703704
-103.73,19.22,LPSCM,COL,La Posta Col.,26.83103448
-103.73,19.22,RDRCM,COL,Radar Col.,25.95967742
-103.61,19.25,BVSCM,COL,Buena Vista Col.,25.55645161
-103.81,19.32,PNTCM,COL,Peñitas Col.,27.48148148
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,25.85714286
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,17.17741935
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,19.276
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,19.04032258
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,19.67741935
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,16.91129032
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,18.23225806
-104.7,24,CAGDR,DGO,Campo Agrícola Dgo.,16.9875
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,17.81896552
-104.67,24.03,DRGDR,DGO,Durango Dgo.,19.02580645
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,16.35483871
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,15.06451613
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,14.81451613
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,16.20689655
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,26.2037037
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,21.32258065
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,24.61290323
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,18.66129032
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,17.08064516
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,21.03846154
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,19.61
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,20.58870968
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,19.73214286
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,20.78846154
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,20.59677419
-103.85,25.82,MPMDR,DGO,Mapimí Dgo.,24.03448276
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,10.22916667
-105.37,25.95,SMODR,DGO,Santa María del Oro Dgo.,13.87096774
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,20.25806452
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,7.05
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,16.43548387
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,16.95454545
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,17.03333333
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,18.88709677
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,25.325
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,21.11290323
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,24.88103448
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,26.934
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,27.68448276
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,26.49107143
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,26.84677419
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,25.9516129
-99.78,16.97,K21GR,GRO,km 21 Gro.,28.30806452
-100.09,17.01,CDBGR,GRO,Coyuca de Benítez Gro.,27.21052632
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,27.56451613
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,27.5
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,28.68965517
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,27.27419355
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,24.46774194
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,26.19354839
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,23.10483871
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,24
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,24.81774194
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,24.72580645
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,22.04464286
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,24.4516129
-98.74,17.78,OLNGR,GRO,Olinala Gro.,26.72580645
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,15.75806452
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,29.48275862
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,27.44827586
-99.55,18.35,IGLGR,GRO,Iguala Gro.,28.34193548
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,30.59677419
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,29.08064516
-101,18.42,LCLGR,GRO,La Calera Gro.,27.21666667
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,23.59677419
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,21.35483871
-100.67,20.05,SLSGJ,GTO,Solís Gto.,20.41935484
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,19.35483871
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,19.25
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,20.55645161
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,21.77419355
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,21.25806452
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,19.41935484
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,19.55645161
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,19.61290323
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,19.68548387
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,22.33870968
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,21.85294118
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,20.97580645
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,21.47
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,20.05555556
-101.13,20.52,PERGJ,GTO,Pericos Gto.,18.62903226
