Lon,Lat,Clave,Edo,Est,Tmed
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,26.40714286
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,18.675
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,23.375
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,15.41304348
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,15.75961538
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,29.06730769
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,15.34104167
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,18.35357143
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,26.63636364
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,16.65384615
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,26.08333333
-95.7,16.01,ASTOX,OAX,Astata Oax.,26.85576923
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,28.78571429
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,23.03571429
-98,20.22,NECAXASGT,PUE,Necaxa Pue. SGT*,17.30895833
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,25.08392857
-99.15,21.82,TANCHACHIN,SLP,Tanchachín S.L.P. SGT*,22.59444444
-110.21,27.59,TORIM,SON,Tórim Son. SGT*,15.98571429
-109.97,27.61,TAJIMAROA,SON,Tajimaroa Son. SGT*,16.76071429
-110.3,27.64,VICAM,SON,Vícam Son. SGT*,16.88695652
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,16.31481481
-98.63,22.49,NVAAPOLONIA,TAMPS,Nueva Apolonia Tamps. SGT*,23.624
-99.15,22.99,AHUALULCOTP,TAMPS,Ahualulco Tamps. SGT*,22.65
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,22.18809524
-98.37,24.05,ABASOLO,TAMPS,Abasolo Tamps. SGT*,22.216
-99.22,24.1,BARRETALI,TAMPS,Barretal Uno Tamps. SGT*,20.81538462
-99.43,24.25,TOMASENO,TAMPS,El Tomaseño Tamps. SGT*,19.52307692
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,29.34615385
-99.61,18.55,TAXGR,GRO,Taxco Gro.,21.80434783
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,16.25
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,16.46428571
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,17.95
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,17.58214286
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,18.825
-102,21.9,CNSAG,AGS,Los Conos Ags.,16.44642857
-102.68,22,CDRAG,AGS,La Codorniz Ags.,18.51785714
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,17.3125
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,17.97321429
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,16.54464286
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,17.37321429
-102.14,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,16.70535714
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,16.97321429
-102.3,22.36,CSOAG,AGS,Cosío Ags.,12.58035714
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,11.32037037
-114.85,31.03,SFLBN,BC,San Felipe B.C.,13.46818182
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,12.72916667
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,4.843333333
-115.15,32.41,ENLBN,BC,Ejido Nuevo León B.C.,15.13333333
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,12.34
-116.83,32.47,EFLBN,BC,El Florido B.C.,11.89473684
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,11.58695652
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,12.15625
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,21.80769231
-109.71,23.07,SJCBS,BCS,San José del Cabo B.C.S.,20.41071429
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,17.68518519
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,17.40178571
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,18.66964286
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,20.38392857
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,16.82142857
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,19.71428571
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,18.55357143
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,18.57142857
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,20.29464286
-111.66,25,CCNBS,BCS,Ciudad Constitución B.C.S.,17.79642857
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,19.17678571
-112.28,27.3,SRLBS,BCS,Santa Rosalía B.C.S.,15.856
-113.42,27.78,DORBS,BCS,Díaz Ordaz B.C.S.,12.78571429
-114.05,27.97,GNGBS,BCS,Guerrero Negro B.C.S.,14.78846154
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,24.74285714
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,26.32962963
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,26.69642857
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,25.99107143
-90.74,18.6,ESCCA,CAMP,Escárcega Camp.,26.5
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,27.57407407
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,26.32142857
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,26.58928571
-90.72,19.36,CHMCA,CAMP,Champotón Camp.,26.64285714
-90.22,19.61,NYXCA,CAMP,Noh-Yaxché Camp.,25.575
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,25.18421053
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,25.80357143
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,26.48214286
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,27.5537037
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,27.46296296
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,6.795454545
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,15.225
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,19.59166667
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,18.5
-105.68,26.92,PRRCH,CHIH,Parral Chih.,15.61964286
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,19.8875
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,19.70576923
-104.91,27.13,JMNCH,CHIH,Jiménez Chih.,14.97857143
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,19.22115385
-107.91,27.22,URECH,CHIH,Urique Chih.,19.51923077
-108.54,27.42,CNDCH,CHIH,Chínipas Chih.,17.166
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,14.58928571
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,16.05357143
-107.9,27.9,BTVCH,CHIH,Batovira Chih.,7.934782609
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,15.14285714
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,6.948076923
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,15.55357143
-107.48,28.48,AGZCH,CHIH,Abraham González Chih.,7.392857143
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,14.76607143
-107.85,28.95,TMCCH,CHIH,Temósachic Chih.,8.428571429
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. León Chih.,17.4125
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,9.957142857
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,10.96428571
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,14.79464286
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,9.464285714
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,10.97678571
-106.4,31.74,CJZCH,CHIH,Ciudad Juárez Chih.,11.68421053
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,28.65178571
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,27.725
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,28.45192308
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,26.83035714
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,27.125
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,29.96428571
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,30.16964286
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,24.425
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,25.63392857
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,25.99107143
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,24.05357143
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,24.39285714
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,28.63928571
-92.67,15.92,REFCP,CHIS,Reforma Chis.,23.53571429
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,24.71428571
-92.1,16.2,COOCP,CHIS,Observatorio de Comitán Chis.,19.81785714
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,29.05714286
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,24.89285714
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,26.09821429
-92.8,16.55,ACACP,CHIS,Acala Chis.,26.20535714
-90.7,16.58,LACCP,CHIS,Lacantún Chis.,25.15789474
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,26.75892857
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,16.09259259
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,26.4
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,27.08035714
-92.82,16.94,SNACP,CHIS,Santa María Chis.,24.27678571
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,27.22115385
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,26.17307692
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,24.72115385
-93.6,17.18,MALCP,CHIS,Nezahualcóyotl Chis.,27.08333333
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,25.94047619
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,22.48346154
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,26.77083333
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,25.30357143
-101.02,25.38,STOCL,COAH,Saltillo Coah.,16.65384615
-103.45,25.54,TORCL,COAH,Observatorio de Torreón Coah.,21.35535714
-103.47,25.54,CYTCL,COAH,Coyote Coah.,20.17857143
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,16.53703704
-102.98,25.76,SPECL,COAH,San Pedro Coah.,19.49107143
-100.66,26.84,CDLCL,COAH,Candela Coah.,17.7
-101.42,26.91,MCVCL,COAH,Monclova Coah.,18.6375
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,17.62962963
-101,27.42,PRSCL,COAH,Progreso Coah.,16.78
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,16.99814815
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,16
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,16.72083333
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,14.38
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,15.59615385
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,15.20833333
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,14.77777778
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,13.92307692
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,25.30357143
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,24.83928571
-103.63,18.83,CLLCM,COL,Callejones Col.,27.1875
-103.87,18.91,TCMCM,COL,Tecomán Col.,27.05681818
-104.32,19.04,MNZCM,COL,Manzanillo Col.,26.00892857
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,25.11538462
-103.73,19.22,LPSCM,COL,La Posta Col.,25.71071429
-103.73,19.22,RDRCM,COL,Radar Col.,26
-103.61,19.25,BVSCM,COL,Buena Vista Col.,24.24107143
-103.81,19.32,PNTCM,COL,Peñitas Col.,27.0125
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,24.54347826
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,16.55357143
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,18.29444444
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,17.96428571
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,18.125
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,15.79464286
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,15.13392857
-104.7,24,CAGDR,DGO,Campo Agrícola Dgo.,15.30769231
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,16.25892857
-104.67,24.03,DRGDR,DGO,Durango Dgo.,17.25178571
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,14.66071429
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,13.69642857
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,12.5
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,14.78571429
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,23.92857143
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,20.125
