Lon,Lat,Clave,Edo,Est,Tmin
-93.13,16.75,76843,CHIS,TUXTLA GUTIÉRREZ,17.51935484
-88.2,20.69,76647,YUC,VALLADOLID,17.46428571
-96.14,19.16,76692,VER,VERACRUZ,19.12857143
-102.57,22.78,76525,ZAC,ZACATECAS,7.441935484
-102.32,19.98,76662,MICH,ZAMORA,7.448387097
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,6.193548387
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,2.596774194
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,8.677419355
-107.76,25.12,RAVSI,SIN,Estación Rancho Viejo Sin.,10.4516129
-95.03,18.52,SONVC,VER,Sontecomapan Ver.,14.74074074
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,2.516129032
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,1.870967742
-96.97,19.45,TAPVC,VER,Tapachapan Ver.,10.56521739
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,17.77419355
-103.27,22.11,76519,JAL,COLOTLAN,4.419230769
-100.5,21.22,POZGJ,GTO,Pozos Gto.,4.741935484
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,12.32258065
-97.82,19.62,IXTPB,PUE,Ixtacamaxtitlán Pue.,1.322580645
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,4.5
-99.24,19.53,CLYMX,MEX,Calacoaya Méx.,5.338709677
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,17.11538462
-96.39,19.26,LOFVC,VER,Loma Fina Ver.,17.17241379
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,6.379310345
-96.53,17.43,ATEOX,OAX,Atepec Oax.,7.387096774
-110.29,30.98,CNNSO,SON,Cananea Son.,3.333333333
-99.2,19.31,CCH S,DF,CCH Sur,7.474193548
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,9.919354839
-96.95,19.23,TOTVC,VER,Totutla Ver.,9.444444444
-97.01,18.33,ZOQPB,PUE,Zoquitlán Pue.,6.838709677
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,6.467741935
-99.55,24.57,VSMTP,TAMPS,Victoria-San Marcos Tamps.,10.7037037
-99.93,17.6,YXTGR,GRO,Yextla Gro.,10.19354839
-96.97,19.55,OTIVC,VER,Otilpan Ver.,9.25
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,6.822580645
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,2.677419355
-111.35,26.01,BLORETO,BCS,Bahía de Loreto B.C.S. SMN*,13.18709677
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,3.758064516
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,18.13548387
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,15.43548387
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,17.96666667
-89.72,19.46,DZILBACHEN,QROO,Dzilbachén Camp. SMN*,16.19333333
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,17.09032258
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,11.29032258
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,15.1
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,0.774193548
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,5.6356
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,5.95483871
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,6.444444444
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,18.90322581
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,15.34482759
-98,20.22,NECAXASGT,PUE,Necaxa Pue. SGT*,9.900833333
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,17.93
-99.15,21.82,TANCHACHIN,SLP,Tanchachín S.L.P. SGT*,14.8
-110.21,27.59,TORIM,SON,Tórim Son. SGT*,6.541935484
-109.97,27.61,TAJIMAROA,SON,Tajimaroa Son. SGT*,6.251612903
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,7.483333333
-99.15,22.99,AHUALULCOTP,TAMPS,Ahualulco Tamps. SGT*,13.60689655
-99.22,24.1,BARRETALI,TAMPS,Barretal Uno Tamps. SGT*,9.960714286
-99.43,24.25,TOMASENO,TAMPS,El Tomaseño Tamps. SGT*,9.060714286
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,22.31612903
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,3.741935484
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,3.483870968
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,3.874193548
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,5.716129032
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,6.403225806
-102,21.9,CNSAG,AGS,Los Conos Ags.,3.790322581
-102.68,22,CDRAG,AGS,La Codorniz Ags.,7.112903226
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,4.419354839
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,5.564516129
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,3.983870968
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,5.422580645
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,5.064516129
-102.3,22.36,CSOAG,AGS,Cosío Ags.,0.790322581
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,8.65
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,15.32580645
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,17.32333333
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,17.22580645
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,18.25806452
-90.74,18.6,ESCCA,CAMP,Escárcega Camp.,18.25925926
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,21.31818182
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,17.48275862
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,16.5483871
-90.72,19.36,CHMCA,CAMP,Champotón Camp.,17.37037037
-90.22,19.61,NYXCA,CAMP,Noh-Yaxché Camp.,15.76666667
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,14.77419355
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,15.23333333
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,17.46428571
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,17.37777778
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,17.53448276
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,7.641935484
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,11.56774194
-107.91,27.22,URECH,CHIH,Urique Chih.,9.206451613
-108.54,27.42,CNDCH,CHIH,Chínipas Chih.,6.74516129
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,-2.312903226
-107.48,28.48,AGZCH,CHIH,Abraham González Chih.,-3.333333333
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,3.438709677
-107.85,28.95,TMCCH,CHIH,Temósachic Chih.,-4.032258065
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,-0.322580645
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,2.016129032
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,-0.903225806
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,-0.380645161
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,13.83870968
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,16.08333333
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,13.90322581
-92.67,15.92,REFCP,CHIS,Reforma Chis.,13.87096774
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,14.74193548
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,21.71290323
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,16.70967742
-92.8,16.55,ACACP,CHIS,Acala Chis.,15.58064516
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,16.58064516
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,7.493333333
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,17.55806452
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,17.96666667
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,16.01612903
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,15.92857143
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,15.44541667
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,19.26086957
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,18.26785714
-101.02,25.38,SALCL,COAH,Observatorio de Saltillo Coah.,6.438709677
-101.02,25.38,STOCL,COAH,Saltillo Coah.,7.551724138
-102.98,25.76,SPECL,COAH,San Pedro Coah.,5.451612903
-101.42,26.91,MCVCL,COAH,Monclova Coah.,8.313793103
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,5.620689655
-101,27.42,PRSCL,COAH,Progreso Coah.,4.310344828
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,5.964285714
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,6.911111111
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,4.633333333
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,4.666666667
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,4.814814815
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,5.607142857
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,18.32258065
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,18.43333333
-104.32,19.04,MNZCM,COL,Manzanillo Col.,22.73870968
-103.73,19.22,LPSCM,COL,La Posta Col.,17.37096774
-103.73,19.22,RDRCM,COL,Radar Col.,19.96774194
-103.61,19.25,BVSCM,COL,Buena Vista Col.,15.5483871
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,8.806451613
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,9.119354839
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,6.661290323
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,6.564516129
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,4.629032258
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,3.419354839
-104.67,24.03,DRGDR,DGO,Durango Dgo.,4.619354839
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,2.129032258
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,0.935483871
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,1.822580645
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,1.251612903
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,7.870967742
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,7.096774194
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,4.258064516
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,1.080645161
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,1
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,15
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,18.80967742
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,21.64193548
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,16.83870968
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,21.48387097
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,18.70967742
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,12.5483871
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,11.75806452
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,14.51612903
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,10.25806452
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,10.80645161
-98.74,17.78,OLNGR,GRO,Olinala Gro.,11.12903226
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,8.290322581
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,10.48387097
-99.55,18.35,IGLGR,GRO,Iguala Gro.,15.48709677
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,16.59677419
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,14.33870968
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,12.12903226
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,7.741935484
-100.67,20.05,SLSGJ,GTO,Solís Gto.,7.806451613
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,4.709677419
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,5.080645161
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,6.629032258
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,7.774193548
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,6.887096774
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,5.741935484
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,6.209677419
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,6.677419355
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,5.806451613
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,9.564516129
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,9.838709677
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,8.451612903
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,7.387096774
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,5.258064516
-101.13,20.52,PERGJ,GTO,Pericos Gto.,6.483870968
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,7.709677419
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,7.935483871
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,6
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,8
-101.3,20.6,TEMGJ,GTO,Temascatío Gto.,9.370967742
-101.67,20.62,CRMGJ,GTO,Cuerámaro Gto.,9.64516129
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,4.516129032
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,8.725806452
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,5.435483871
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,6.112903226
-101.29,20.87,PRSGJ,GTO,La Purísima Gto.,8.290322581
-100.9,20.95,CSRGJ,GTO,Cinco Señores Gto.,3.419354839
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,8.035483871
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,5.661290323
-101.67,21.1,LENGJ,GTO,León Gto.,10.11290323
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,2.274193548
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,7.838709677
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,7.387096774
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. Protección Civil*,6.135483871
-100.09,21.3,XICGJ,GTO,Xichú Gto.,8.483333333
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,2.225806452
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,4.48
-99.31,19.96,PRQHD,HGO,Requena Hgo.,4.709677419
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,6.283870968
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,5.174193548
-99.36,20.16,ENDHD,HGO,Endhó Hgo.,6
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,5.741935484
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,4.064516129
-99.33,20.36,PRGHD,HGO,Javier Rojo Gómez Hgo.,7.322580645
-99.65,20.37,HCPHD,HGO,Huichapan Hgo.,4.432258065
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,6.741935484
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,7.806451613
-98.76,20.59,LMTHD,HGO,Metztitlán Hgo.,14.90322581
-98.65,20.65,ZXTHD,HGO,Zacualtipán Hgo.,6.266666667
-99.5,20.66,ZMPHD,HGO,Ing. Fernando Hiriart Balderrama Hgo.,11.78333333
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,11.70967742
-105.13,20,CPEJL,JAL,Cajón de Peña Jal.,20.80645161
-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,13
-102.71,20.29,JMYJL,JAL,Jamay Jal.,5.735483871
-102.5,20.55,ATOTONILCOCFE,JAL,Atotonilco Jal. CFE*,7.067741935
-105.05,20.58,CULJL,JAL,Cuale Jal.,16.77419355
-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,10.67741935
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,10.72580645
-100.28,19.1,TROMX,MEX,Trojes Méx.,2.5
-98.87,19.19,SLAMX,MEX,San Luis Ameca Méx.,3.85483871
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas Méx.,2.483870968
-99.28,19.45,PTLMX,MEX,Presa Totolica Méx.,2.419354839
-99.24,19.45,EMOMX,MEX,El Molinito Río Hondo Méx.,-1.096774194
-99.7,19.47,SBBMX,MEX,José Antonio Alzate Méx.,-1.935483871
-99.22,19.48,MBLMX,MEX,Molino Blanco Méx.,4.741935484
-98.88,19.48,CHPMX,MEX,Chapingo Méx.,3.725806452
-99.22,19.57,ARBMX,MEX,Las Arboledas Méx.,5.661290323
-98.92,19.58,GRDMX,MEX,La Grande Méx.,7.258064516
-99.19,19.62,OBSMX,MEX,San Martín Obispo Méx.,7.387096774
-99.05,19.63,K27MX,MEX,km 27+250 Méx.,8.032258065
-98.91,19.63,ACOLMAN,MEX,Acolman Méx. OCAVM*,4.53
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,3.193548387
-99.3,19.7,CNPMX,MEX,La Concepción Méx.,2.935483871
-99.18,19.74,PCGMX,MEX,Puente Colgante Méx.,2.419354839
-99.56,19.88,DNXMX,MEX,Danxhó Méx.,0.741935484
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,1.967741935
-101.93,18.92,ZICMC,MICH,Zicuirán Mich.,17.12903226
-102.37,19.08,APAMC,MICH,Apatzingán Mich. SMN*,17.71935484
-102.37,19.08,APTMC,MICH,Apatzingán Mich.,15.09677419
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,14.5
-102.77,19.29,CHLMC,JAL,Constitución de Apatzingán Jal.,15.29032258
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,5.032258065
-101.45,19.55,VJIMC,MICH,Villa Jiménez Mich.,2.967741935
-101.26,19.63,COIMC,MICH,Coíntzio Mich.,5.419354839
-101.18,19.69,MORMC,MICH,Morelia Mich.,7.64516129
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,8.309677419
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,5.112903226
-100.87,19.83,MLPMC,MICH,Malpaís Mich.,4.064516129
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,7.370967742
-100.44,19.89,MRVMC,MICH,Maravatío Mich.,3.516129032
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,3.14516129
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,4.677419355
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,5.435483871
-102.4,20.1,SSIMC,MICH,San Simón Mich.,12.29032258
-102.75,20.15,LPAMC,MICH,La Palma Mich.,9.816129032
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,4.838709677
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,5.112903226
-99.18,18.57,HIGMR,MOR,Higuerón Mor.,12.48387097
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,10.69354839
-105.14,20.89,GAVNR,NAY,Gaviotas Nay.,16.61290323
-104.89,21.49,TEPNR,NAY,Tepic Nay.,13.98709677
-105.39,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,15.93225806
-100.17,23.68,DARNL,NL,Doctor Arroyo N.L.,6.64516129
-99.78,23.98,ZRGNL,NL,Zaragoza N.L.,6.419354839
-99.82,24.1,ARRNL,NL,Aramberri N.L.,6.133333333
-99.7,24.78,CRUNL,NL,Crucitas N.L.,7.517857143
-100.08,24.83,GALNL,NL,Galeana N.L.,5.225806452
-99.4,24.94,CPRNL,NL,José López Portillo N.L.,8.788461538
-100.55,25.03,SRANL,NL,San Rafael N.L.,-1.35483871
-100.13,25.43,LBCNL,NL,La Boca N.L.,7.314814815
-100.2,25.52,ECSNL,NL,El Cerrito N.L.,5.178571429
-100.27,25.68,MTRNL,NL,Monterrey N.L.,8.803571429
-100.3,25.73,OBSNL,NL,Observatorio de Nuevo León N.L.,9.296153846
-100.27,25.8,CANNL,NL,El Canadá N.L.,8.923076923
-100.17,25.95,CDFNL,NL,Ciénega de Flores N.L.,7.103448276
-99.61,26.09,CRVNL,NL,Cerralvo N.L.,7
-96.48,15.67,PTAOX,OAX,Puerto Ángel Oax.,21.92580645
-94.82,16.58,CHIOX,OAX,Chicapa Oax.,21.77586207
-95.93,16.65,BOQOX,OAX,Boquilla 1 Oax.,11.19354839
-96.7,17,OAOOX,OAX,Observatorio de Aeropuerto Oaxaca Oax.,9.464516129
-96.73,17.07,OACOX,OAX,Oaxaca Centro Oax.,11.61290323
-95.48,17.45,MAROX,OAX,María Lombardo Oax.,16.84615385
-97.78,17.81,HLOOX,OAX,Observatorio de Huajuapan de León Oax.,6.687096774
-96.2,17.87,JACOX,OAX,Jacatepec Oax.,17.05
-96.53,17.88,SFUOX,OAX,San Felipe Usila Oax.,15.37931034
-96.26,18,CDOOX,OAX,Miguel de la Madrid Hurtado Oax.,16.72413793
-96.08,18.17,PAPOX,OAX,Papaloapan Oax.,19.96153846
-96.41,18.23,TEMOX,OAX,Presidente Alemán Oax.,18.37037037
-98.57,18.11,CHSPB,PUE,Chila de la Sal Pue.,6.161290323
-98.26,18.2,PIXPB,PUE,Piaxtla Pue.,9.935483871
-98.78,18.45,TELPB,PUE,Teotlalco Pue.,8.129032258
-97.4,18.48,TEHPB,PUE,Tehuacán Pue.,6.322580645
-98.58,18.52,CHIPB,PUE,Chietla Pue.,11.74193548
-98.47,18.61,IZMPB,PUE,Izúcar de Matamoros Pue.,17.77419355
-98.54,18.77,HQCPB,PUE,Huaquechula Pue.,9.774193548
-97.75,18.88,TECPB,PUE,Tecamachalco Pue.,4.64516129
-98.11,18.91,BDDPB,PUE,Manuel Ávila Camacho Pue.,3.322580645
-97.25,18.92,PCRPB,PUE,Paso Carretas Pue.,3.258064516
-98.42,18.92,ATXPB,PUE,Atlixco Pue.,8.677419355
-98.28,18.97,ECHPB,PUE,Echeverría Pue.,5.35483871
-97.96,18.97,CEMPB,PUE,Cemex Pue.,4.322580645
-97.44,18.99,CDSPB,PUE,Ciudad Serdán Pue.,2.903225806
-98.23,19.01,MAYPB,PUE,Mayorazgo 21 Poniente Pue.,5.435483871
-98.2,19.02,CNAPB,PUE,Conagua Pue.,6.661290323
-98.17,19.05,PUOPB,PUE,Observatorio de Puebla Pue.,5.993548387
-97.93,19.06,ACJPB,PUE,Acajete Pue.,3.806451613
-98.32,19.07,CHLPB,PUE,Cholula Pue.,5.35483871
-98.06,19.09,CPLPB,PUE,Capulac Pue.,5.741935484
-98.46,19.1,HJTPB,PUE,Huejotzingo Pue.,4.193548387
-97.62,19.25,QUIPB,PUE,Quimixtlán Pue.,6.85
-97.42,19.45,ACHPB,PUE,Alchichilca Pue.,0.435483871
-97.69,19.46,LIBPB,PUE,Libres Pue.,3.935483871
-97.49,19.49,TPYPB,PUE,Tepeyahualco Pue.,2.032258065
-97.53,19.7,OYAPB,PUE,Oyameles Pue.,2.322580645
-98.05,19.74,CNGPB,PUE,Chignahuapan Pue.,1.838709677
-97.36,19.82,TEZPB,PUE,Teziutlán Pue.,6.538461538
-97.81,19.83,TEOPB,PUE,Tetela de Ocampo Pue.,5.533333333
-97.58,19.86,ZCPPB,PUE,Zacapoaxtla Pue.,6.724137931
-97.79,20,TDRPB,PUE,Tepango de Rodríguez Pue.,5.483870968
-98.15,20.03,AHUPB,PUE,Ahuazontepec Pue.,1.403225806
-97.52,20.03,CTZPB,PUE,Cuetzalan Pue.,10.64516129
-98.05,20.18,HUAPB,PUE,Huauchinango Pue.,8.517241379
-98.05,20.18,UDSPB,PUE,Universidad de la Sierra Pue.,7.689655172
