Lon,Lat,Clave,Edo,Est,Tmax
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,30.7
-99.78,16.97,K21GR,GRO,km 21 Gro.,35.5
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,33.2
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,31.9
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,37.2
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,33.7
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,29.7
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,31.6
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,30.1
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,30.7
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,30.5
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,31.1
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,28.2
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,29.6
-98.74,17.78,OLNGR,GRO,Olinala Gro.,38.0
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,20.5
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,36.3
-98.49,17.9,XXHGR,GRO,Xochihuehuetl·n Gro.,35.1
-99.55,18.35,IGLGR,GRO,Iguala Gro.,31.3
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,33.9
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,34.2
-101,18.42,LCLGR,GRO,La Calera Gro.,36.5
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,28.1
-99.37,17.47,MCHGR,GRO,Mochitl·n Gro.,31.2
-99.91,16.82,ACAPULCOMAR,GRO,Acapulco Gro. SEMAR*,33.9
-98.84,17.41,CRUCERODEL,GRO,Crucero de L. Gro. ProtecciÛn Civil*,20.9
-99.91,16.92,ELVELADERO,GRO,El Veladero Gro. SMN*,30.7
-99.37,16.99,TECOANAPA,GRO,Tecoanapa Gro. ProtecciÛn Civil*,30.1
-100.44,17.21,ATOYAC,GRO,Atoyac Gro. SMN*,36.5
-101.06,17.27,PTOVICENTEMAR,GRO,Puerto Vicente Gro. SEMAR*,32.7
-99.5,17.55,CHILPANCINGOob,GRO,Observatorio de Chilpancingo Gro. SMN*,30.2
-99.18,17.61,CHILAPA,GRO,Chilapa Gro. ProtecciÛn Civil*,27.6
-101.55,17.64,ZIHUATANEJO,GRO,Zihuatanejo Gro. SMN*,35.6
-102.12,17.98,PETACALCO,GRO,Petacalco Gro. SMN*,32.6
-99.47,18.3,VTRGR,GRO,Valerio Trujano Gro.,33.3
-99.52,18.36,IGUALA,GRO,Iguala Gro. SMN*,34.0
-99.23,16.76,LASVIGAS,GRO,Las Vigas Gro. ProtecciÛn Civil*,30.5
-101.29,21.01,76577,GTO,Guanajuato,26.8
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,27.6
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,23.2
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,26.0
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,24.0
-100.5,21.22,POZGJ,GTO,Pozos Gto.,24.7
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,26.8
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,27.1
-100.72,20.03,ACNGJ,GTO,Ac·mbaro Gto.,26.9
-100.67,20.05,SLSGJ,GTO,SolÌs Gto.,27.0
-100.52,20.13,JCRGJ,GTO,JerÈcuaro Gto.,28.7
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,26.8
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,28.5
-101.36,20.28,LJIGJ,GTO,Las JÌcamas Gto.,30.7
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,26.1
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,26.9
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,28.3
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,27.4
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,28.9
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,26.8
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,27.5
-100.95,20.48,CRTGJ,GTO,Cort·zar Gto.,28.2
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,28.5
-101.13,20.52,PERGJ,GTO,Pericos Gto.,27.5
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,29.5
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,31.5
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,27.3
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,28.1
-101.3,20.6,TEMGJ,GTO,TemascatÌo Gto.,29.7
-101.67,20.62,CRMGJ,GTO,Cuer·maro Gto.,30.9
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,28.1
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,28.7
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,28.4
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,29.5
-101.29,20.87,PRSGJ,GTO,La PurÌsima Gto.,28.8
-100.9,20.95,CSRGJ,GTO,Cinco SeÒores Gto.,26.0
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,28.1
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,26.9
-101.67,21.1,LENGJ,GTO,LeÛn Gto.,29.1
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,32.2
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,29.1
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,28.6
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. ProtecciÛn Civil*,24.2
-100.09,21.3,XICGJ,GTO,Xich˙ Gto.,30.2
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,28.6
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,24.0
-100.87,20.38,LGVGJ,GTO,Presa la Gavia Gto.,30.4
-101.63,20.51,CORRALEJO,GTO,Corralejo Hidalgo Gto. ProtecciÛn Civil*,29.5
-100.82,20.85,PALGJ,GTO,Presa Allende Gto. SMN*,26.6
-100.88,21.1,PNLGJ,GTO,PeÒuelitas Gto.,27.2
-99.83,21.32,SGORDAII,GTO,Sierra Gorda 2 Gto. SMN*,21.8
-98.75,20.13,76632,HGO,Pachuca,24.4
-98.36,20.08,76634,HGO,Tulancingo,25.5
-99.31,19.96,PRQHD,HGO,Requena Hgo.,26.5
-98.33,20.06,PERHD,HGO,La Esperanza Hgo.,23.4
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,25.7
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,24.4
-99.36,20.16,ENDHD,HGO,EndhÛ Hgo.,27.4
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,25.8
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,26.3
-99.33,20.36,PRGHD,HGO,Javier Rojo GÛmez Hgo.,28.9
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,29.3
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,25.1
-98.76,20.59,LMTHD,HGO,Metztitl·n Hgo.,36.7
-98.65,20.65,ZXTHD,HGO,Zacualtip·n Hgo.,26.6
-99.5,20.66,ZMPHD,HGO,Ing. Fernando Hiriart Balderrama Hgo.,28.4
-98.33,21.02,ATCHD,HGO,Atlapexco Hgo.,37.5
-98.42,21.15,HJTHD,HGO,Huejutla Hgo.,36.6
-98.6,21.17,ORZHD,HGO,San Felipe Orizatl·n Hgo.,32.8
-98.47,19.73,ITESAAPAN,HGO,ITESA-Apan Hgo. SMN*,22.3
-98.27,19.97,TEZONCUALPA,HGO,Tezoncualpa Hgo. OCAVM*,19.4
-99.35,20.06,LASROSAS,HGO,Las Rosas Hgo. SGT*,25.7
-98.75,20.12,PACHUCAob,HGO,Observatorio de Pachuca Hgo. SMN*,25.4
-98.72,20.19,ELCHICO,HGO,El Chico Hgo. SMN*,16.8
-98.97,20.28,ACTOPAN,HGO,Actopan Hgo. OCAVM*,26.7
-99.32,20.36,PROJOGOMEZ,HGO,Presa Rojo GÛmez Hgo. OCAVM*,24.3
-99.18,20.5,IXMIQUILPAN,HGO,Ixmiquilpan Hgo. OCAVM*,25.9
-99.22,20.87,MARMOLES,HGO,Los M·rmoles Hgo. SMN*,18.1
-98.37,21.15,HUEHD,HGO,Huejutla Hgo. SMN*,35.0
-103.46,19.73,76656,JAL,Ciudad Guzm·n,27.9
-103.39,20.71,76612,JAL,Guadalajara,28.9
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,27.6
-103.4,18.97,TRJCM,JAL,Solidaridad Jal.,35.0
-104.57,19.23,CIHJL,JAL,Cihuatl·n Jal.,36.5
-103.47,19.7,CGZJL,JAL,Ciudad Guzm·n Jal.,29.1
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,33.6
-104.37,19.98,TMLJL,JAL,RamÛn Corona Madrigal General Jal.,28.3
-105.13,20,CPEJL,JAL,CajÛn de PeÒa Jal.,32.5
-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,26.5
-102.71,20.29,JMYJL,JAL,Jamay Jal.,27.5
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,29.9
-103.65,20.47,HRTJL,JAL,Hurtado Jal.,28.8
-102.25,20.48,HUAJL,JAL,Huascato Jal.,28.5
-104.05,20.55,RAMJL,JAL,RÌo Ameca Jal.,30.1
-105.05,20.58,CULJL,JAL,Cuale Jal.,33.3
-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,31.0
-103.36,20.58,PITJL,JAL,ProtecciÛn a Infraestructura y AtenciÛn a Emergencias Jal.,28.4
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,31.0
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,26.3
-103.39,20.71,GUCJL,JAL,Guadalajara los Colomos Jal.,28.8
-103.45,20.75,BAZJL,JAL,Base AÈrea Zapopan Jal.,27.0
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,34.9
-102.85,21.13,CUNJL,JAL,La CuÒa Jal.,32.8
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,29.3
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,28.0
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,28.0
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,30.2
-101.74,21.5,CRTJL,JAL,El Cuarenta Jal.,28.4
-102.44,21.6,AJJJL,JAL,Ajoj˙car Jal.,29.3
-103.2,22.17,TENJL,JAL,Tenasco Jal.,29.6
-102.77,19.29,CHLMC,JAL,ConstituciÛn de Apatzing·n Jal.,37.9
-103.78,21.83,BLNJL,JAL,BolaÒos Jal.,35.2
-103.25,22.13,CLTJL,JAL,Colotl·n Jal.,30.2
-103.23,22.33,ACHZC,JAL,Achimec Jal.,27.5
-103.73,22.4,BCSJL,JAL,Bocas Jal.,32.1
-101.92,21.37,OLMJL,JAL,Observatorio de Lagos de Moreno Jal.,28.8
-104.29,19.85,ELCJL,JAL,El Corcovado Jal.,32.7
-104.78,20.48,CRNJL,JAL,Corrinchis Jal.,27.0
-103.92,19.46,SMANANTLANI,JAL,Sierra Manatl·n 1 Jal. SMN*,21.5
-105.04,19.5,CHAMELA,JAL,Chamela-Cuixmala Jal. SMN*,34.8
-103.59,19.59,NEVADOCOLIMA,JAL,Nevado de Colima Jal. SMN*,13.5
-104.56,19.63,CHFJL,JAL,El ChiflÛn Jal.,33.7
-103.46,19.73,CDGUZMANob,JAL,Observatorio de Ciudad Guzm·n Jal. SMN*,28.8
-105.13,20,RIOTOMATLAN,JAL,RÌo Tomatl·n Jal. SMN*,32.5
-103.03,20.17,TZPJL,JAL,Tizap·n Jal.,26.8
-103.42,20.27,JOCJL,JAL,Jocotepec Jal. SMN*,27.0
-103.2,20.29,CHAJL,JAL,Chapala 1 Jal. SMN*,27.0
-103.64,20.68,LAPRIMAVERA,JAL,La Primavera Jal. SMN*,29.1
-103.39,20.71,GUADALAJARAob,JAL,Observatorio de Guadalajara  Jal. SMN*,29.3
-105.21,20.73,LDBJL,JAL,La Desembocada J.L.,34.8
-104.25,20.83,IXTLANRIO,JAL,Ixtl·n del RÌo Nay. SMN*,31.5
-101.94,21.35,LMORENOob,JAL,Observatorio de Lagos de Moreno Jal. SMN*,28.6
-103.05,22.05,ZPTJL,JAL,El Zapote Jal.,31.3
-103.27,22.11,COLOTLANob,JAL,Observatorio de Colotl·n Jal. SMN*,30.9
-103.27,22.11,76519,JAL,Colotl·n,29.1
-99.71,19.29,76675,MEX,Toluca,23.2
-99.24,19.53,CLYMX,MEX,Calacoaya MÈx.,24.1
-100.28,19.1,TROMX,MEX,Trojes MÈx.,23.5
-98.87,19.19,SLAMX,MEX,San Luis Ameca MÈx.,23.2
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM MÈx.,25.2
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas MÈx.,20.3
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca MÈx. SMN*,22.5
-99.28,19.45,PTLMX,MEX,Presa Totolica MÈx.,22.8
-99.24,19.45,EMOMX,MEX,El Molinito RÌo Hondo MÈx.,25.2
-99.78,19.46,PIRMX,MEX,Ignacio RamÌrez MÈx.,21.2
-99.7,19.47,SBBMX,MEX,JosÈ Antonio Alzate MÈx.,23.3
-99.22,19.48,MBLMX,MEX,Molino Blanco MÈx.,24.8
-98.88,19.48,CHPMX,MEX,Chapingo MÈx.,26.5
-99.22,19.57,ARBMX,MEX,Las Arboledas MÈx.,25.2
-98.92,19.58,GRDMX,MEX,La Grande MÈx.,23.8
-99.05,19.63,K27MX,MEX,km 27+250 MÈx.,25.1
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,24.3
-99.96,19.66,TPTMX,MEX,San AndrÈs Tepetitl·n MÈx.,24.5
-99.3,19.7,CNPMX,MEX,La ConcepciÛn MÈx.,23.9
-99.18,19.74,PCGMX,MEX,Puente Colgante MÈx.,24.3
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. MÈx.,20.8
-99.56,19.88,DNXMX,MEX,DanxhÛ MÈx.,22.4
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,25.4
-99.86,20.04,PNDMX,MEX,—adÛ MÈx.,20.9
-99.7,20.05,HPNMX,MEX,Huapango MÈx.,19.2
-99.74,20.12,PMNMX,MEX,El Molino MÈx.,20.0
-99.42,18.99,OCUMX,MEX,Ocuil·n de Arteaga Mex.,22.7
-99.63,19.29,COBMX,MEX,Observatorio del Estado de MÈxico MÈx.,23.5
-99.28,19.45,TTLMX,MEX,Totolica hidromÈtricas MÈx.,26.6
-98.91,19.53,SADMX,MEX,San AndrÈs MÈx.,24.1
-98.91,19.54,ATEMX,MEX,Atenco MÈx.,26.2
-99.39,19.83,TXMHD,MEX,Taxhimay MÈx.,26.3
-99.47,18.8,CHDMX,MEX,Colonia Hidalgo Mex.,29.7
-99.73,18.93,PDZMX,MEX,Porfirio DÌaz MÈx.,20.3
-99.65,19.3,RECMX,MEX,RectorÌa MÈx.,19.8
-99.7,19.33,CALMX,MEX,Calixtlahuaca MÈx.,23.7
-99.8,19.63,SMLMX,MEX,Santa MarÌa del Llano MÈx.,25.6
-99.79,19.83,PFBMX,MEX,Francisco JosÈ Trinidad Fabela MÈx.,20.9
-99.94,18.93,TESMX,MEX,Texcaltitl·n MÈx.,21.5
-99.8,19.33,TBRMX,MEX,Tres Barrancas MÈx.,21.5
-98.9,19.44,TJCMX,MEX,El Tejocote MÈx.,22.7
-99.77,19.57,IXCMX,MEX,Ixtlahuaca MÈx.,23.6
-99.74,19.59,SLBMX,MEX,San Bartolo del Llano MÈx.,22.5
-99.68,19.12,NEVMX,MEX,Nevado de Toluca MÈx. SMN*,8.9
-98.66,19.12,ALTZOMONI,MEX,Altzomoni Mex. SMN*,12.7
-99.96,19.21,CDEPIEDRAS,MEX,Corral de Piedras Mex. SMN*,16.5
-100.14,19.31,DONATOGUERRA,MEX,Donato Guerra Mex. SMN*,18.0
-98.88,19.33,IXTAPALUCA,MEX,Ixtapaluca MÈx. OCAVM*,25.1
-100.08,19.38,VALLEDEBRAVO,MEX,Valle de Bravo MÈx. SGT*,22.2
-99.24,19.47,CCHN,MEX,Colegio de Ciencias y Humanidades Naucalpan MÈx. UNAM*,24.2
-98.89,19.49,CHAPINGO,MEX,Chapingo MÈx. SGT*,25.1
-98.83,19.5,SANCTORUM,MEX,Sanctorum MÈx. OCAVM*,18.6
-99.27,19.52,PREMX,MEX,Presa MadÌçn MÈx. SMN*,23.6
-99.97,19.54,CDELCERRILLO,MEX,Centro del Cerrillo Mex. OCAVM*,22.2
-99.52,19.57,CCAMX,MEX,Cerro Catedral MÈx. SMN*,12.7
-99.87,19.78,ATLMX,MEX,Atlacomulco MÈx. SMN*,21.8
-101.18,19.7,76665,MICH,Morelia,27.2
-102.32,19.98,76662,MICH,Zamora,30.8
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,26.6
-102.21,18.02,MLCMC,MICH,Melchor Ocampo L. C. Mich.,36.0
-102.18,18.05,VILMC,MICH,JosÈ MarÌa Morelos y PavÛn Mich.,35.1
-101.88,18.27,INFMC,MICH,Infiernillo Mich.,36.0
-100.9,18.5,CMNMC,MICH,Caimanera Mich.,36.5
-102.2,18.8,LPSMC,MICH,La PastorÌa Mich.,36.3
-101.93,18.92,ZICMC,MICH,Zicuir·n Mich.,39.5
-102.37,19.08,APTMC,MICH,Apatzing·n Mich.,35.0
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,38.2
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,29.1
-101.45,19.55,VJIMC,MICH,Villa JimÈnez Mich.,26.5
-100.61,19.58,AGOMC,MICH,Agostitl·n Mich.,21.8
-100.68,19.62,PUCMC,MICH,Pucuato Mich.,22.8
-101.26,19.63,COIMC,MICH,CoÌntzio Mich.,25.7
-101.18,19.69,MORMC,MICH,Morelia Mich.,26.2
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,27.2
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,25.5
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,25.2
-101.8,19.81,ZCAMC,MICH,Zacapu Mich.,29.0
-100.87,19.83,MLPMC,MICH,MalpaÌs Mich.,28.7
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,26.0
-100.83,19.86,ZINMC,MICH,ZinapÈcuaro Mich.,26.1
-100.44,19.89,MRVMC,MICH,MaravatÌo Mich.,27.8
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,24.1
-102.32,19.96,ORAMC,MICH,Orandino Mich.,27.8
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,27.0
-102.27,19.97,CHAMC,MICH,Chaparaco Mich.,27.1
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,24.2
-102.28,20.01,ZAMMC,MICH,Zamora Mich.,32.1
-100.41,19.84,LDFMC,MICH,Laguna del Fresno Mich.,26.5
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,29.4
-102.4,20.1,SSIMC,MICH,San SimÛn Mich.,30.6
-101.72,20.13,ANGMC,MICH,Angamacutiro Mich. SMN*,26.6
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,25.6
-102.75,20.15,LPAMC,MICH,La Palma Mich.,28.3
-101.86,20.21,CORMC,MICH,Corrales Mich.,28.7
-101.63,20.25,LANMC,MICH,Los ¡ngeles Mich.,28.3
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,26.7
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,27.6
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,29.0
-102.24,20.34,YURMC,MICH,YurÈcuaro Mich.,32.4
-102,20.35,LPDMC,MICH,La Piedad Mich.,31.5
-102.6,19.96,JARMC,MICH,Jaripo Mich.,31.5
-102.54,19.98,GUAMC,MICH,Guaracha Mich.,32.0
-102.42,20.18,BIBMC,MICH,Barraje de Ibarra Mich.,28.2
-102.46,20.21,SCRMC,MICH,San CristÛbal Mich.,29.4
-102.13,18.85,LPNMC,MICH,Los Panches Mich.,35.6
-102.18,17.94,LCARDENASMAR,MICH,L·zaro C·rdenas Mich. SEMAR*,32.8
-101.93,18.92,PZICUIRAN,MICH,Presa Zicuir·n Mich. SMN*,35.3
-102.08,19.42,URUAPAN,MICH,Uruapan Mich. SMN*,24.7
-100.29,19.54,MMONII,MICH,Mariposa Monarca 2 Mich. SMN*,17.1
-100.28,19.67,MMONARCAI,MICH,Mariposa Monarca 1 Mich. SMN*,15.3
-102.32,19.98,ZAMORAob,MICH,Observatorio de Zamora Mich. SMN,30.3
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,33.2
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,24.5
-99.1,18.79,TICMR,MOR,Ticum·n Mor.,27.8
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,24.8
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,20.9
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,33.7
-99.02,18.44,HUTMR,MOR,Huautla Mor.,31.2
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,32.5
-99.19,18.52,XICMR,MOR,Xicatlacotla Mor.,35.6
-99.18,18.57,HIGMR,MOR,HiguerÛn Mor.,30.2
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,31.3
-99.4,18.6,AMCMR,MOR,Amacuzac Mor.,33.4
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,33.4
-99.42,18.61,HUAMR,MOR,Huajintl·n Mor.,33.3
-99.21,18.64,ZACATEPECob,MOR,Observatorio de Zacatepec Mor. SMN*,31.9
-99.2,18.65,ZCTMR,MOR,Zacatepec Mor.,32.4
-98.91,18.68,LCUMR,MOR,La Cuera Mor.,30.8
-98.8,18.7,JNCMR,MOR,Jonacatepec Mor.,28.8
-99,18.73,MYOMR,MOR,Moyotepec Mor.,30.9
-99.27,18.74,ALUMR,MOR,Alpuyeca Mor.,34.7
-99.33,18.77,RODMR,MOR,El Rodeo Mor.,29.3
-98.79,18.78,TMCMR,MOR,Temoac Mor.,26.8
-98.9,18.8,CUAMR,MOR,Cuautla Mor.,27.8
-98.75,18.81,TLOMR,MOR,Tlacotepec Mor.,24.1
-99.2,18.9,CUEMR,MOR,Cuernavaca Mor.,28.3
-99.2,18.9,TEMMR,MOR,Temixco Mor.,31.9
-99.1,18.9,YAHMR,MOR,Yautepec Mor.,29.9
-98.9,18.9,OAXMR,MOR,Oaxtepec Mor.,28.0
-99.22,18.91,OBSMR,MOR,Observatorio de Morelos Mor.,27.6
-99.19,18.92,SLDMR,MOR,Solidaridad Mor.,26.0
-98.92,18.99,TOTMR,MOR,Totoloapan Mor.,32.2
-99.26,19.03,HUIMR,MOR,Huitzilac Mor.,19.9
-98.94,19.04,TLCMR,MOR,Tlacualera Mor.,18.5
-99.14,18.52,NEXMR,MOR,Nexpa Mor.,35.0
-98.79,18.69,ELPMR,MOR,El PeÒÛn Mor.,28.1
-98.9,18.94,ATLMR,MOR,Atlatlahucan Mor.,27.7
-99.25,19.05,TRESMARIAS,MOR,Tres MarÌas Mor. SMN*,18.4
-99.4,18.7,MIAMR,MOR,Miacatl·n Mor.,31.7
-99.25,18.68,XXOMR,MOR,Xoxocotla Mor.,31.9
-99.26,18.73,OACMR,MOR,Oacalco Mor.,28.0
-99.16,18.77,PROMR,MOR,Progreso Mor.,27.9
-98.94,18.54,SHUAUTLA,MOR,Sierra de Huautla Mor. SMN*,30.1
-99.25,18.61,TQGMR,MOR,Tequesquitengo Mor.,30.9
-99.46,18.68,APAMR,MOR,Apacingo Mor.,29.2
-98.71,18.88,TETMR,MOR,Tetela del Volc·n Mor.,21.4
-99.23,18.93,CUERNAVACAob,MOR,Observatorio de Cuernavaca Mor. SMN*,27.5
-99.23,18.93,76727,MOR,Cuernavaca (Automatica),28.0
-98.78,18.94,HUXMR,MOR,Huecahuaxco Mor.,21.9
-99.31,19.05,LZEMPOALA,MOR,Lagunas de Zempoala Mor. SMN*,19.7
-104.89,21.49,76556,NAY,Tepic,30.4
-105.14,20.89,GAVNR,NAY,Gaviotas Nay.,35.6
-104.89,21.49,TEPNR,NAY,Tepic Nay.,30.4
-105.11,21.83,CAPNR,NAY,Capomal Nay.,35.6
-104.52,22.25,JMANR,NAY,Jes˙s MarÌa Nay.,36.9
-105.02,22.38,PAJNR,NAY,Pajaritos Nay.,33.6
-105.39,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,34.3
-105.35,22.49,ACANR,NAY,Acaponeta Nay.,35.1
-105.34,22.56,LESNR,NAY,La Estancia Nay.,35.5
-105.21,22.12,ROMNR,NAY,Rosa Morada Nay.,34.7
-105.14,21.96,RUINR,NAY,Ruiz Nay.,34.2
-104.89,21.49,TEPICob,NAY,Observatorio de Tepic Nay. SMN*,31.0
-105.29,21.53,SANBLASMAR,NAY,San Blas Nay. SEMAR*,31.9
-106.54,21.63,ISLASMARIASMAR,NAY,Islas MarÌas Nay. SEMAR*,32.6
-105.33,22.22,MARISMAS,NAY,Marismas Nacionales Nay. SMN*,35.2
-100.3,25.73,76393,NL,Monterrey,33.9
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,32.7
-100.17,23.68,DARNL,NL,Doctor Arroyo N.L.,29.1
-99.78,23.98,ZRGNL,NL,Zaragoza N.L.,28.2
-99.82,24.1,ARRNL,NL,Aramberri N.L.,30.5
-99.91,24.32,ASCNL,NL,La AscensiÛn N.L.,23.5
-99.7,24.78,CRUNL,NL,Crucitas N.L.,33.5
-100.08,24.83,GALNL,NL,Galeana N.L.,23.7
-99.58,24.87,CAMNL,NL,Camacho N.L.,34.8
-99.4,24.94,CPRNL,NL,JosÈ LÛpez Portillo N.L.,33.0
-99.74,24.99,CABNL,NL,Cabezones N.L.,32.6
-99.22,24.99,PAMNL,NL,La Pamona N.L.,37.0
-100.55,25.03,SRANL,NL,San Rafael N.L.,28.1
-99.83,25.17,MTMNL,NL,Montemorelos N.L.,32.9
-100.13,25.43,LBCNL,NL,La Boca N.L.,33.3
-99.53,25.5,LERNL,NL,Las Enramadas N.L.,35.2
-100.2,25.52,ECSNL,NL,El Cerrito N.L.,31.7
-100.27,25.68,MTRNL,NL,Monterrey N.L.,34.0
-100.3,25.73,OBSNL,NL,Observatorio de Nuevo LeÛn N.L.,34.3
-100.27,25.8,CANNL,NL,El Canad· N.L.,34.2
-100.17,25.95,CDFNL,NL,CiÈnega de Flores N.L.,33.9
-99.2,26.02,MDRNL,NL,Madero N.L.,35.6
-99.61,26.09,CRVNL,NL,Cerralvo N.L.,34.5
-100.13,27.24,ANHNL,NL,An·huac N.L.,36.7
-99.28,25.71,CCHNL,NL,Cuchillo-Solidaridad N.L.,34.8
-100.12,23.42,MYNNL,NL,Mier y Noriega N.L.,30.0
-99.44,24.98,CARNL,NL,Carmen de los Elizondo Linares N.L.,36.1
-100.31,25.58,ELDIENTE,NL,El Diente N. L. SMN*,30.4
-100.3,25.73,MONTERREYob,NL,Observatorio de Monterrey N.L. SMN*,34.2
-96.7,17.07,76775,OAX,Oaxaca,30.2
-95.18,16.17,76833,OAX,Salina Cruz,36.1
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,35.0
-96.53,17.43,ATEOX,OAX,Atepec Oax.,24.4
