Lon,Lat,Clave,Edo,Est,Tmed
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,31.14166667
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,30.05740741
-99.61,18.55,TAXGR,GRO,Taxco Gro.,21.27586207
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,21.5
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,22.77419355
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,23.13064516
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,22.72532258
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,23.39516129
-102,21.9,CNSAG,AGS,Los Conos Ags.,21.03548387
-102.68,22,CDRAG,AGS,La Codorniz Ags.,22.14516129
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,22.26612903
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,21.95833333
-102.29,22.16,PBLAG,AGS,PabellÛn Ags.,22.13612903
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,20.76935484
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,21.4
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,17.3
-114.85,31.03,SFLBN,BC,San Felipe B.C.,33.25384615
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,22.46
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,23.15
-115.15,32.41,ENLBN,BC,Ejido Nuevo LeÛn B.C.,34.32580645
-116.83,32.47,EFLBN,BC,El Florido B.C.,23.80322581
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,24.40862069
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,30.51935484
-109.71,23.07,SJCBS,BCS,San JosÈ del Cabo B.C.S.,28.55645161
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,31.4983871
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,31.61333333
-111.66,25,CCNBS,BCS,Ciudad ConstituciÛn B.C.S.,30.05689655
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,33.2125
-113.42,27.78,DORBS,BCS,DÌaz Ordaz B.C.S.,24.55172414
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,28.56666667
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,29.25322581
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,28.87903226
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,28.41666667
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,29.94354839
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,29.80645161
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,28.81935484
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,29.38225806
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,29.62903226
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,28.7983871
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,30.03709677
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,28.75862069
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,27.4
-105.68,26.92,PRRCH,CHIH,Parral Chih.,26.19193548
-104.91,27.13,JMNCH,CHIH,JimÈnez Chih.,27.70344828
-107.91,27.22,URECH,CHIH,Urique Chih.,29.045
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,28.16129032
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,28.82741935
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,28.41935484
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,28.82258065
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,20.68548387
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,28.08709677
-107.85,28.95,TMCCH,CHIH,TemÛsachic Chih.,22.93571429
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. LeÛn Chih.,34.16935484
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,24.4016129
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,26.05
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,32.97580645
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,25.03225806
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,26.13965517
-106.4,31.74,CJZCH,CHIH,Ciudad Ju·rez Chih.,31.4037037
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,29.77741935
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,28.1633871
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,28.65322581
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,30.27096774
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,27.40322581
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,29.53064516
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,29.19354839
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,25.06774194
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,27.05833333
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,27.56896552
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,25.47258065
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,26.03870968
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,27.29032258
-92.67,15.92,REFCP,CHIS,Reforma Chis.,25.56451613
-93.08,16.16,REVCP,CHIS,RevoluciÛn Mexicana Chis.,25.37096774
-92.1,16.2,COOCP,CHIS,Observatorio de Comit·n Chis.,22.20806452
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,29.14677419
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,26.575
-92.78,16.4,ANGCP,CHIS,Doctor Belisario DomÌnguez Chis.,27.75806452
-92.8,16.55,ACACP,CHIS,Acala Chis.,28.09677419
-93.15,16.64,BOQCP,CHIS,BoquerÛn Chis.,27.58064516
-92.63,16.73,SCOCP,CHIS,Observatorio de San CristÛbal Chis.,18.91774194
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla GutiÈrrez Chis.,27.33103448
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,28.00806452
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,27.67741935
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,28.26612903
-93.33,17.12,YAMCP,CHIS,YamonhÛ Chis.,27.49193548
-93.6,17.18,MALCP,CHIS,NezahualcÛyotl Chis.,29.17258065
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,29.13225806
-93.46,17.45,PENCP,CHIS,¡ngel Albino Corzo Chis.,29.3016129
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,28.58064516
-101.02,25.38,STOCL,COAH,Saltillo Coah.,24.63888889
-103.45,25.53,TORREONob,COAH,Observatorio de TorreÛn Coah. SMN*,31.1483871
-103.45,25.54,TORCL,COAH,Observatorio de TorreÛn Coah.,31.25645161
-103.47,25.54,CYTCL,COAH,Coyote Coah.,30.72580645
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,25.62903226
-102.98,25.76,SPECL,COAH,San Pedro Coah.,30.5
-100.66,26.84,CDLCL,COAH,Candela Coah.,32.38709677
-101.42,26.91,MCVCL,COAH,Monclova Coah.,32.87413793
-102.06,26.98,CCGCL,COAH,Cuatro CiÈnegas Coah.,31.64354839
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,33.61290323
-100.95,29.33,CDACL,COAH,Ciudad AcuÒa Coah.,32.36290323
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,32.06451613
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,29.75833333
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,29.43225806
-103.87,18.91,TCMCM,COL,Tecom·n Col.,31.16666667
-103.8,19.21,CQMCM,COL,Coquimatl·n Col.,28.92592593
-103.73,19.22,RDRCM,COL,Radar Col.,29.06451613
-103.61,19.25,BVSCM,COL,Buena Vista Col.,26.85185185
-103.6,19.32,CUACM,COL,CuauhtÈmoc Col.,26.758
-99.2,19.3,DATDF,DF,DesviaciÛn Alta Cd. de MÈx.,15.77419355
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,19.93064516
-99.07,19.47,SJADF,DF,San Juan de AragÛn Cd. de MÈx.,20.16935484
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de MÈx.,19.97580645
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,22.8983871
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,22.85645161
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,22.98275862
-104.67,24.03,DRGDR,DGO,Durango Dgo.,24.27096774
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,22.39137931
-104.75,24.5,CNTDR,DGO,Canatl·n Dgo.,21.85483871
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,20.21774194
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,19.54827586
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,29.68421053
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,23.85483871
-105.44,25.22,SACDR,DGO,SalomÈ Acosta Dgo.,24.74193548
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,25.77586207
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,29.2016129
-105.02,25.59,LCRDR,DGO,L·zaro C·rdenas Dgo.,26.37741935
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,19.35967742
-105.37,25.95,SMODR,DGO,Santa MarÌa del Oro Dgo.,20.08225806
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,29.36129032
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,24.09677419
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,28.39516129
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,28.40517241
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,26.54310345
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,30.09137931
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,26.10185185
-99.78,16.97,K21GR,GRO,km 21 Gro.,30.04310345
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,29.25
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,27.57407407
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,29.54032258
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,27.49137931
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,23.29
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,24.96551724
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,24.04032258
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,24.68548387
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,24.89821429
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,24.91129032
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,23.41935484
-98.74,17.78,OLNGR,GRO,Olinala Gro.,27.53225806
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,29.66071429
-98.49,17.9,XXHGR,GRO,Xochihuehuetl·n Gro.,27.03571429
-99.55,18.35,IGLGR,GRO,Iguala Gro.,26.45645161
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,28.50925926
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,25.29
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,22.70967742
-100.72,20.03,ACNGJ,GTO,Ac·mbaro Gto.,21.08064516
-100.67,20.05,SLSGJ,GTO,SolÌs Gto.,20.88870968
-100.52,20.13,JCRGJ,GTO,JerÈcuaro Gto.,20.69354839
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,20.42741935
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,20.97580645
-101.36,20.28,LJIGJ,GTO,Las JÌcamas Gto.,22.03225806
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,21.17096774
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,20.0483871
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,20.96666667
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,20.85967742
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,20.04516129
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,22.86612903
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,20.96666667
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,21.58064516
-100.95,20.48,CRTGJ,GTO,Cort·zar Gto.,22.33064516
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,21.42741935
-101.13,20.52,PERGJ,GTO,Pericos Gto.,21.06451613
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,22.59677419
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,23.16129032
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,22.21666667
-101.3,20.6,TEMGJ,GTO,TemascatÌo Gto.,23.62096774
-101.67,20.62,CRMGJ,GTO,Cuer·maro Gto.,23.38064516
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,22.08064516
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,22.53225806
-101.37,20.71,ANSGJ,GTO,Arandas Gto.,21.75806452
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,21.775
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,22.35483871
-101.29,20.87,PRSGJ,GTO,La PurÌsima Gto.,21.62580645
-100.9,20.95,CSRGJ,GTO,Cinco SeÒores Gto.,20.04032258
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,22.37580645
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,20.98387097
-101.67,21.1,LENGJ,GTO,LeÛn Gto.,23.40483871
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,21.32258065
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,22.925
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,22.10322581
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. ProtecciÛn Civil*,18.95833333
-100.09,21.3,XICGJ,GTO,Xich˙ Gto.,25.15967742
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,19.48225806
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,18.83333333
-99.31,19.96,PRQHD,HGO,Requena Hgo.,19.5
-98.33,20.06,PERHD,HGO,La Esperanza Hgo.,17
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,18.77419355
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,19.09677419
-99.36,20.16,ENDHD,HGO,EndhÛ Hgo.,20.96774194
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,19.9016129
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,19.32758621
-99.33,20.36,PRGHD,HGO,Javier Rojo GÛmez Hgo.,22.48387097
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,22.16129032
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,20.56666667
-98.76,20.59,LMTHD,HGO,Metztitl·n Hgo.,29.20517241
-98.65,20.65,ZXTHD,HGO,Zacualtip·n Hgo.,20.57741935
-98.33,21.02,ATCHD,HGO,Atlapexco Hgo.,31.22580645
-98.42,21.15,HJTHD,HGO,Huejutla Hgo.,31.32580645
-104.57,19.23,CIHJL,JAL,Cihuatl·n Jal.,30.54193548
-103.47,19.7,CGZJL,JAL,Ciudad Guzm·n Jal.,22.91551724
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,23.87096774
-102.71,20.29,JMYJL,JAL,Jamay Jal.,20.79032258
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,23.16129032
-102.25,20.48,HUAJL,JAL,Huascato Jal.,22.10483871
-104.05,20.55,RAMJL,JAL,RÌo Ameca Jal.,23.89482759
-105.05,20.58,CULJL,JAL,Cuale Jal.,28.65833333
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,24.60483871
-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,21.38793103
-103.39,20.71,GUCJL,JAL,Guadalajara los Colomos Jal.,23.14354839
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,27.30645161
-102.85,21.13,CUNJL,JAL,La CuÒa Jal.,24.03448276
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,21.82758621
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,21.07037037
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,21.70967742
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,22.75806452
-101.74,21.5,CRTJL,JAL,El Cuarenta Jal.,20.84259259
-102.44,21.6,AJJJL,JAL,Ajoj˙car Jal.,21.95967742
-103.2,22.17,TENJL,JAL,Tenasco Jal.,22.46551724
-98.87,19.19,SLAMX,MEX,San Luis Ameca MÈx.,16.76290323
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM MÈx.,16.60344828
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas MÈx.,13.40322581
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca MÈx. SMN*,16.24354839
-99.28,19.45,PTLMX,MEX,Presa Totolica MÈx.,16.35322581
-99.24,19.45,EMOMX,MEX,El Molinito RÌo Hondo MÈx.,14.83333333
-99.78,19.46,PIRMX,MEX,Ignacio RamÌrez MÈx.,15.01612903
-99.7,19.47,SBBMX,MEX,JosÈ Antonio Alzate MÈx.,15.63333333
-99.22,19.48,MBLMX,MEX,Molino Blanco MÈx.,19.48387097
-98.88,19.48,CHPMX,MEX,Chapingo MÈx.,18.66129032
-99.22,19.57,ARBMX,MEX,Las Arboledas MÈx.,18.97580645
-98.92,19.58,GRDMX,MEX,La Grande MÈx.,18.93548387
-99.19,19.62,OBSMX,MEX,San MartÌn Obispo MÈx.,18.87903226
-99.05,19.63,K27MX,MEX,km 27+250 MÈx.,18.91129032
-98.86,19.64,SNLMX,MEX,San Lucas Mex.,18.12096774
-99.96,19.66,TPTMX,MEX,San AndrÈs Tepetitl·n MÈx.,17.41896552
-99.3,19.7,CNPMX,MEX,La ConcepciÛn MÈx.,17.56896552
-99.18,19.74,PCGMX,MEX,Puente Colgante MÈx.,17.28333333
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. MÈx.,14.87931034
-99.56,19.88,DNXMX,MEX,DanxhÛ MÈx.,14.27586207
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,17.87096774
-99.86,20.04,PNDMX,MEX,—adÛ MÈx.,14.20689655
-99.7,20.05,HPNMX,MEX,Huapango MÈx.,13.75862069
-99.74,20.12,PMNMX,MEX,El Molino MÈx.,14.4137931
-102.21,18.02,MLCMC,MICH,Melchor Ocampo L. C. Mich.,30.10185185
-102.18,18.05,VILMC,MICH,JosÈ MarÌa Morelos y PavÛn Mich.,30.1675
-101.88,18.27,INFMC,MICH,Infiernillo Mich.,30.70652174
-102.2,18.8,LPSMC,MICH,La PastorÌa Mich.,29.97368421
-101.93,18.92,ZICMC,MICH,Zicuir·n Mich.,27.57258065
-102.37,19.08,APTMC,MICH,Apatzing·n Mich.,27.85322581
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,27.11206897
-102.77,19.29,CHLMC,JAL,ConstituciÛn de Apatzing·n Jal.,26.89516129
-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,21.22580645
-101.45,19.55,VJIMC,MICH,Villa JimÈnez Mich.,19.15322581
-100.61,19.58,AGOMC,MICH,Agostitl·n Mich.,16.77777778
-101.26,19.63,COIMC,MICH,CoÌntzio Mich.,19.16666667
-101.18,19.69,MORMC,MICH,Morelia Mich.,20.21774194
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,20.99193548
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,20.11612903
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,19.59166667
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,20.79032258
-100.44,19.89,MRVMC,MICH,MaravatÌo Mich.,19.50833333
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,18.21612903
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,20.43548387
-102.27,19.97,CHAMC,MICH,Chaparaco Mich.,20.01785714
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,17.71666667
-102.28,20.01,ZAMMC,MICH,Zamora Mich.,21.77903226
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,20.59482759
-102.4,20.1,SSIMC,MICH,San SimÛn Mich.,23.57142857
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,19.05
-102.75,20.15,LPAMC,MICH,La Palma Mich.,23.24354839
-101.99,20.23,ADUMC,MICH,Adjuntas Mich.,19.91935484
-101.63,20.25,LANMC,MICH,Los ¡ngeles Mich.,21.95967742
-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,19.93548387
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,22.24677419
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,21.9516129
-102.24,20.34,YURMC,MICH,YurÈcuaro Mich.,23.89516129
-102,20.35,LPDMC,MICH,La Piedad Mich.,23.4137931
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,25.62068966
-99.19,18.52,XICMR,MOR,Xicatlacotla Mor.,27.61111111
-99.18,18.57,HIGMR,MOR,HiguerÛn Mor.,25.62068966
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,24.95967742
-99.4,18.6,AMCMR,MOR,Amacuzac Mor.,24.625
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,26.82258065
-99.42,18.61,HUAMR,MOR,Huajintl·n Mor.,26.11290323
